262144
145408 116736
q 40158 257795
q 55043 60016
q 160913 209426
q 206224 218343
q 69413 244359
q 185769 231471
q 47267 113619
q 70339 130786
q 8675 18393
q 114609 134579
q 37534 155150
q 107931 256393
q 6312 79286
q 4575 158535
q 184867 220318
q 135629 225026
q 195645 215969
q 17925 163251
q 94415 224150
q 119450 163828
q 88778 206365
q 87454 253632
q 157793 202398
q 122275 211074
q 176187 256855
q 63539 213721
q 149862 171471
q 156174 207970
q 212546 250757
q 52566 173481
q 170720 188195
q 124546 136363
q 121697 154289
q 25653 216112
q 116295 145104
q 60517 117797
q 205251 233883
q 52006 174138
q 100901 174281
q 14944 123068
q 168992 186607
q 56710 228666
q 95934 174493
q 84548 212885
q 3307 124895
q 33472 258029
q 132249 191503
q 51057 158018
q 24395 183672
q 5025 140691
q 66633 122823
q 38372 201208
q 65930 253214
q 166832 212510
q 73434 165352
q 72201 181776
q 148299 260042
q 93832 128912
q 60648 79654
q 178381 185544
q 82961 174267
q 12321 219017
q 44373 114892
q 63378 68768
q 36420 68404
q 103054 209459
q 148524 191227
q 141426 257158
q 91793 139594
q 42803 161846
q 81479 165228
q 115004 163126
q 229778 243916
q 28283 256959
q 61426 173196
q 144388 213827
q 85320 170701
q 129693 156710
q 23449 220089
q 59870 198461
q 26349 145777
q 162924 217577
q 32157 42207
q 171752 212592
q 112295 134001
q 37086 214555
q 67416 193774
q 161409 200213
q 49189 195028
q 110616 189692
q 106081 141376
q 191402 255005
q 49933 149571
q 58951 73383
q 107517 257413
q 133253 133866
q 34034 141046
q 89300 173204
q 39748 76242
q 82812 210244
q 35224 152043
q 83674 247330
q 102641 185399
q 151830 245083
q 118284 172631
q 303 224366
q 51864 255308
q 101798 153624
q 142736 212576
q 175181 250253
q 46291 207845
q 86748 121976
q 80325 211276
q 156568 259952
q 80621 251025
q 104668 140925
q 89855 115846
q 218487 224599
q 13111 207539
q 108174 131395
q 108477 118027
q 93618 169891
q 101642 247243
q 9545 244378
q 184727 197675
q 143376 232488
q 92320 231018
q 49200 230124
q 41453 227933
q 30335 205768
q 46410 48293
q 162256 171261
q 133717 138148
q 118600 151260
q 79112 226774
q 20511 197139
q 73107 114130
q 104887 174749
q 99229 114433
q 34760 156984
q 37016 127328
q 5890 178137
q 146117 219649
q 55090 261102
q 111907 260859
q 29294 158317
q 47009 200555
q 58430 185158
q 72128 177030
q 74274 151241
q 94786 141660
q 86237 214768
q 191124 208916
q 46001 127373
q 22214 43414
q 80430 80762
q 149542 258899
q 86321 107047
q 141412 142873
q 106006 254780
q 135300 140127
q 150954 187136
q 73712 209385
q 110150 145841
q 124271 184425
q 3788 34938
q 17067 121175
q 218557 225983
q 50156 83787
q 9841 93571
q 90603 106001
q 174001 255543
q 87359 260323
q 100447 230232
q 139591 206454
q 17575 222869
q 79610 111679
q 153323 204712
q 52718 58921
q 37020 183193
q 71959 237143
q 186982 254211
q 143395 193135
q 218050 243292
q 227182 227892
q 71040 74719
q 56351 248721
q 64440 143711
q 164888 246900
q 111800 124347
q 72525 109198
q 141922 188809
q 84490 184205
q 79988 243126
q 117009 137209
q 112209 164175
q 89013 188968
q 104276 119959
q 60183 232409
q 101107 197448
q 25931 175826
q 6344 82283
q 70784 162403
q 147160 225994
q 75650 235672
q 9363 82727
q 148176 151286
q 9392 70237
q 89380 235777
q 51220 110843
q 206389 215395
q 133214 223053
q 42265 65185
q 12530 253173
q 92137 125369
q 151301 209978
q 5820 216323
q 168224 233584
q 24964 197435
q 53240 260637
q 10941 62604
q 81220 159118
q 90612 213890
q 187524 229356
q 18432 179992
q 36223 124238
q 233828 259276
q 13949 257452
q 62318 248482
q 26480 187687
q 78476 236458
q 76844 84296
q 48285 190637
q 215601 252520
q 43617 245720
q 214094 256662
q 33171 106221
q 57967 153636
q 120848 123783
q 41632 245492
q 19571 139281
q 110965 165870
q 16703 161179
q 79022 124914
q 147518 151395
q 4565 225994
q 81410 125709
q 48147 54203
q 38523 129695
q 7661 113272
q 82141 221756
q 107790 188362
q 254927 261427
q 116566 246330
q 120132 229678
q 158198 259413
q 61925 249249
q 3809 108234
q 223105 233149
q 82831 108479
q 87397 122400
q 72330 248109
q 120477 168808
q 36360 40169
q 47831 159001
q 149632 241142
q 7444 257423
q 227 167360
q 151546 256706
q 114694 116794
q 12849 119080
q 106186 111963
q 74775 220197
q 35736 109995
q 191202 192827
q 51458 144215
q 18081 216546
q 37424 186889
q 74879 77594
q 223249 233880
q 110738 125425
q 132869 212878
q 106017 118095
q 100579 133097
q 7497 249892
q 126578 215274
q 598 65093
q 75373 232765
q 23147 80617
q 111109 214349
q 11300 255325
q 3664 29381
q 41089 209727
q 22463 216271
q 118683 177377
q 244109 256343
q 25971 207078
q 114835 131988
q 63029 247933
q 70527 232567
q 185697 235681
q 197106 236280
q 167727 250791
q 11794 49509
q 160619 248344
q 226144 259645
q 153800 229809
q 26883 101384
q 8754 243154
q 123847 127438
q 118047 158387
q 109404 184358
q 62982 224240
q 54203 126012
q 24627 210029
q 183567 196539
q 131502 210325
q 157703 198972
q 37085 207212
q 23286 210767
q 105688 174767
q 20787 259489
q 47670 142432
q 98729 151187
q 28680 222577
q 16481 187068
q 78481 125886
q 109283 141463
q 87982 163486
q 5331 35867
q 188113 201871
q 136294 219435
q 71229 114994
q 73123 108315
q 21746 60063
q 131601 165751
q 152388 196513
q 76802 163096
q 200059 261826
q 227989 228740
q 222260 244471
q 38597 153664
q 803 108213
q 180061 196195
q 164290 185392
q 90260 232063
q 125120 189354
q 196349 226554
q 37534 42205
q 42521 102269
q 59280 174122
q 5876 255794
q 64367 168973
q 2282 70452
q 36298 168656
q 128772 231022
q 18626 122543
q 126839 167370
q 85287 123347
q 25493 60891
q 8536 30810
q 115753 133656
q 80164 220164
q 226 67862
q 110384 117698
q 102495 176979
q 22362 108372
q 86730 170629
q 15201 241082
q 89013 183858
q 15236 57891
q 33862 50487
q 180435 217857
q 41638 160702
q 41001 221593
q 49538 67132
q 182885 252403
q 183195 210424
q 906 251058
q 118605 210650
q 51001 99298
q 33440 121661
q 159373 204069
q 174575 208391
q 35260 183007
q 96290 198244
q 93152 146777
q 11443 232107
q 102491 130666
q 53082 143493
q 90115 120214
q 80375 193031
q 40956 114083
q 28656 41862
q 102997 239307
q 160467 202296
q 28165 193907
q 61813 187539
q 8061 135833
q 56697 99970
q 43322 196260
q 136474 254942
q 80894 224906
q 147918 183385
q 93428 201000
q 64734 183544
q 59070 257766
q 1776 100026
q 30432 109705
q 141889 212703
q 7596 40213
q 35761 152855
q 214668 234121
q 107810 223300
q 61127 222729
q 3907 164508
q 157306 257387
q 76138 140382
q 26157 120068
q 213497 259523
q 62114 227157
q 24084 134898
q 57736 136674
q 124111 167442
q 3857 167107
q 118001 174703
q 8712 44070
q 16047 210464
q 171620 223380
q 123858 183966
q 26222 232747
q 187874 227991
q 66113 183528
q 41453 41985
q 39365 92270
q 57284 254951
q 101479 127705
q 81368 159216
q 2235 205480
q 64514 169343
q 182516 209337
q 81902 253407
q 30222 191228
q 7310 152465
q 131168 201842
q 74288 172446
q 19 157391
q 78776 138294
q 66132 180279
q 120230 158403
q 113037 219645
q 58981 215687
q 34912 240743
q 218197 242979
q 20568 240392
q 150178 187586
q 203084 232080
q 132169 178849
q 158 186160
q 22490 202001
q 55185 96779
q 112304 212577
q 96798 250598
q 29209 162931
q 149439 168733
q 59190 126235
q 333 12734
q 185216 241076
q 47647 141270
q 25896 221911
q 109945 161838
q 102779 213482
q 79881 130188
q 80040 234949
q 54205 257440
q 19898 109391
q 92075 132202
q 59824 188874
q 89033 120656
q 27246 89661
q 148852 238472
q 153481 238805
q 76553 161587
q 209234 217738
q 177505 217824
q 117518 235130
q 25306 186469
q 105188 220298
q 54513 193104
q 108719 185228
q 188400 205126
q 18331 218110
q 15790 75185
q 195841 207205
q 34723 104824
q 81152 223088
q 114426 183575
q 57814 83018
q 13408 190979
q 30108 146660
q 3095 190914
q 2035 216221
q 189564 222333
q 59265 244078
q 153294 244494
q 79550 90654
q 46620 187477
q 518 97882
q 42943 62411
q 167235 196360
q 77667 157305
q 248387 261242
q 9587 44058
q 82117 200567
q 57467 112225
q 85083 248381
q 87118 115321
q 42742 202458
q 47307 261724
q 24677 200601
q 115331 244074
q 18008 169408
q 115890 161952
q 169927 224363
q 104143 158834
q 129454 236501
q 115698 261448
q 8891 235599
q 55572 159756
q 209458 217224
q 32397 167798
q 20976 203461
q 119515 143776
q 63718 166823
q 88396 143356
q 105281 125287
q 123290 203727
q 32551 103535
q 202478 239180
q 65755 135870
q 44478 195209
q 43783 110227
q 48763 83683
q 52675 208520
q 139256 262133
q 44911 163600
q 32387 104918
q 65887 151903
q 129606 248694
q 56583 129907
q 161865 218003
q 159586 255195
q 23011 25602
q 48 978
q 66733 228081
q 10416 135919
q 246147 261943
q 48562 54199
q 67686 106874
q 206943 257082
q 106864 158538
q 139252 251854
q 1313 55598
q 29011 250007
q 85595 185204
q 117771 141063
q 110822 247461
q 8329 38506
q 39485 136425
q 8377 102363
q 106219 144296
q 106018 112779
q 128299 166979
q 154581 195986
q 11709 149519
q 118574 140785
q 45914 130496
q 47228 257826
q 24694 186094
q 35092 109155
q 110289 152863
q 95607 250219
q 1542 26582
q 103936 137967
q 66068 112313
q 172288 240331
q 90967 256610
q 16162 122766
q 170744 257946
q 7511 56608
q 58120 197394
q 104034 126085
q 65746 121767
q 151262 251841
q 146462 186354
q 98853 256751
q 77074 86928
q 78616 90215
q 113511 194151
q 179579 216584
q 44321 194772
q 38787 89723
q 23595 105886
q 19397 161553
q 14486 218162
q 26908 72606
q 152994 153412
q 176641 219159
q 12618 65760
q 159080 208857
q 45566 252115
q 67046 153688
q 132495 243903
q 145662 246006
q 100103 175911
q 163442 220232
q 32731 253165
q 56326 259019
q 96908 158429
q 75724 111395
q 102633 114447
q 5715 184002
q 98499 255627
q 6102 224875
q 164260 171588
q 154231 165183
q 56727 217154
q 87505 221277
q 38487 104796
q 71368 214399
q 204900 234810
q 172487 237631
q 169362 225832
q 31814 60596
q 65647 107538
q 171992 180095
q 93850 210171
q 185810 203655
q 148541 192350
q 94466 209757
q 57986 112797
q 12996 248698
q 169525 207832
q 100502 208013
q 50485 171870
q 160268 255385
q 70611 144537
q 108225 230873
q 544 239974
q 43478 168822
q 78670 108083
q 56111 223573
q 147239 172521
q 102727 259766
q 33637 207380
q 91623 197194
q 58034 183749
q 104620 227559
q 129438 205122
q 173428 179924
q 71552 114849
q 173166 259386
q 141896 142163
q 105467 119993
q 12145 142440
q 163471 250524
q 90816 124900
q 1194 44491
q 9996 42114
q 43634 103922
q 38972 249495
q 45385 135257
q 222722 239878
q 10800 90017
q 182856 184228
q 7797 35561
q 180963 255780
q 32804 135800
q 60715 138271
q 203156 255794
q 150417 157122
q 191536 241234
q 19879 236028
q 29875 242428
q 15998 84206
q 3349 73509
q 123179 208767
q 48734 83758
q 59534 186501
q 107214 173775
q 181572 243763
q 142776 237400
q 100392 175580
q 111056 161107
q 51708 104706
q 102120 202125
q 31512 261828
q 19563 181216
q 5397 161500
q 21395 49439
q 122949 245707
q 24744 106742
q 69573 73479
q 190500 256075
q 102132 133014
q 101145 114633
q 21560 243921
q 89889 121953
q 157358 200945
q 20917 209066
q 43508 123037
q 43193 149047
q 68120 154550
q 62757 159947
q 112196 229621
q 181342 213184
q 206087 235146
q 42575 57783
q 17422 248284
q 36506 150436
q 88272 137652
q 2926 109833
q 92815 119429
q 14643 231786
q 31617 252703
q 75126 223710
q 110614 113597
q 6003 118319
q 178734 181077
q 146211 165950
q 31129 85149
q 4132 97251
q 29092 155035
q 46515 46707
q 83214 141175
q 196952 229447
q 199878 220866
q 77137 78152
q 30550 46779
q 62167 92796
q 37339 54362
q 137293 150936
q 164976 255613
q 81566 156939
q 60746 174546
q 205676 227777
q 62885 145895
q 174988 209808
q 217920 256516
q 96951 221504
q 77586 156312
q 36309 64255
q 94047 141393
q 114461 124597
q 188173 207257
q 186765 225512
q 61915 261619
q 114305 164451
q 9100 55384
q 229931 246018
q 69847 211652
q 173464 215743
q 12393 121129
q 128588 230314
q 87948 115501
q 65122 193088
q 129377 244261
q 76164 229397
q 8627 81714
q 196800 200762
q 26827 125383
q 26303 160168
q 12329 187298
q 190755 242683
q 21430 174629
q 91278 210471
q 121791 124138
q 44877 136531
q 173466 242920
q 96277 104702
q 169824 261414
q 27222 243532
q 37058 256619
q 45685 57553
q 76190 258315
q 103018 242485
q 121554 140509
q 46709 129321
q 57933 152839
q 27248 174270
q 232563 237719
q 3404 94557
q 48282 97367
q 78143 231089
q 73647 221748
q 174421 221019
q 201643 243471
q 18385 202407
q 196119 259960
q 10165 64070
q 44411 256132
q 113184 115543
q 184921 242506
q 75617 162252
q 38295 189501
q 8714 249887
q 165077 253292
q 300 103272
q 39430 72217
q 78444 261178
q 145865 252865
q 127192 220054
q 160317 192365
q 126341 145578
q 158134 209649
q 136507 152123
q 249691 254061
q 5522 176838
q 167775 230053
q 6204 252456
q 95132 240199
q 14919 260210
q 118191 231347
q 8634 260510
q 76811 190409
q 7668 74130
q 67533 227723
q 201323 259898
q 84757 125897
q 21888 124096
q 32262 260603
q 24179 174011
q 179534 248150
q 201018 216060
q 85165 191330
q 180298 222265
q 169386 237184
q 138590 178364
q 93232 176731
q 21498 147224
q 154892 253542
q 58931 95628
q 34807 120472
q 56686 246369
q 119565 180783
q 6113 151828
q 179242 180124
q 165249 176007
q 97514 114882
q 119165 182680
q 44069 79286
q 100834 213455
q 17055 54327
q 89901 147560
q 193786 237125
q 169058 185185
q 2543 129874
q 244117 250346
q 37351 38660
q 156916 234571
q 219443 240684
q 46600 136542
q 158665 222608
q 39647 256179
q 75347 158813
q 119416 176715
q 15406 238100
q 30283 70727
q 32461 160629
q 177843 226248
q 84758 135611
q 3341 149290
q 87301 131264
q 124652 253688
q 169924 226115
q 19424 127224
q 66025 204656
q 1622 101177
q 26490 41270
q 95213 101837
q 9785 200083
q 176040 221253
q 25192 29837
q 57654 206323
q 122023 190466
q 21758 63933
q 171049 206782
q 31939 67275
q 40169 58819
q 156591 210094
q 22791 176016
q 75175 227447
q 76797 242042
q 6388 66481
q 118068 161695
q 56008 108225
q 67335 171480
q 196673 232048
q 97172 176228
q 25495 254327
q 13941 36107
q 89428 242889
q 156704 184991
q 12685 225160
q 169277 215523
q 173111 238314
q 83150 248286
q 63048 203618
q 7956 62940
q 69437 181008
q 169651 177663
q 78988 237017
q 206921 244998
q 13517 80026
q 5700 121005
q 105522 157113
q 19642 194950
q 137859 204633
q 89510 150544
q 42890 167650
q 57678 78618
q 19061 140828
q 64760 222679
q 127701 203877
q 11170 230635
q 46566 138142
q 21439 188833
q 171688 217131
q 228360 230648
q 87222 251715
q 95093 236348
q 244335 255991
q 27899 120050
q 117410 198480
q 8451 103987
q 66129 160301
q 179362 182605
q 206958 247366
q 139897 148691
q 108389 112923
q 159489 159862
q 86551 246532
q 180929 201519
q 147146 258239
q 170023 247810
q 144228 234368
q 80760 216560
q 108659 138075
q 74411 74467
q 82918 226070
q 124227 178399
q 98860 149048
q 41446 93863
q 84082 181343
q 197005 242554
q 27589 140272
q 11977 94351
q 13136 226824
q 213496 222920
q 121376 160282
q 132506 208587
q 3460 27203
q 86923 141535
q 135863 161390
q 99790 215947
q 132202 244308
q 131213 224018
q 3320 231062
q 53001 225076
q 184664 205487
q 212253 250006
q 82214 83615
q 48296 224230
q 95350 175583
q 9072 255633
q 34815 217659
q 38275 125996
q 212919 244863
q 118582 179811
q 112165 133614
q 94330 218372
q 3673 180247
q 225543 234736
q 183567 188476
q 25593 106087
q 13455 131819
q 56197 215435
q 18284 95670
q 1587 191020
q 10659 193867
q 184509 228683
q 48361 228319
q 4815 211039
q 184626 261281
q 67477 111302
q 23706 56097
q 59770 205632
q 169032 203953
q 32362 125377
q 57955 95364
q 227183 231464
q 25517 71411
q 167081 180475
q 43801 182062
q 95958 237669
q 18324 192722
q 158898 204208
q 66686 209023
q 65823 107793
q 131506 175271
q 177125 187603
q 120614 198978
q 140787 247374
q 17593 27502
q 4020 122867
q 75549 235485
q 87906 146960
q 6238 261003
q 42661 51898
q 147857 188300
q 18186 118879
q 166181 222395
q 15633 232867
q 123427 169275
q 36547 38638
q 36554 213672
q 226242 235532
q 72143 211472
q 99645 114176
q 118197 229065
q 42470 222512
q 48275 91538
q 90398 189431
q 54513 241330
q 133059 242814
q 127043 151246
q 31080 99549
q 111498 115183
q 1804 18629
q 38351 238610
q 13021 57267
q 21365 252024
q 62023 248554
q 100586 232838
q 161669 199760
q 122038 218783
q 48178 242231
q 169518 170314
q 138577 224828
q 9493 148705
q 13604 205499
q 42904 160739
q 10093 44685
q 46489 158088
q 28723 134555
q 84840 85991
q 74721 147576
q 107357 133986
q 78052 136744
q 36270 234573
q 15668 191213
q 158309 257899
q 66479 239392
q 115825 165274
q 29164 51835
q 125318 234663
q 23914 65440
q 15423 110125
q 34008 173512
q 62732 156614
q 45923 241455
q 148723 193500
q 54032 256081
q 65343 190777
q 37772 71990
q 87658 227048
q 123213 228986
q 83414 206234
q 189693 248689
q 59916 218857
q 38381 185234
q 103821 191376
q 206800 209149
q 213947 243157
q 108417 118168
q 43745 164092
q 87729 192469
q 95448 141762
q 160792 186407
q 70395 258397
q 35300 198565
q 83911 165407
q 158513 167326
q 86062 109497
q 153871 169413
q 42775 192253
q 92504 234151
q 33930 39509
q 178807 247877
q 20523 34832
q 64268 94151
q 181881 198924
q 32229 256738
q 61499 181001
q 131895 193021
q 129442 177254
q 167195 261166
q 32706 63565
q 142203 166348
q 58076 149627
q 49473 192403
q 141978 250329
q 22116 164411
q 81075 181488
q 7849 202011
q 102001 115907
q 4136 52688
q 21738 260874
q 83237 84917
q 15795 179731
q 94842 215133
q 120184 145238
q 93864 177944
q 183749 260212
q 58004 71233
q 56145 107478
q 1492 44330
q 165903 249456
q 66446 168801
q 74296 246978
q 100742 108669
q 112805 176297
q 153430 198036
q 111536 238348
q 19130 29124
q 234263 254144
q 123966 137238
q 92304 217830
q 13909 53038
q 111043 215899
q 9900 85143
q 86636 218521
q 54231 205834
q 120678 252539
q 112491 237374
q 194974 221160
q 75973 109128
q 71822 229404
q 45020 183358
q 64150 205608
q 197608 212482
q 36270 74305
q 72703 128574
q 29991 125741
q 142484 245891
q 227627 236785
q 193162 255792
q 47879 52119
q 42515 136853
q 168557 249345
q 17746 101388
q 93720 208362
q 18040 210516
q 60980 255537
q 4444 201399
q 57543 151737
q 93814 202053
q 12612 226042
q 222389 256034
q 102729 138354
q 112995 239782
q 68213 233430
q 44014 120333
q 19166 180868
q 162849 187724
q 168069 180596
q 26968 114287
q 12172 237485
q 73152 132327
q 71583 230878
q 26277 77597
q 17507 223320
q 120092 187219
q 30119 80337
q 168474 181110
q 158748 183067
q 19325 251280
q 63340 130035
q 109470 149202
q 10175 244208
q 74782 150134
q 101751 190771
q 2277 202943
q 77092 134605
q 13952 45826
q 91550 206188
q 72104 167365
q 109057 192196
q 92441 139176
q 10390 11408
q 45507 193457
q 64832 170157
q 38048 182593
q 29920 128173
q 110238 187250
q 40095 262033
q 230867 260372
q 506 101640
q 171667 178732
q 135112 185619
q 79157 224558
q 15025 34518
q 124083 246523
q 76820 226715
q 1116 237105
q 46623 88229
q 168418 258386
q 88868 111456
q 34291 239629
q 118788 221542
q 87724 158884
q 85952 221431
q 60927 127607
q 37130 86459
q 221572 239660
q 202075 222749
q 38585 237775
q 22964 236594
q 99715 201165
q 99785 100831
q 176126 188014
q 82401 147454
q 184257 258910
q 171269 218548
q 27914 236396
q 61976 177946
q 137233 186798
q 52261 147929
q 198161 234388
q 89392 175678
q 49997 193816
q 115609 232402
q 25629 90059
q 125344 255367
q 29081 93008
q 205207 226175
q 18879 111486
q 25465 203136
q 108253 196735
q 82505 159541
q 75343 224649
q 144481 149304
q 30267 212577
q 148595 201566
q 2511 28814
q 62129 196328
q 78812 177739
q 104441 166587
q 5654 159810
q 34735 229786
q 193818 252818
q 9554 239943
q 3265 43161
q 151414 212691
q 110088 200000
q 162506 233919
q 116257 185431
q 49666 135865
q 146524 251232
q 22316 149036
q 17903 84446
q 83221 96715
q 41 249808
q 5696 201157
q 147474 168800
q 40432 138149
q 18232 100474
q 143636 147703
q 21497 98250
q 32906 221497
q 4682 208339
q 121859 131626
q 120939 171526
q 5320 5348
q 27664 160614
q 154357 178518
q 112110 237578
q 13089 112152
q 214247 225242
q 110573 117848
q 120903 158280
q 221378 248722
q 134282 176512
q 102870 198009
q 135777 232533
q 157363 178728
q 17078 140459
q 48211 261399
q 53559 188604
q 4575 87075
q 81223 158933
q 3449 193334
q 16539 134367
q 43342 97466
q 161191 230786
q 89546 208039
q 57327 194618
q 48780 233840
q 66756 151651
q 37145 169706
q 25284 64925
q 165744 215873
q 1940 82003
q 8464 164999
q 55500 169575
q 95540 136724
q 66364 98990
q 67914 200732
q 111257 115529
q 36054 84172
q 173718 244094
q 67632 176568
q 39328 222499
q 112007 243324
q 18326 209034
q 11816 137291
q 40891 234199
q 93820 236140
q 102284 205891
q 29497 113322
q 166221 197825
q 34671 179687
q 118275 234136
q 83249 150200
q 154330 234373
q 93554 136280
q 145948 161186
q 50705 106304
q 31885 200515
q 147406 218311
q 50212 93459
q 22268 159222
q 134351 253042
q 78098 258409
q 25762 93183
q 28864 191421
q 108964 191983
q 63535 163975
q 213736 227240
q 119426 247225
q 78635 185966
q 69770 255706
q 44267 239822
q 176074 178194
q 76153 132242
q 63456 126365
q 222678 225701
q 97909 148634
q 144899 213576
q 44615 176008
q 105285 170661
q 73480 100500
q 137015 214250
q 2332 179346
q 88608 249557
q 12430 36628
q 30191 66049
q 43728 82200
q 74459 258275
q 150612 221922
q 23234 128374
q 14834 91932
q 163468 245913
q 189841 197346
q 46223 103705
q 216885 241961
q 53298 208991
q 55242 161098
q 57574 190313
q 16777 78301
q 44988 114929
q 29208 111038
q 111408 145121
q 154766 219580
q 107540 114545
q 108049 235914
q 122883 137780
q 65702 121549
q 24208 255544
q 56751 70432
q 36569 97106
q 25173 43953
q 80415 89867
q 18037 205052
q 21209 137990
q 34815 182978
q 64023 136139
q 19116 31873
q 175432 186640
q 20828 238696
q 39041 84602
q 176822 256743
q 60302 207485
q 36227 231694
q 53702 92978
q 39982 150808
q 65156 129548
q 194762 219415
q 137670 145571
q 21417 237452
q 10123 158879
q 32874 204396
q 74147 236270
q 51991 249579
q 28544 160766
q 8264 199808
q 2863 113146
q 58488 114486
q 63165 150713
q 28038 116867
q 68021 243692
q 5531 111097
q 133177 200293
q 16604 68368
q 43677 75820
q 38022 234699
q 53801 242419
q 5430 127948
q 57421 216545
q 115168 115383
q 85966 123647
q 52832 199112
q 126511 167319
q 189676 257600
q 23495 55889
q 37437 44400
q 49932 91516
q 148535 224693
q 216903 250226
q 63902 241298
q 17177 260581
q 36458 52238
q 41888 259596
q 180187 213998
q 33426 99310
q 67023 185277
q 119856 157074
q 21441 122245
q 25031 117702
q 80920 211118
q 141198 255518
q 118358 232714
q 4749 43307
q 31389 195264
q 174418 221653
q 95291 220090
q 131750 191596
q 10185 189048
q 173638 190373
q 10805 140903
q 207926 223799
q 118730 196082
q 56184 65638
q 90670 140172
q 89147 173887
q 52941 171590
q 27805 82522
q 23512 125829
q 32555 218776
q 157218 254208
q 131051 252510
q 60503 212155
q 122116 222341
q 33611 249552
q 128312 150570
q 44417 112226
q 74095 240500
q 139734 230956
q 34540 108985
q 208428 230404
q 139851 198132
q 18510 261370
q 22738 167656
q 144339 200211
q 39414 241515
q 110423 192276
q 29780 142287
q 151897 170926
q 102485 158335
q 185508 253055
q 24503 229926
q 98598 103137
q 71950 208282
q 238332 242823
q 180936 206593
q 116925 189107
q 84300 188334
q 135435 251957
q 17631 211072
q 190024 190444
q 57046 120157
q 38723 86827
q 301 209650
q 102786 238724
q 105841 162089
q 93698 130345
q 129872 196836
q 76010 228944
q 6643 205132
q 56689 187579
q 149581 245797
q 42360 233882
q 171988 177796
q 120916 223695
q 151576 195428
q 49217 252474
q 9589 87941
q 9890 77158
q 35447 53739
q 112677 141289
q 206375 215829
q 9491 83557
q 141067 238435
q 147710 159567
q 181424 216257
q 68861 73146
q 115506 199911
q 40600 109755
q 2151 31159
q 226588 230672
q 17745 153727
q 163317 216918
q 31933 105686
q 141134 173207
q 23741 85672
q 20279 39357
q 29770 230116
q 109040 122914
q 6062 20338
q 187486 256751
q 67753 236595
q 174363 256348
q 34804 183260
q 21974 214420
q 36955 252647
q 178864 190683
q 8249 133639
q 91856 113936
q 2919 165572
q 251245 255070
q 13206 26661
q 28459 256777
q 42977 151374
q 49039 103674
q 98282 171712
q 146164 236525
q 166035 230729
q 58383 87152
q 3390 80358
q 39429 40345
q 70862 218293
q 79111 231028
q 60741 89788
q 193047 255361
q 63661 185974
q 90322 244463
q 10778 199181
q 84956 242158
q 162152 188630
q 29054 71720
q 3435 24768
q 190804 217885
q 14125 234165
q 15813 237555
q 55242 94484
q 15757 165346
q 11392 246786
q 101181 244458
q 45383 175361
q 94398 109044
q 76717 99192
q 36229 199366
q 22178 87496
q 16243 249648
q 45298 210809
q 59225 235578
q 14966 48734
q 20755 164239
q 29092 180052
q 123576 258311
q 11925 235295
q 26779 246687
q 9093 258711
q 41951 85724
q 180123 184455
q 21503 150995
q 88218 256841
q 57732 82193
q 73976 110396
q 59062 69697
q 119274 128923
q 32497 168008
q 143890 196736
q 172982 188764
q 114645 184932
q 34415 87796
q 61194 196857
q 72340 193425
q 70287 158065
q 235376 254742
q 76044 124227
q 14102 70741
q 71834 212446
q 60698 152935
q 145811 222633
q 2942 119761
q 89412 152258
q 170951 233302
q 86850 97572
q 144141 201495
q 20361 178556
q 27148 217218
q 99488 239750
q 47894 148500
q 121732 257553
q 40492 71454
q 54594 245960
q 142196 196262
q 32987 126429
q 10097 256961
q 114579 255620
q 13040 82888
q 4693 183992
q 54047 91544
q 19421 198189
q 30896 39782
q 58044 114601
q 92208 257001
q 143357 157533
q 140103 152943
q 2945 180596
q 224397 248906
q 104449 235191
q 99477 183025
q 137437 177842
q 109574 130913
q 30277 122615
q 34971 213802
q 5706 44463
q 63885 126516
q 157412 203895
q 56353 103667
q 98524 215457
q 110847 148562
q 26521 241881
q 1646 244827
q 207117 226044
q 180164 231590
q 68350 152471
q 17497 205787
q 68170 127072
q 74556 98448
q 26214 249688
q 32008 133419
q 31920 259935
q 95893 235816
q 155204 199560
q 30025 108517
q 35940 178587
q 15678 219364
q 205109 221010
q 150082 260505
q 184911 229951
q 68103 253261
q 85600 120279
q 188449 196904
q 9317 212673
q 24753 200217
q 35532 158172
q 67452 232225
q 65975 155964
q 41125 49024
q 3391 71150
q 39332 157541
q 114762 249738
q 55010 192703
q 53371 73629
q 80641 258540
q 21179 148745
q 141458 249657
q 184418 234346
q 67764 184875
q 92517 193735
q 122949 229267
q 93031 250690
q 34576 144510
q 75702 159006
q 162397 193535
q 88933 146852
q 134447 201730
q 203695 256740
q 15180 65006
q 47968 145648
q 11576 69148
q 32249 261234
q 4451 210606
q 16227 183509
q 115101 189327
q 50132 108744
q 82224 97290
q 116801 143163
q 40026 241801
q 173192 192504
q 77212 202424
q 142010 262126
q 203677 211659
q 14522 136606
q 184574 218858
q 160170 230434
q 192420 253722
q 202185 229525
q 150890 196871
q 124054 218412
q 3847 65013
q 86072 174187
q 55206 162304
q 141961 202874
q 95233 133234
q 35513 53010
q 52992 210447
q 159963 177523
q 51986 256670
q 174485 213384
q 72512 236560
q 181675 228139
q 2788 149056
q 168181 199659
q 37803 124450
q 41651 61570
q 189463 235757
q 89624 127723
q 28820 68454
q 124053 231586
q 22452 201689
q 149992 159566
q 74946 75445
q 47811 69972
q 126932 222297
q 21212 101349
q 32665 202888
q 35453 67345
