262144
169984 92160
q 70314 162046
q 162008 213815
q 147253 162088
q 24978 85684
q 74968 256044
q 14986 193766
q 171480 194445
q 39756 109462
q 22412 199400
q 99492 135769
q 158759 188594
q 57114 176504
q 53426 217513
q 89207 132949
q 196911 236261
q 5081 126183
q 77855 136163
q 36107 167090
q 225109 252774
q 61085 219009
q 65599 254851
q 233996 260045
q 11608 164188
q 107363 186601
q 206856 211009
q 60226 137459
q 103471 236731
q 156897 194574
q 65379 192101
q 126868 246105
q 39496 110144
q 131950 175659
q 36897 188000
q 150965 211766
q 10708 27528
q 93127 107830
q 3416 79683
q 91028 167604
q 91291 198392
q 40156 92061
q 143105 152288
q 177616 246577
q 110046 126875
q 56833 141331
q 125292 175425
q 183701 214922
q 53508 235437
q 128438 161293
q 78061 90405
q 50115 117934
q 88769 157946
q 92186 211061
q 39946 237629
q 66776 259791
q 89709 238339
q 106933 119301
q 22405 241997
q 103734 106729
q 132452 245065
q 45733 163562
q 85120 108213
q 81507 260656
q 126950 138629
q 229035 242800
q 30772 205012
q 31638 84825
q 33743 188718
q 123824 164203
q 73690 121471
q 49885 230980
q 75770 211181
q 169186 191034
q 10777 98175
q 35620 230628
q 199183 255842
q 14218 101912
q 12730 22159
q 160788 183419
q 139681 164076
q 82549 127679
q 194848 212505
q 114188 121422
q 238012 246248
q 23482 57794
q 97340 254462
q 46377 107680
q 14722 68088
q 166264 237412
q 10888 25499
q 19198 134748
q 148966 210071
q 121110 232231
q 42385 161697
q 39234 130876
q 206462 258556
q 121784 139166
q 208917 235973
q 193021 260589
q 21927 211842
q 47038 250816
q 14245 96352
q 82334 93416
q 68685 111075
q 136574 248599
q 79574 121203
q 27502 155773
q 8026 14739
q 169723 259733
q 57125 128466
q 1444 208958
q 68599 124878
q 71651 140610
q 42428 139055
q 2529 254270
q 160983 253345
q 39165 175228
q 87553 132582
q 198628 257563
q 201267 244018
q 18697 73059
q 103077 228832
q 46199 111104
q 43789 243572
q 18684 38554
q 172255 227642
q 34989 39998
q 34098 180609
q 76527 106641
q 57521 109171
q 68653 218504
q 100372 107819
q 131589 187926
q 127008 240401
q 124411 179525
q 108882 197470
q 198222 211960
q 164159 244422
q 60920 145588
q 26068 79604
q 184143 198323
q 45103 224142
q 79201 233313
q 77811 142607
q 155728 200129
q 186982 224382
q 25211 156490
q 25935 70058
q 48315 213137
q 75404 152944
q 227841 261826
q 10731 163919
q 174891 211643
q 10419 146198
q 58336 172266
q 90024 242479
q 108446 135128
q 79615 204477
q 84941 214329
q 107914 157426
q 22927 82265
q 70153 179417
q 107476 140211
q 58469 205353
q 96153 188527
q 133874 154224
q 95835 144606
q 45335 56000
q 57353 202198
q 55754 115689
q 112321 145779
q 96025 220767
q 18763 38359
q 38238 233093
q 123301 195665
q 78863 146229
q 15786 149017
q 63502 123262
q 6712 27084
q 181732 215611
q 53463 102865
q 107691 198701
q 163691 198069
q 244036 255423
q 37647 103746
q 108969 216067
q 183427 204994
q 174690 202190
q 212929 243354
q 104512 173140
q 146450 252003
q 162237 250741
q 52100 138877
q 23355 165961
q 58812 205088
q 119428 161677
q 227120 258551
q 98234 194477
q 80127 128667
q 187756 232413
q 34581 117774
q 39058 186336
q 98883 239576
q 220787 241248
q 49668 152244
q 63155 196119
q 51752 142104
q 18837 96212
q 103852 119568
q 162664 184799
q 42083 62512
q 58920 62198
q 7059 160433
q 135727 253397
q 179010 240560
q 96191 105997
q 30189 213591
q 135249 191024
q 114354 129073
q 149667 178742
q 4455 212822
q 112717 146560
q 2430 208929
q 106283 165397
q 66354 88052
q 6804 128867
q 69002 130136
q 137196 187787
q 179041 229436
q 10779 207853
q 95907 116776
q 41901 47355
q 146966 177151
q 13896 238379
q 29361 125903
q 33817 192638
q 43211 76581
q 79012 180377
q 83631 252141
q 56351 185296
q 171684 192100
q 39676 185218
q 110861 261103
q 176873 228395
q 27759 187653
q 123667 174104
q 42285 216005
q 171022 189252
q 131012 147258
q 160374 203148
q 11017 133642
q 87599 194191
q 112425 176853
q 166612 166850
q 89765 196056
q 105596 223202
q 19721 146276
q 18681 145273
q 60003 257138
q 22753 247077
q 159037 247656
q 27797 146420
q 55299 112899
q 217050 243912
q 158054 202557
q 142143 213575
q 29552 74191
q 39031 206406
q 186616 205644
q 111113 120528
q 33265 72171
q 52987 226125
q 109255 218447
q 71668 213441
q 56601 169258
q 154771 236195
q 120472 215639
q 66395 182568
q 137475 175771
q 48164 116185
q 33385 190307
q 62938 67617
q 2355 106649
q 7201 188971
q 50149 118314
q 47356 83415
q 11338 190485
q 136403 146789
q 120594 208072
q 27708 98087
q 2529 72139
q 182480 218169
q 102904 192611
q 22421 106239
q 70586 240380
q 11621 222424
q 27898 260894
q 1105 74560
q 81761 134547
q 184697 190077
q 200075 237433
q 5969 128417
q 142372 248772
q 13063 107222
q 88300 111150
q 90830 134931
q 55267 183289
q 46856 113757
q 69277 158172
q 136408 219996
q 139864 180277
q 138614 148030
q 208175 222590
q 80579 139719
q 42207 67652
q 3133 242283
q 9102 42942
q 29570 108557
q 121620 151474
q 136793 239775
q 9580 232771
q 68461 153916
q 64847 115317
q 5529 223019
q 184595 225526
q 62316 97283
q 143659 245314
q 89690 200930
q 78506 205760
q 170270 247968
q 146159 173403
q 189101 228108
q 74521 182505
q 71836 218672
q 93321 196141
q 49467 166769
q 102902 117929
q 58541 167749
q 64071 233247
q 128625 155698
q 27454 225909
q 171113 218014
q 156801 209079
q 152695 260804
q 168930 235307
q 119322 138519
q 80190 104483
q 551 46280
q 2809 179005
q 72388 113003
q 96131 121855
q 17628 199033
q 76170 239785
q 104639 210888
q 140242 233264
q 104442 167696
q 60313 197029
q 76665 143964
q 75326 217115
q 34515 190278
q 173035 244257
q 47457 62303
q 15375 93738
q 62855 194380
q 96547 135243
q 45239 192679
q 62867 257099
q 129568 234740
q 139038 234207
q 17136 183484
q 25783 205328
q 140213 184832
q 86097 261498
q 22033 41068
q 56549 74681
q 56794 231346
q 16660 229584
q 119097 244960
q 110398 181952
q 177196 206946
q 55052 222436
q 50007 137481
q 4906 23160
q 22604 162198
q 206088 239114
q 179335 182298
q 102024 231872
q 55825 60368
q 82401 101379
q 96894 176060
q 66097 138951
q 106392 232855
q 82757 89809
q 89208 193155
q 4261 9618
q 64670 137958
q 13296 226697
q 114678 249858
q 18202 137282
q 149913 257317
q 67104 81227
q 50955 177471
q 169128 237840
q 8363 106781
q 58097 203675
q 184424 197049
q 7628 155135
q 41297 90385
q 130505 244944
q 21397 254563
q 134767 159356
q 57089 99320
q 171767 172652
q 87035 190854
q 46906 236948
q 128133 186028
q 41908 101356
q 179089 211037
q 23726 77052
q 135149 219400
q 141681 227401
q 70055 235029
q 34673 111352
q 17474 63271
q 84669 241858
q 9893 114481
q 66983 244025
q 154533 213801
q 38692 238751
q 23513 83244
q 7128 13496
q 55405 151647
q 68592 108484
q 4298 185536
q 92318 223699
q 57576 58542
q 103237 128597
q 30462 137910
q 93733 239949
q 155384 219663
q 165278 178402
q 72001 160284
q 23658 232261
q 52673 208868
q 62351 135917
q 75848 232381
q 121885 143046
q 131254 251530
q 135552 190477
q 20651 174923
q 97108 233465
q 78227 200345
q 99919 108689
q 77725 202423
q 35245 231496
q 118682 134630
q 16822 107246
q 104747 130905
q 51472 69495
q 193256 205413
q 6961 21710
q 86315 143595
q 75702 138215
q 11624 71928
q 92580 250625
q 108732 221947
q 46933 170808
q 17354 59722
q 123045 137447
q 92397 219777
q 76316 172692
q 17794 227027
q 69631 93138
q 148699 162634
q 79812 121104
q 105904 142814
q 86774 192220
q 24265 224989
q 5778 96194
q 236614 256404
q 83202 188774
q 97438 216207
q 13785 130136
q 114793 253181
q 72427 151233
q 61782 83435
q 48319 148743
q 79576 241881
q 117951 228276
q 142372 239055
q 45945 248276
q 119725 132719
q 143991 178352
q 95565 184131
q 70035 240185
q 166816 178391
q 132454 153238
q 2111 21231
q 116904 146240
q 12268 35329
q 95704 189331
q 75930 97111
q 144023 176688
q 55668 261974
q 142821 198040
q 188766 238885
q 96467 184173
q 59341 100381
q 154907 240458
q 22368 218500
q 200759 224943
q 116037 123173
q 71070 125284
q 137268 217310
q 149537 242189
q 169376 252640
q 87608 245241
q 127121 245307
q 2152 38832
q 126951 144973
q 103693 236873
q 71596 158902
q 130938 200160
q 178475 259284
q 19509 23701
q 134832 248644
q 220269 258005
q 29195 102538
q 121145 239807
q 101191 246506
q 127200 237002
q 8423 110298
q 62467 253731
q 64619 237419
q 30419 102226
q 5148 209593
q 19046 205920
q 143936 164050
q 149984 161191
q 60268 173686
q 180700 195100
q 138825 160186
q 581 190961
q 49963 168020
q 152383 240388
q 105445 151154
q 127242 159578
q 189709 215743
q 151165 191019
q 181585 254329
q 31102 201779
q 186734 237022
q 88641 220825
q 108665 118814
q 179082 249832
q 20207 168388
q 112039 180394
q 40856 45069
q 180976 213090
q 90820 159220
q 103330 241975
q 2521 230572
q 139409 218265
q 28431 158137
q 147140 150322
q 178242 210016
q 89957 134607
q 48639 153121
q 9791 223248
q 157305 210936
q 177513 188874
q 38769 117180
q 95763 162250
q 14596 79626
q 113197 170446
q 173816 216527
q 150277 176338
q 27543 184956
q 80949 132459
q 17456 55974
q 3847 231272
q 59086 195698
q 86675 138454
q 99558 107725
q 2886 96467
q 23198 48351
q 165532 180399
q 14019 61967
q 65639 141594
q 28615 178836
q 49896 202432
q 133220 200174
q 56032 116626
q 227717 249085
q 21548 136982
q 4397 106110
q 25396 200096
q 163851 165197
q 10778 24628
q 1266 121096
q 13665 49617
q 144294 194065
q 206262 215149
q 18644 208085
q 85712 236700
q 135609 197481
q 68557 176989
q 31471 73639
q 39212 124590
q 18413 261572
q 22811 60761
q 86157 105539
q 8592 222908
q 247536 250008
q 19371 251274
q 33036 106489
q 38748 250783
q 227102 253897
q 173043 194901
q 10398 18470
q 147600 207879
q 62445 154079
q 14293 227718
q 93917 138883
q 4787 112330
q 65549 138311
q 135142 243850
q 95906 151706
q 139571 252442
q 9670 81299
q 128702 187788
q 42706 167450
q 7665 176428
q 109186 159203
q 169601 180708
q 66165 127656
q 19591 115337
q 128610 129630
q 222528 247310
q 6369 252098
q 72714 144681
q 55503 207856
q 126387 207209
q 41619 116686
q 84637 122918
q 126356 213339
q 48563 169063
q 118645 224991
q 15705 176729
q 72033 95294
q 185307 199690
q 38500 161459
q 27926 219282
q 168130 204448
q 174500 250454
q 61024 194402
q 57037 249906
q 6737 183425
q 48357 194971
q 17465 37968
q 164325 171275
q 219839 230804
q 71245 87305
q 182686 247974
q 103011 254720
q 26174 81124
q 192266 242583
q 64674 149404
q 8366 232805
q 91709 258820
q 23968 145162
q 57701 202200
q 11730 64439
q 123481 206701
q 112796 161450
q 21928 224167
q 63631 192827
q 134876 241767
q 17989 162310
q 120707 121000
q 154886 201832
q 85009 147174
q 182271 211849
q 190638 234413
q 63979 182511
q 65529 187314
q 87947 245015
q 5585 99677
q 47310 129067
q 44235 160107
q 6258 28373
q 92005 182035
q 161659 199085
q 217074 226882
q 61825 85445
q 75930 216712
q 25133 223105
q 39577 207405
q 11847 172810
q 93177 135899
q 61069 75826
q 158707 163773
q 43941 164293
q 1306 91252
q 31216 45542
q 59590 251360
q 51800 171251
q 151595 250885
q 70767 116333
q 132593 205816
q 19603 201778
q 87161 226912
q 126739 242709
q 153375 172173
q 45928 138586
q 214413 246553
q 106998 143116
q 116043 150940
q 45265 117350
q 76482 242193
q 162892 231409
q 136072 214692
q 25523 140517
q 203434 211284
q 141856 147107
q 81491 81733
q 166711 168895
q 46259 147276
q 33490 218432
q 38507 172077
q 2217 22917
q 109216 124347
q 166034 240390
q 211300 260157
q 95596 240206
q 25638 258489
q 161711 209471
q 87844 211038
q 152328 187234
q 36985 66947
q 37292 118719
q 148438 204003
q 25471 194698
q 58962 89135
q 127643 150987
q 153205 231040
q 93243 150560
q 277 54450
q 71490 260435
q 3607 167087
q 29245 238497
q 163432 185825
q 112326 190956
q 11525 116047
q 2511 48511
q 39803 182995
q 69290 167231
q 192702 243807
q 1844 70798
q 152831 251664
q 198441 220560
q 43893 86858
q 44171 51660
q 123150 141309
q 42462 144916
q 18815 28094
q 174162 191526
q 102975 204640
q 41709 216166
q 44220 219022
q 2534 139873
q 84024 169765
q 65687 209163
q 100323 211008
q 89844 136486
q 72783 101696
q 48261 145589
q 99921 159642
q 38807 189760
q 223072 232222
q 183724 251166
q 95742 251037
q 180549 193534
q 198717 222258
q 147556 155596
q 4335 150090
q 33325 88360
q 57712 242489
q 154047 158036
q 28390 191353
q 30906 247880
q 33998 101173
q 176495 260816
q 104111 133919
q 37479 94848
q 74190 221203
q 63083 83871
q 2276 54802
q 253519 256618
q 142030 224535
q 146972 228871
q 29977 180298
q 55087 87690
q 160643 209135
q 89853 245726
q 231462 237525
q 76555 120759
q 3317 35111
q 75227 137236
q 112707 139222
q 213412 232085
q 53812 71766
q 14352 126569
q 8826 56089
q 18480 117945
q 2773 150857
q 180835 247351
q 40295 183071
q 6381 81570
q 249430 252107
q 171424 224811
q 30040 221426
q 39222 224743
q 65151 114449
q 99836 204373
q 69778 227156
q 36779 155642
q 123590 169995
q 163348 179680
q 19149 178822
q 67535 198160
q 21923 183368
q 204994 248371
q 223663 254752
q 24421 210949
q 195845 244716
q 173617 203999
q 212839 225886
q 28893 166599
q 4292 65145
q 30158 233267
q 74070 126766
q 66938 197661
q 34617 230287
q 115197 213439
q 51214 249437
q 9216 18831
q 5058 234583
q 196103 214210
q 238631 259811
q 144909 242384
q 56382 172333
q 136075 184240
q 7078 88695
q 72223 164969
q 92987 136092
q 102382 167057
q 714 169320
q 35332 102574
q 137463 217772
q 124756 248771
q 5459 6842
q 133972 241425
q 10518 86039
q 8186 175384
q 58149 62526
q 234860 250570
q 114532 172666
q 108792 121610
q 11617 261362
q 92205 193834
q 34072 147710
q 148424 259262
q 99693 203392
q 78712 183757
q 55322 170384
q 62164 203468
q 75296 175844
q 41446 186362
q 161335 216831
q 194548 223862
q 12837 182975
q 127369 196579
q 43228 93498
q 92716 248980
q 54845 180670
q 184921 202555
q 182040 214742
q 88836 155991
q 10449 19590
q 74912 234703
q 176028 180834
q 94535 137077
q 178523 251324
q 18753 150516
q 133211 213302
q 112235 146048
q 46671 134134
q 11274 227632
q 89899 260254
q 58205 144744
q 178780 243126
q 85156 131379
q 163023 173993
q 25227 182614
q 184443 259931
q 103133 257526
q 132460 173815
q 162996 197669
q 48839 216423
q 51369 182051
q 163604 167581
q 39572 65955
q 77230 210275
q 5061 38031
q 63266 75340
q 182776 254121
q 5788 44249
q 123357 207273
q 148585 179782
q 102081 127743
q 123125 146372
q 58043 205215
q 140740 255586
q 42281 221040
q 10265 95019
q 457 224333
q 28144 173869
q 40030 122001
q 45091 105375
q 160032 180716
q 80665 108357
q 152607 172693
q 33907 86453
q 4092 97736
q 182493 225479
q 66721 106173
q 49245 86461
q 79903 124765
q 83661 189985
q 22861 122185
q 84374 93926
q 5652 23319
q 63349 112519
q 127653 217894
q 25542 108440
q 136466 216798
q 47016 106207
q 107261 192661
q 80924 204998
q 1273 196754
q 40783 168333
q 67995 254795
q 90029 192760
q 17871 72554
q 14278 194740
q 40732 108204
q 16970 64052
q 113856 129489
q 127401 241510
q 85240 235842
q 4909 221707
q 111117 190497
q 6580 35614
q 41635 87505
q 238389 240613
q 88778 146802
q 17029 156773
q 107058 139453
q 87390 212008
q 101668 124929
q 144604 165662
q 161575 209873
q 61586 229714
q 28921 94972
q 40952 114161
q 45862 68670
q 73725 259167
q 80305 156980
q 32638 198615
q 11107 167810
q 174860 256589
q 157910 191890
q 35220 151219
q 36805 238609
q 161734 247229
q 78134 129689
q 25863 65253
q 29120 32824
q 58041 87450
q 127797 128403
q 172203 196468
q 174265 245929
q 69101 193492
q 64091 226130
q 5572 231901
q 180433 237238
q 133005 226347
q 110180 115422
q 146985 168226
q 91888 153311
q 46576 170023
q 20856 111830
q 49977 195887
q 21193 144654
q 10307 108019
q 18079 149596
q 61718 206776
q 1864 138124
q 65955 130819
q 102111 136392
q 35713 77206
q 54682 262060
q 164863 210211
q 115339 116293
q 49704 207228
q 7460 96280
q 28317 115108
q 48851 208110
q 78295 90621
q 70045 186314
q 100929 219642
q 45561 204393
q 19216 206257
q 150036 183685
q 10068 23652
q 24285 45782
q 78967 100859
q 45698 48926
q 161038 243830
q 31391 165220
q 106123 172681
q 127672 221231
q 73639 200998
q 7939 17150
q 77984 164260
q 3046 203464
q 35482 145714
q 48608 54698
q 89827 232294
q 99896 204735
q 229020 255947
q 94662 145679
q 45843 191378
q 27530 143588
q 46665 90272
q 58922 196395
q 186594 219346
q 155483 158201
q 163422 260233
q 162350 175351
q 116671 241406
q 14745 165396
q 242 214005
q 69444 90069
q 12035 184155
q 177958 189966
q 73501 241055
q 10476 24755
q 2735 154065
q 52286 93008
q 111208 200730
q 27260 157932
q 35659 182743
q 33748 53990
q 84022 229341
q 63285 196099
q 83869 99351
q 78030 84111
q 51213 147475
q 174181 235368
q 102004 159511
q 138423 151182
q 161658 175506
q 163178 178242
q 53579 215465
q 9106 254310
q 36367 64530
q 100189 150098
q 204089 219111
q 40989 133938
q 67893 171286
q 104274 255155
q 167245 182305
q 77123 218458
q 67636 251304
q 191682 227148
q 80720 91164
q 4527 103427
q 4462 242379
q 33815 182769
q 191875 219927
q 22314 25981
q 176080 228243
q 122503 185210
q 118025 256441
q 27168 226199
q 62191 68329
q 20179 229436
q 97303 250635
q 56128 185750
q 86463 115288
q 21132 177628
q 124559 196009
q 176244 182155
q 102780 129021
q 86804 210060
q 32512 236042
q 109118 260755
q 149978 231622
q 5860 183821
q 147876 225920
q 25967 33028
q 53208 216206
q 204698 255403
q 150511 179009
q 236975 260826
q 19814 32154
q 152460 228163
q 72472 144373
q 11250 142264
q 90180 175252
q 98055 207765
q 64078 207174
q 206377 214057
q 128054 176652
q 140428 219917
q 13787 252946
q 166395 229994
q 44010 159655
q 172548 194522
q 76520 171230
q 108675 169354
q 59670 191044
q 73274 74694
q 132142 216959
q 45251 84524
q 44996 182579
q 109075 253016
q 127609 197250
q 42118 60988
q 18762 63161
q 76949 182546
q 9564 86798
q 44799 53575
q 217348 246453
q 60830 248097
q 126435 155307
q 55336 169505
q 214978 244200
q 84976 128610
q 199015 213135
q 130228 244011
q 121101 133571
q 90942 261180
q 56207 151931
q 41154 119368
q 170693 223701
q 180258 196317
q 48356 241117
q 32666 233834
q 196322 219788
q 60614 93496
q 858 112952
q 65786 115950
q 244561 245058
q 150763 181930
q 18847 195552
q 66979 163798
q 139948 254741
q 66016 196156
q 107171 144528
q 53078 53380
q 68729 249698
q 117085 233337
q 205027 228672
q 149751 162851
q 162671 243248
q 13479 223465
q 77272 244106
q 79265 227021
q 59689 230029
q 146808 255242
q 48462 248876
q 60078 126681
q 41059 126094
q 60693 185588
q 114073 233266
q 39851 238667
q 101628 209860
q 68157 156937
q 44544 152743
q 53271 231008
q 25649 192329
q 7611 66750
q 7458 146016
q 67147 234633
q 113901 119297
q 60246 100633
q 120324 167760
q 208820 227315
q 25864 246419
q 132264 217542
q 108787 139937
q 241566 257394
q 56504 152187
q 47579 209248
q 16443 196732
q 375 222381
q 67125 208773
q 216231 229993
q 202482 213142
q 21235 64899
q 59636 81482
q 165533 227396
q 130704 201807
q 174072 186083
q 44193 156569
q 34363 141481
q 136731 152981
q 13785 209485
q 26775 61364
q 156589 223507
q 77808 156964
q 24438 183744
q 151594 224090
q 175089 240669
q 91933 261905
q 151569 239989
q 81243 143378
q 20906 116822
q 11939 28751
q 168508 206989
q 72944 86327
q 202872 225925
q 216657 223058
q 173267 249833
q 15878 67712
q 93687 211197
q 132798 224677
q 118125 186624
q 22248 96651
q 99569 114182
q 77414 96412
q 3607 177656
q 120430 220793
q 198562 232733
q 143408 149181
q 139098 222126
q 79826 229735
q 185907 190650
q 34340 97030
q 50218 178340
q 127394 164743
q 127277 143905
q 260192 262031
q 20297 51757
q 96538 151327
q 134479 192951
q 138087 228741
q 108463 187391
q 44882 258517
q 145555 157980
q 34935 188291
q 105537 155882
q 29300 114761
q 84389 149101
q 586 126331
q 28931 199320
q 81082 127980
q 126029 156208
q 80969 207965
q 146326 177507
q 18661 97148
q 63746 108315
q 156749 216778
q 153122 251137
q 146974 261660
q 36533 187807
q 142071 181909
q 34527 81546
q 165936 171372
q 35559 183628
q 120804 166523
q 32359 64490
q 201887 220699
q 20712 158389
q 42571 166520
q 1525 198220
q 44391 61233
q 65271 217982
q 54265 261169
q 108961 260686
q 145494 201239
q 121005 186350
q 5752 25422
q 155532 196794
q 77017 171689
q 76068 232353
q 34700 197822
q 108428 137565
q 4673 255399
q 158277 159776
q 47244 94353
q 108477 161301
q 138745 226573
q 64316 137770
q 18695 173277
q 136313 219935
q 56628 60519
q 78796 82050
q 66271 234329
q 16700 237961
q 49202 249054
q 51885 247024
q 21610 160313
q 14866 122445
q 18579 164986
q 174642 212231
q 73800 112933
q 58565 251678
q 38230 122881
q 56925 127305
q 1474 34015
q 14716 90643
q 61993 93513
q 128265 172693
q 65698 189393
q 104082 114901
q 155968 176303
q 99782 197914
q 54137 222227
q 212780 219124
q 125279 240807
q 91596 169212
q 199079 227777
q 81131 237309
q 88515 208436
q 32091 122530
q 46808 209910
q 9759 213173
q 123723 140321
q 138025 206020
q 50973 242107
q 58777 227277
q 135931 158559
q 163047 190069
q 113684 118643
q 97307 147050
q 54119 238963
q 175899 188903
q 7890 19753
q 108268 151064
q 183156 216326
q 164093 230799
q 181829 229964
q 108142 173853
q 43408 49734
q 52018 94382
q 29698 110796
q 59515 165630
q 7211 222562
q 93555 125855
q 74102 240606
q 50922 223162
q 32581 149922
q 52334 226821
q 115742 157813
q 111996 160603
q 36754 129258
q 4574 13945
q 48944 187798
q 92352 112716
q 164735 237532
q 5086 186734
q 13387 246250
q 20599 170716
q 2128 206668
q 18627 146455
q 107473 242735
q 13173 69549
q 34227 257396
q 65508 153065
q 149969 226112
q 2917 186723
q 16863 93226
q 142170 191298
q 41871 204662
q 180050 234523
q 159114 206607
q 185137 219994
q 93710 143220
q 87745 240594
q 95839 124905
q 76431 106372
q 175922 232378
q 89604 227631
q 155113 210149
q 97975 118552
q 119081 121470
q 22554 212308
q 138333 213853
q 80852 92335
q 64714 255725
q 200188 260902
q 183896 223829
q 104906 158038
q 15463 136489
q 111303 192651
q 36880 261394
q 187734 231628
q 15195 212803
q 160808 197116
q 53524 170308
q 27245 258784
q 19195 174995
q 51185 239553
q 69744 233048
q 132037 226630
q 130796 134459
q 96145 164674
q 52549 60569
q 68012 201051
q 131559 197058
q 179315 196308
q 104906 168439
q 119098 165793
q 100765 120101
q 17763 28266
q 14403 154290
q 55511 67142
q 32921 33598
q 4503 118327
q 102666 250365
q 231133 237126
q 119017 133664
q 71127 171566
q 10035 194234
q 129149 239579
q 141594 156751
q 47889 63313
q 229107 261658
q 119615 166988
q 67729 184751
q 147881 222020
q 199155 203393
q 27018 232754
q 145346 236315
q 76837 237258
q 133567 206248
q 51820 252585
q 77768 122947
q 9859 162008
q 132982 139443
q 12432 139008
q 34051 202322
q 33565 60322
q 169286 227310
q 153181 237015
q 38919 149918
q 86929 196892
q 223910 242312
q 57540 216484
q 32654 107113
q 31178 240681
q 82998 238902
q 54527 231122
q 130986 205946
q 64386 76784
q 8286 203394
q 42337 89217
q 143573 149539
q 50715 75903
q 114706 229084
q 2480 25586
q 5859 222479
q 89410 248172
q 146950 184246
q 29215 202512
q 179604 233690
q 7752 156362
q 54544 238874
q 210889 260490
q 13132 107717
q 75131 116003
q 164349 216526
q 97955 158341
q 51745 234244
q 148670 166451
q 174257 201184
q 168932 207043
q 134592 258342
q 56695 193071
q 133440 143149
q 60609 85910
q 93663 104986
q 159531 216972
q 70394 165718
q 157878 178111
q 178850 233010
q 31970 133233
q 135215 190311
q 186961 231188
q 117715 162412
q 91269 101452
q 29829 260201
q 46352 164422
q 239424 256400
q 137405 221117
q 44884 110720
q 198015 215707
q 138547 152843
q 113095 208942
q 8829 56418
q 124909 235268
q 156880 241840
q 106357 114912
q 75402 85048
q 39729 247460
q 130998 193118
q 86769 222948
q 129056 133121
q 123312 125226
q 84200 110401
q 221121 260718
q 129084 196589
q 5488 174685
q 25636 87289
q 143707 214430
q 34465 77196
q 14162 116831
q 223189 234076
q 56981 129074
q 36448 168803
q 42297 229566
q 37658 129067
q 166714 190370
q 44 53453
q 27883 110445
q 26457 137653
q 4594 69423
q 223046 244108
q 10083 48191
q 7600 224513
q 42066 191898
q 39565 46586
q 11498 56228
q 7632 185302
q 44080 68480
q 91962 110778
q 11503 129620
q 201874 239845
q 34191 239889
q 62074 255328
q 88190 130837
q 88531 157614
q 49434 135432
q 139578 145515
q 97626 147179
q 27380 107885
q 147451 189246
q 73967 245474
q 81600 158949
q 168633 227429
q 125681 260596
q 76063 137184
q 53765 128073
q 76915 162264
q 31510 70099
q 119701 224339
q 50727 200937
q 15171 74225
q 100161 154750
q 197787 219741
q 39785 65482
q 225168 229032
q 36992 212933
q 109739 212362
q 118592 118852
q 75025 244274
q 117304 151089
q 119314 245377
q 196230 204854
q 145497 236364
q 4185 107693
q 93921 205122
q 109093 158420
q 17204 258582
q 1699 236945
q 41485 194226
q 40283 157250
q 8373 253217
q 194243 220736
q 50692 100812
q 77444 175837
q 32822 194749
q 64782 152137
q 7492 177982
q 61336 86223
q 90409 243856
q 75634 169029
q 33387 65305
q 50592 184728
q 61743 186428
q 25393 255970
q 65677 227914
q 151076 236288
q 56750 83176
q 157562 194880
q 10181 133868
q 71256 166691
q 136038 204930
q 56684 120769
q 142907 143530
q 125243 182105
q 88990 233316
q 4560 200878
q 123462 154296
q 55153 216040
q 47746 80547
q 13516 209866
q 98799 146224
q 202975 249804
q 181975 182541
q 53700 98394
q 169650 192722
q 135509 220391
q 14932 43544
q 187075 256278
q 157839 176240
q 50175 129012
q 3086 251053
q 133573 157383
q 112372 188727
q 111279 160118
q 7130 59002
q 153355 173635
q 157801 161295
q 77633 94186
q 81693 192580
q 12272 131334
q 89581 100087
q 143631 147781
q 104513 141916
q 209 68563
q 56012 118738
q 59099 129222
q 652 107648
q 216482 220020
q 65618 189379
q 117994 196510
q 29486 124621
q 20278 87721
q 181908 190782
q 10331 97912
q 112345 229246
q 22603 212432
q 56684 170385
q 93920 161198
q 50158 162483
q 106170 161408
q 19078 28486
q 126726 165270
q 29139 119609
q 84603 218519
q 185228 202598
q 47705 152885
q 232084 240607
q 67984 160722
q 160371 165896
q 10573 171053
q 132999 193657
q 189684 223005
q 54782 101898
q 88738 152056
q 217266 250146
q 236344 258227
q 16489 161354
q 45629 100927
q 18819 185530
q 2004 204048
q 125984 154890
q 95925 251753
q 57593 133353
q 31581 256647
q 165557 223490
q 42154 94346
q 3016 97070
q 21886 198969
q 57798 110625
q 12920 88881
q 84965 98628
q 115118 249265
q 88049 246320
q 2995 160747
q 11436 162752
q 137421 207044
q 55498 196653
q 188852 233346
q 227849 254247
q 215594 220433
q 444 131262
q 47797 228333
q 3460 69684
q 61259 165158
q 180309 254040
q 16793 74179
q 61301 76861
q 61038 131912
q 30515 149351
q 64034 160787
q 8934 193268
q 36064 248766
q 7267 205587
q 175474 197691
q 133764 235116
q 104235 151141
q 134208 198938
q 70424 137668
q 6478 235582
q 186788 198928
q 10964 227479
q 42196 203582
q 72265 73350
q 103235 221617
q 103866 167269
q 34990 120260
q 156325 176203
q 21612 119647
q 163592 197087
q 55194 136565
q 68707 206336
q 202916 240800
q 49081 143130
q 78441 149609
q 15225 22520
q 74254 249999
q 15692 26189
q 30052 98455
q 89043 133287
q 57928 192909
q 38412 178189
q 214615 227899
q 72370 249512
q 72118 235962
q 127313 184456
q 110383 253164
q 71505 89040
q 193936 214635
q 10233 138121
q 102101 160642
