262144
178176 83968
q 91219 128110
q 64048 133251
q 72316 178537
q 86016 172976
q 7754 12693
q 96948 127512
q 57743 113149
q 79366 211631
q 169051 179835
q 14373 200961
q 499 87006
q 36345 237758
q 1414 90760
q 43984 122666
q 124593 138096
q 135869 229316
q 199917 252703
q 100423 169097
q 10090 11255
q 22783 255114
q 19009 120482
q 119732 132159
q 69220 178225
q 95917 211526
q 225899 238271
q 34735 238770
q 10349 50762
q 12972 52177
q 56957 101110
q 174843 239206
q 48569 181550
q 172110 206378
q 44658 248487
q 79063 258577
q 55914 72034
q 19217 74924
q 138949 192516
q 108598 207083
q 156465 208169
q 184297 204515
q 120221 239250
q 160924 170983
q 173897 249599
q 88565 223161
q 135861 230854
q 65628 150261
q 9863 184430
q 60228 170774
q 54521 139291
q 110435 167207
q 186425 211326
q 141698 185359
q 63230 130298
q 9256 250296
q 24620 192667
q 144841 193554
q 92334 169774
q 53681 157229
q 4087 14698
q 234942 245795
q 49279 150559
q 72846 123059
q 59142 183287
q 113663 243620
q 60435 148684
q 9617 224099
q 72965 147315
q 136196 151316
q 15470 139468
q 40090 145453
q 69992 76863
q 184931 239766
q 169197 238612
q 134852 173285
q 118503 253311
q 141727 146083
q 6999 167782
q 214574 226924
q 190286 196051
q 78444 250722
q 40400 82591
q 155557 260340
q 149512 187715
q 29610 203185
q 26836 175063
q 96829 243275
q 166063 251926
q 74451 158980
q 142531 209303
q 70121 133699
q 65662 216205
q 13282 233445
q 223205 227856
q 151348 198225
q 14526 161763
q 139926 244355
q 54926 138122
q 137769 242641
q 25490 167379
q 52327 183682
q 80298 164814
q 70081 149156
q 68733 223608
q 211265 229061
q 37039 170767
q 82820 236430
q 96103 253245
q 207731 214306
q 61816 143813
q 103510 223580
q 158339 243436
q 205791 213266
q 81417 119415
q 144906 193763
q 115302 248796
q 66951 197234
q 17973 84247
q 86706 137032
q 45711 103950
q 35828 216479
q 118648 140990
q 132091 190765
q 136353 214752
q 14424 84253
q 18022 187763
q 176362 238004
q 169056 181652
q 26328 127484
q 925 59104
q 171235 249722
q 106325 174407
q 54530 192380
q 190572 191563
q 16943 236283
q 33369 52771
q 174359 190619
q 119240 171420
q 44307 124028
q 128560 255593
q 11472 138453
q 54180 114314
q 187835 223237
q 33823 53175
q 34749 249565
q 112280 158656
q 22327 24544
q 2838 76857
q 193410 216924
q 6277 233868
q 39646 167550
q 24495 96025
q 195916 214006
q 215266 258313
q 57800 208716
q 124730 196254
q 178910 220188
q 48424 145879
q 82247 140003
q 127425 199055
q 49192 116996
q 23938 139324
q 26776 73736
q 28517 216182
q 220186 222459
q 241 125593
q 24737 262105
q 213968 221618
q 174741 220653
q 16310 210137
q 72724 121313
q 79358 212564
q 251634 260989
q 129494 225237
q 81092 162149
q 198088 256920
q 18714 211341
q 22934 75268
q 29306 45490
q 3533 51451
q 51693 251766
q 129126 251727
q 76430 88601
q 34940 203552
q 1198 151546
q 51250 122511
q 1671 224270
q 201869 213761
q 516 164963
q 81111 81609
q 64969 75888
q 14167 17553
q 92822 94602
q 37101 140092
q 88553 122129
q 111751 143626
q 10608 140246
q 101335 216677
q 42743 99209
q 100407 251617
q 40724 194290
q 156416 222919
q 42395 162644
q 42912 108033
q 65464 189145
q 124521 130433
q 2889 142075
q 97492 144601
q 181702 234898
q 94884 237585
q 8112 119067
q 148358 206635
q 45827 129675
q 102891 228885
q 88571 92365
q 20717 67149
q 27924 133089
q 175485 177134
q 23023 190569
q 218398 256034
q 80775 212169
q 124324 215059
q 6781 222851
q 50407 195605
q 25848 188484
q 28345 196596
q 144916 234981
q 12448 82811
q 18664 185703
q 107236 241333
q 15924 46338
q 127953 149014
q 42944 74263
q 2688 62355
q 18609 65967
q 15993 258722
q 99385 120903
q 60092 231052
q 19316 127684
q 54024 255698
q 21899 45165
q 190081 250621
q 71288 256881
q 13402 202529
q 181718 256991
q 10772 120638
q 228057 248592
q 40176 159786
q 29392 222141
q 42865 95360
q 39444 240751
q 77993 111353
q 80262 160347
q 25888 138085
q 99578 131640
q 79913 144743
q 68390 153540
q 72681 148277
q 13066 139679
q 134527 161679
q 20174 194785
q 145299 160698
q 6622 42941
q 36014 200875
q 2938 243740
q 131375 243690
q 21041 242728
q 59539 181388
q 60847 197625
q 160425 207276
q 25046 67121
q 43025 220662
q 93436 115706
q 106795 233115
q 6331 128772
q 61413 105498
q 26505 250798
q 33128 222112
q 31595 160843
q 34534 69143
q 142440 200518
q 16080 163481
q 75620 181103
q 82726 241950
q 11102 27859
q 78223 140232
q 52905 183258
q 36742 146341
q 36820 143537
q 117313 165593
q 149869 222812
q 176375 227007
q 186976 211466
q 209503 243062
q 16502 85675
q 15452 228115
q 31533 217021
q 129453 135980
q 107153 212179
q 115786 118255
q 240038 256019
q 30799 196479
q 177133 233221
q 177141 213954
q 32311 114615
q 2341 117403
q 82267 255124
q 178716 204447
q 7099 126075
q 92775 185365
q 142578 200818
q 58747 97455
q 188200 232351
q 77361 233435
q 87078 138236
q 116130 195617
q 80954 129953
q 146930 258087
q 61928 101031
q 209898 215647
q 65158 94240
q 87220 217988
q 134560 147425
q 29524 154525
q 214890 260636
q 141071 247301
q 43904 153564
q 123772 238526
q 209818 232105
q 108197 201134
q 34753 134607
q 115707 224328
q 2417 109115
q 103449 111651
q 59405 171043
q 3139 56952
q 12796 124563
q 9845 90360
q 119884 147357
q 145850 164370
q 72631 149527
q 24777 226195
q 1159 193432
q 87823 163393
q 26813 210978
q 9447 245731
q 161421 233775
q 99295 163839
q 80746 210946
q 5144 251790
q 8208 62096
q 132771 254930
q 74893 83146
q 142617 222251
q 44844 203031
q 13518 105957
q 130735 194372
q 125660 239714
q 65394 131895
q 26910 80729
q 36357 92207
q 64317 253629
q 7989 163612
q 88735 155325
q 112415 160469
q 78382 120624
q 71168 222566
q 35315 253396
q 133869 154315
q 95202 257567
q 101381 178713
q 108721 110941
q 86291 232116
q 101867 236602
q 1368 151685
q 182597 243893
q 37726 246915
q 45715 235379
q 128560 148384
q 134451 260800
q 26885 212833
q 119280 249451
q 21858 110532
q 22623 176173
q 18047 244401
q 9232 160971
q 117953 119428
q 9769 89401
q 204245 246371
q 93786 191268
q 111722 247740
q 23323 75536
q 48771 96494
q 69039 244878
q 177332 203490
q 204218 243534
q 100671 154180
q 176039 191526
q 211203 214149
q 90068 193461
q 99300 232196
q 89481 92288
q 102058 217254
q 159355 178882
q 86285 108007
q 71882 253142
q 66534 219730
q 54080 95205
q 115306 164244
q 30494 36814
q 18205 105591
q 234712 259772
q 118876 164094
q 67935 173667
q 1591 116100
q 86153 261397
q 91542 100892
q 56002 175634
q 92373 193600
q 17741 215357
q 200380 206355
q 89624 157966
q 10746 184829
q 126052 212047
q 86930 248861
q 156547 192521
q 4923 129115
q 123799 190149
q 31066 101673
q 147166 191735
q 103265 190988
q 204157 233320
q 20386 146811
q 213987 260159
q 213373 239184
q 177421 231729
q 59209 157584
q 73244 168331
q 23147 244038
q 32239 68824
q 9865 188786
q 14788 261346
q 55758 189351
q 86825 138587
q 28881 68179
q 132146 233991
q 205168 259167
q 17410 74159
q 72175 89835
q 66876 231398
q 23404 200983
q 180989 244298
q 55398 260192
q 87176 242087
q 78546 119416
q 48767 88411
q 46059 47970
q 101817 103199
q 237321 241787
q 4059 188642
q 47822 160490
q 44846 136205
q 103515 210364
q 62257 193351
q 20395 31511
q 43800 260227
q 232494 242382
q 224790 230543
q 35636 49822
q 114182 210486
q 169239 259254
q 202594 215298
q 43649 45080
q 20258 54971
q 23292 243614
q 24317 71115
q 141961 160522
q 115961 245476
q 108743 178218
q 129138 176683
q 174767 209730
q 172939 180081
q 135585 155005
q 148480 190642
q 96822 185408
q 42681 92503
q 93932 245275
q 45657 139012
q 26781 100629
q 50073 159271
q 82100 183588
q 121189 224061
q 81966 237150
q 190709 207394
q 121933 153225
q 57704 100812
q 34557 230644
q 18749 189563
q 104085 167229
q 27350 118061
q 1907 160743
q 95840 119853
q 143874 165511
q 170655 234853
q 3997 131980
q 86098 220729
q 53425 79774
q 48016 135392
q 54781 255410
q 63957 208007
q 115200 121662
q 46675 149757
q 65424 90162
q 77177 194248
q 195239 232654
q 221598 234562
q 79308 93838
q 68258 237713
q 40968 244820
q 146225 248818
q 104810 172949
q 72772 226374
q 120788 184585
q 99622 239367
q 114055 163580
q 185230 229255
q 23099 231906
q 113262 116869
q 35186 194046
q 5696 45367
q 4822 127141
q 220980 240259
q 46374 84130
q 66807 196549
q 80630 87342
q 53481 260291
q 126254 185441
q 107883 224522
q 62000 247042
q 85106 98953
q 8193 225581
q 66065 248680
q 182935 240099
q 13142 99799
q 114837 145166
q 18839 241979
q 149988 259098
q 200815 234119
q 43328 135220
q 38782 130670
q 92263 215851
q 128818 139148
q 91196 218517
q 203416 247031
q 69994 153197
q 40226 116634
q 78187 106292
q 56143 103171
q 27083 202970
q 69285 141920
q 85992 88124
q 121756 235981
q 60427 85078
q 128407 207956
q 195648 246738
q 149356 259078
q 76858 125752
q 26360 33232
q 11248 216949
q 108002 236649
q 14731 81243
q 159431 224637
q 65665 121023
q 148106 215574
q 6492 22715
q 27883 92485
q 110840 149639
q 66322 195918
q 12134 210067
q 62182 143572
q 59116 258873
q 30784 73587
q 57144 184868
q 106820 139674
q 68393 81325
q 149636 247677
q 96057 210171
q 46924 217081
q 354 13692
q 20184 103043
q 23070 130927
q 112669 133910
q 18423 178992
q 67685 228490
q 129867 191126
q 109918 187856
q 140703 188983
q 111708 261444
q 106120 197848
q 4097 251382
q 187446 236915
q 21359 153734
q 184942 200658
q 198634 238440
q 79340 201013
q 218819 224083
q 69345 210267
q 95849 228691
q 163534 248337
q 177320 195037
q 31257 42812
q 103032 220240
q 102332 183515
q 69804 119220
q 59043 208452
q 123317 133755
q 14908 33814
q 155114 218757
q 131411 215567
q 154436 155248
q 111924 210751
q 116376 158875
q 181269 212225
q 125422 167462
q 58316 113615
q 82639 144873
q 101129 185671
q 22501 102970
q 25860 172775
q 141721 234313
q 2895 231818
q 3489 105924
q 17804 261038
q 222246 233371
q 115351 130306
q 78914 125664
q 227275 242040
q 146400 237790
q 101069 192122
q 43593 51719
q 134358 159385
q 188467 260515
q 29293 57886
q 20872 83746
q 162593 202069
q 55915 171743
q 161840 165489
q 175233 183293
q 135336 160734
q 28897 154520
q 18041 250687
q 107811 215818
q 83457 260081
q 100075 190059
q 151795 184526
q 81768 233653
q 24010 159977
q 80139 81896
q 101011 189271
q 129196 165643
q 1461 221559
q 38796 166950
q 121255 214029
q 19846 88099
q 87221 242620
q 48743 75765
q 156555 260661
q 29440 258599
q 129515 240012
q 162395 186515
q 19167 158025
q 43177 244163
q 55858 62159
q 125074 245129
q 28573 163170
q 112181 164632
q 150977 250132
q 69439 109244
q 102863 157539
q 129090 190085
q 138015 177834
q 3706 136533
q 33147 72245
q 50114 132989
q 57360 162663
q 181830 212509
q 194529 215385
q 9099 225007
q 87937 256688
q 157715 254229
q 104266 116511
q 60204 104500
q 129643 255244
q 95963 213744
q 25038 80691
q 23905 163054
q 27612 258525
q 37444 68626
q 60759 170433
q 118741 223422
q 69106 227793
q 143108 181035
q 1492 105972
q 190135 258180
q 182220 193909
q 48276 153751
q 24342 213955
q 17443 152777
q 81455 104377
q 106494 113407
q 137312 185068
q 7404 181450
q 44848 164924
q 225683 250077
q 106674 215282
q 180932 186962
q 67926 175780
q 99823 177273
q 27814 173899
q 105664 173309
q 64917 210034
q 153941 234377
q 16729 44574
q 98184 251821
q 103084 148952
q 71877 204679
q 212083 240396
q 143177 253327
q 241260 256932
q 106717 210071
q 31535 85790
q 128859 261571
q 99462 228682
q 11217 176700
q 87866 256497
q 116882 204388
q 8680 152783
q 169513 176622
q 53255 166299
q 5554 202208
q 7240 210233
q 11941 247636
q 3124 160172
q 128670 154961
q 235387 244384
q 68031 102888
q 4779 231747
q 67458 104242
q 198286 244159
q 115459 192640
q 69881 232342
q 134884 222665
q 49362 241022
q 32134 130034
q 135588 215662
q 222902 234342
q 83677 246283
q 208395 243850
q 74921 249408
q 136668 231648
q 48165 239556
q 37536 52945
q 104995 209160
q 145302 157187
q 10503 87010
q 75798 156892
q 210683 242845
q 117413 221724
q 247448 260046
q 213564 253858
q 120892 226057
q 174322 204570
q 120574 210196
q 186277 197460
q 60801 195495
q 166965 243661
q 38214 204501
q 34462 247374
q 47353 191650
q 130533 134363
q 202153 206332
q 29111 182854
q 146525 154871
q 142435 152773
q 131829 134149
q 104194 252722
q 16373 98062
q 46115 195148
q 119281 136947
q 70299 243576
q 148398 180083
q 51816 218297
q 86279 90755
q 138108 203527
q 15785 71917
q 10328 217938
q 16105 39440
q 138649 170976
q 18940 185965
q 55650 61606
q 153090 165801
q 46228 251153
q 182174 241377
q 35125 56977
q 16557 98515
q 16454 127276
q 164955 179093
q 234751 255711
q 3228 176135
q 19014 131676
q 142004 248052
q 2013 236953
q 113458 181445
q 105266 172990
q 132399 234597
q 23345 160917
q 138254 207145
q 12355 58284
u 47480 -2
u 22750 -10
u 242538 -14
u 228993 4
u 11812 13
u 162716 8
u 92092 7
u 173856 15
u 156539 6
u 153399 -18
u 86716 19
u 140253 -10
u 157438 4
u 197424 -4
u 175955 19
u 26675 14
u 108827 -12
u 25329 -6
u 88629 18
u 248710 -4
u 214739 2
u 26245 -13
u 68869 10
u 16642 14
u 113827 5
u 233263 10
u 166562 -3
u 259714 -10
u 12828 9
u 164297 8
u 188560 9
u 150075 -14
u 240397 6
u 124466 -9
u 167582 -3
u 167325 -1
u 260316 9
u 164865 -9
u 131528 7
u 30306 17
u 89405 -19
u 183756 19
u 112798 7
u 55680 0
u 114177 13
u 52266 -13
u 148806 10
u 75838 0
u 115601 10
u 193943 -16
u 49194 -4
u 141218 -12
u 30551 -13
u 114408 4
u 225448 2
u 145291 -11
u 146139 -9
u 46532 19
u 248230 -4
u 122420 -4
u 60047 6
u 140858 11
u 114883 13
u 73770 15
u 154859 -19
u 251525 11
u 104694 0
u 251421 0
u 174540 -4
u 35182 1
u 248399 7
u 190553 0
u 247378 16
u 129189 15
u 77155 18
u 71586 0
u 164152 12
u 83912 -17
u 166998 4
u 247378 -10
u 163252 16
u 1624 -19
u 105215 18
u 141049 -17
u 94586 6
u 155455 -7
u 94562 -7
u 213238 -7
u 58807 -7
u 51118 0
u 69750 -1
u 11021 15
u 73005 -5
u 250795 16
u 252616 16
u 37574 3
u 210645 -14
u 159529 -11
u 30099 -14
u 71328 0
u 214667 14
u 205529 -12
u 48505 3
u 126882 -3
u 236907 7
u 243275 -13
u 38561 18
u 16272 -2
u 87086 -19
u 89427 -8
u 240953 0
u 231285 8
u 166200 0
u 243171 9
u 167104 -12
u 58843 -1
u 16996 -19
u 166713 -10
u 158852 -15
u 172814 0
u 209453 3
u 178129 17
u 146098 9
u 97438 15
u 199326 8
u 48600 7
u 51725 -17
u 105447 13
u 146411 -6
u 152082 -12
u 138831 12
u 171000 3
u 213154 -8
u 221330 -3
u 107022 0
u 243479 -11
u 23801 4
u 40203 5
u 91724 1
u 140940 -15
u 62365 8
u 207043 -2
u 207282 -12
u 69872 -6
u 136822 13
u 142921 -17
u 170737 -12
u 169339 -1
u 127347 0
u 231611 15
u 260525 12
u 26558 -16
u 110268 -9
u 192083 10
u 204403 -9
u 230899 -19
u 260421 6
u 118715 11
u 226146 8
u 34964 -4
u 148398 7
u 114335 -11
u 229664 -16
u 178739 -5
u 150056 2
u 67094 2
u 99010 -5
u 170621 11
u 160414 -4
u 149128 -4
u 171441 -2
u 107298 5
u 31539 14
u 113134 19
u 152457 2
u 96367 -14
u 63842 12
u 95704 -15
u 232234 -18
u 126231 -1
u 160507 9
u 6441 19
u 24834 7
u 206653 8
u 15480 -5
u 25778 8
u 211522 0
u 94497 17
u 96947 11
u 238604 18
u 93587 -8
u 25974 4
u 21388 -1
u 188793 18
u 133978 -11
u 111625 -15
u 246206 -1
u 29715 -18
u 32985 16
u 194145 -12
u 67863 13
u 235388 -17
u 90857 -9
u 260304 8
u 13229 16
u 175067 -3
u 47449 10
u 2103 -9
u 60575 9
u 60316 9
u 243777 6
u 226895 14
u 27865 19
u 236735 -10
u 230836 5
u 109316 -14
u 126517 -7
u 53797 13
u 150302 -12
u 143036 4
u 26578 -11
u 8205 -8
u 257001 -18
u 142866 -11
u 201206 11
u 249986 7
u 112981 12
u 148534 1
u 209205 -1
u 201697 7
u 29720 -12
u 214452 3
u 131431 -19
u 111468 -17
u 58063 18
u 183122 -7
u 48321 9
u 158671 -13
u 201638 -13
u 98612 1
u 242576 -6
u 61396 -5
u 39049 12
u 234259 17
u 70913 6
u 164007 -4
u 222683 -2
u 256871 -5
u 122422 -3
u 111561 7
u 98556 -15
u 2985 2
u 223868 4
u 190057 4
u 201049 -15
u 41919 7
u 112981 -4
u 12751 3
u 51102 17
u 138141 -1
u 158680 -13
u 222650 -1
u 156320 13
u 211191 -17
u 61428 -10
u 197085 4
u 93148 10
u 44720 -11
u 99583 15
u 218236 -14
u 261303 19
u 219971 -2
u 101327 15
u 2027 3
u 217589 1
u 12302 -2
u 180172 15
u 233345 -8
u 190186 7
u 90949 18
u 243001 -16
u 149457 -8
u 225962 9
u 128879 -10
u 166810 -7
u 101890 5
u 82983 -10
u 15966 8
u 30296 -17
u 74597 17
u 158162 -6
u 99867 -8
u 59708 -9
u 150540 18
u 253462 16
u 239366 15
u 5236 0
u 46182 15
u 58712 6
u 32456 14
u 260034 0
u 129349 -7
u 194065 2
u 3040 14
u 163310 -8
u 210102 -10
u 164537 -12
u 135519 14
u 118895 -16
u 211997 -3
u 3261 8
u 82389 -18
u 53755 0
u 239696 -2
u 41490 -18
u 75847 -13
u 144356 11
u 120254 -8
u 88368 -1
u 38494 18
u 200933 17
u 48863 -4
u 34279 8
u 65430 3
u 208298 -17
u 1243 12
u 204503 -7
u 220058 19
u 212204 10
u 108582 18
u 207620 8
u 30931 -6
u 127482 3
u 166110 12
u 12337 11
u 205386 12
u 191057 18
u 54454 14
u 176489 -1
u 116366 -1
u 135168 -2
u 72060 -8
u 201243 -15
u 73643 3
u 227586 7
u 142854 6
u 104512 6
u 751 15
u 62828 5
u 185701 -8
u 109321 0
u 26293 -14
u 121050 -7
u 1428 -14
u 200632 -2
u 158040 -8
u 235405 15
u 151185 6
u 260075 14
u 63664 14
u 144911 11
u 136436 18
u 118161 0
u 219274 7
u 41904 1
u 256155 3
u 9632 -16
u 189461 0
u 101053 9
u 166079 -13
u 46541 -10
u 113199 -16
u 29932 -19
u 194307 -15
u 227070 19
u 253382 -3
u 202346 0
u 97118 -11
u 2717 -11
u 239353 -13
u 197081 15
u 195847 11
u 253670 -1
u 75254 -5
u 51911 16
u 132121 -4
u 41165 17
u 118255 -9
u 247562 -12
u 98963 12
u 46245 -6
u 60184 17
u 217875 4
u 44811 13
u 211552 -16
u 3070 2
u 255385 10
u 91060 17
u 59940 5
u 77347 -2
u 145504 11
u 210304 8
u 192646 -9
u 257768 7
u 116834 -5
u 128410 4
u 184789 8
u 149528 1
u 83753 9
u 98969 -14
u 216360 -4
u 179651 11
u 38815 -18
u 194369 -4
u 174882 -18
u 210608 -11
u 219041 4
u 244912 2
u 225185 16
u 65464 -7
u 72981 9
u 242955 19
u 120325 0
u 136147 11
u 62536 15
u 237240 -17
u 75014 3
u 226354 -2
u 163316 4
u 212586 -8
u 168152 4
u 134297 0
u 57675 -2
u 12449 -16
u 95459 -8
u 100592 5
u 9644 -7
u 164067 0
u 211744 -14
u 71904 -18
u 11044 -12
u 28888 -6
u 201750 18
u 199888 -4
u 151678 2
u 178978 -11
u 49237 -12
u 182737 -3
u 168198 9
u 127630 -19
u 10957 14
u 169955 -16
u 47483 -9
u 150572 19
u 109950 13
u 9220 -1
u 7334 -14
u 207054 11
u 31207 2
u 49864 7
u 32985 14
u 240573 -7
u 17830 4
u 189137 8
u 94209 -11
u 187543 -3
u 20703 -5
u 125769 -9
u 167234 -17
u 65270 -17
u 236674 -8
u 136036 17
u 112599 -7
u 190950 1
u 225745 16
u 64549 19
u 207512 -13
u 78810 14
u 204146 -19
u 149227 -14
u 60428 -8
u 141378 -7
u 169981 -19
u 149318 -8
u 19201 12
u 90113 19
u 26935 14
u 237740 1
u 44951 5
u 21197 -18
u 145217 -6
u 5139 -6
u 128727 -7
u 53784 -9
u 89755 10
u 106941 2
u 15495 17
u 231316 8
u 253323 -1
u 260548 -18
u 70935 -6
u 4112 -5
u 52523 16
u 237404 -5
u 146255 19
u 106028 -15
u 82206 -3
u 119914 12
u 195119 6
u 19519 -16
u 114567 0
u 172915 0
u 112636 1
u 53395 -4
u 260578 -12
u 114197 -9
u 140318 -1
u 167240 9
u 98018 1
u 28172 17
u 138960 0
u 11459 13
u 245369 0
u 169956 7
u 42929 8
u 201074 4
u 53792 -2
u 25414 5
u 253933 -7
u 8101 18
u 130610 -1
u 59593 -18
u 240608 14
u 201625 -8
u 107190 15
u 58613 17
u 101855 -9
u 205173 -7
u 201446 -2
u 1280 17
u 40317 10
u 139728 -5
u 52057 5
u 260538 -13
u 243953 -19
u 34069 -2
u 128794 -5
u 121204 -3
u 58352 -10
u 183742 5
u 28340 16
u 149549 0
u 50284 -5
u 215276 18
u 205564 13
u 233963 17
u 156768 -2
u 77846 11
u 14548 -8
u 252672 19
u 82737 -16
u 108777 12
u 118261 15
u 56646 6
u 28523 16
u 80012 -11
u 220601 15
u 187060 -18
u 59996 1
u 260473 -19
u 94606 15
u 249298 18
u 81698 -10
u 198057 -5
u 141242 8
u 92604 14
u 213184 10
u 173367 -9
u 169219 15
u 245915 10
u 208260 -10
u 254608 5
u 31201 7
u 175459 -6
u 57573 6
u 94615 3
u 143938 -7
u 141411 14
u 146771 -8
u 59739 -16
u 3766 3
u 249849 13
u 91581 4
u 24108 19
u 128944 -18
u 196401 -8
u 71663 8
u 241777 -4
u 106246 3
u 194063 4
u 66738 -15
u 53856 12
u 108304 9
u 174170 18
u 10448 15
u 18801 -17
u 124109 -19
u 231165 12
u 167580 18
u 214348 -14
u 1009 2
u 109441 -8
u 75327 -6
u 175537 7
u 244168 -3
u 83250 -12
u 133991 0
u 259440 16
u 70230 6
u 235227 -7
u 143232 18
u 94893 -19
u 260536 -10
u 220889 5
u 57046 6
u 200353 -11
u 59556 -12
u 130728 0
u 136726 -13
u 54315 -1
u 151579 0
u 167512 -16
u 12528 5
u 3579 -7
u 74131 16
u 163437 13
u 230691 19
u 222562 14
u 60103 7
u 132912 -2
u 92258 -9
u 175205 3
u 118773 -13
u 24556 18
u 87912 -7
u 112105 16
u 216436 -17
u 775 14
u 182283 -19
u 49579 19
u 243160 12
u 211635 12
u 209203 6
u 178648 -18
u 91218 -12
u 124311 7
u 120539 -14
u 73149 16
u 81162 -5
u 232668 5
u 176576 -7
u 146423 0
u 100104 2
u 97690 -16
u 151552 2
u 14515 0
u 98141 14
u 82133 -13
u 136061 19
u 52364 14
u 48054 6
u 148614 5
u 214049 13
u 145762 -14
u 57325 -2
u 202143 15
u 198916 -6
u 102627 -14
u 233621 10
u 57120 -1
u 85442 -9
u 255598 8
u 35642 -8
u 228786 6
u 74226 -17
u 136840 -1
u 195682 -16
u 28730 2
u 245073 6
u 180656 -13
u 28635 -1
u 12012 14
u 207079 -2
u 2284 7
u 52813 -10
u 39442 1
u 131040 -14
u 59697 5
u 108485 -15
u 76243 7
u 45346 12
u 42849 16
u 236393 -9
u 126473 13
u 246073 -13
u 259578 -18
u 165642 -18
u 240117 -3
u 124087 16
u 26990 6
u 39663 -9
u 53014 6
u 99329 -2
u 75244 11
u 139052 3
u 128383 8
u 102426 6
u 163284 -8
u 242812 -15
u 33856 14
u 72600 -15
u 239307 16
u 40739 13
u 86677 5
u 197539 -2
u 79584 16
u 180101 0
u 145763 -17
u 245311 13
u 225101 -1
u 110351 -6
u 44474 12
u 429 11
u 27311 17
u 235372 -10
u 207840 -13
u 92458 8
u 21928 0
u 140141 -3
u 35880 -8
u 222274 -2
u 50596 1
u 248065 9
u 157518 15
u 155224 -1
u 91308 -19
u 211817 0
u 216210 12
u 81396 17
u 193345 -11
u 42544 1
u 100453 0
u 61901 -1
u 6057 10
u 230988 -13
u 15435 9
u 157404 -9
u 69208 1
u 247 14
u 112414 3
u 85059 11
u 158903 -14
u 77360 -2
u 246980 4
u 94347 7
u 213382 0
u 55080 -12
u 9751 -2
u 174074 -17
u 56881 1
u 57748 -8
u 71895 12
u 138348 1
u 96334 1
u 105686 11
u 31924 9
u 150327 9
u 225480 14
u 41653 12
u 124301 0
u 126355 -8
u 10748 7
u 127232 -16
u 36273 -14
u 36309 -5
u 182083 -5
u 165471 18
u 47066 -13
u 132939 1
u 180272 16
u 90005 12
u 167228 16
u 140880 0
u 205877 7
u 78737 -9
u 56390 11
u 143575 -9
u 124384 -18
u 87639 4
u 47828 -1
u 253813 15
u 218006 3
u 221747 -19
u 198816 -5
u 146330 -2
u 69025 16
u 66997 16
u 214525 11
u 104674 4
u 128267 7
u 226294 8
u 126360 -3
u 251796 18
u 116391 -8
u 149260 5
u 201241 1
u 131988 3
u 35925 -6
u 160033 15
u 184135 -13
u 89543 18
u 18412 3
u 227270 15
u 102274 -9
u 129053 15
u 253212 -5
u 153056 -2
u 200931 1
u 106030 -11
u 220001 18
u 219398 4
u 134075 -6
u 54058 5
u 180836 12
u 142600 -4
u 258312 15
u 93844 -17
u 126540 -11
u 247519 14
u 128771 -2
u 197213 -1
u 207633 -6
u 237268 2
u 230834 -7
u 201599 8
u 74302 4
u 85646 11
u 248097 1
u 116235 5
u 91653 19
u 7473 -6
u 228835 -4
u 102402 -5
u 160290 -6
u 59903 -15
u 202207 19
u 146757 2
u 83098 -1
u 31974 -12
u 203038 15
u 240482 -17
u 130284 -10
u 223574 -2
u 203689 -8
u 20884 -14
u 74357 -15
u 121020 -13
u 129677 14
u 134281 -15
u 49057 9
u 54741 18
u 189158 10
u 136818 -18
u 61238 5
u 61902 -19
u 140224 -13
u 17329 -18
u 104225 16
u 124603 -13
u 56425 2
u 78970 0
u 173847 10
u 171832 -13
u 161269 -13
u 69203 12
u 238155 -1
u 199447 5
u 63300 -8
u 175282 0
u 242916 16
u 126671 -1
u 15282 1
u 129361 -1
u 122760 18
u 165279 7
u 137310 17
u 47826 -12
u 182096 13
u 90393 -7
u 1485 4
u 29405 16
u 21398 14
u 142666 -7
u 40831 -11
u 209238 -16
u 30846 -8
u 142600 -12
u 217766 -18
u 165636 -8
u 1640 -9
u 257569 1
u 50878 -13
u 187964 15
u 766 -17
u 52053 -19
u 175811 -7
u 241892 10
u 48167 -1
u 19765 -6
u 178219 14
u 110602 11
u 40625 18
u 255194 19
u 878 4
u 74631 -19
u 227459 -9
u 141469 -17
u 113309 -9
u 249169 -2
u 83504 -14
u 116328 19
u 120537 -5
u 194382 5
u 218492 12
u 257703 0
u 181007 -3
u 81489 13
u 97221 -8
u 217880 -5
u 233227 -15
u 100618 10
u 100425 16
u 214737 12
u 47234 10
u 65667 0
u 240842 7
u 127911 -4
u 15928 -10
u 5795 15
u 12153 -19
u 106844 9
u 107517 8
u 152649 11
u 730 -3
u 40694 15
u 138754 1
u 170358 16
u 121258 -1
u 190771 5
u 62571 19
u 37088 -13
u 176290 5
u 140505 9
u 225149 2
u 164496 16
u 147656 -18
u 168320 18
u 197531 -11
u 197768 10
u 167211 16
u 170077 -13
u 117632 -8
u 20858 16
u 201243 12
u 145241 -19
u 205924 7
u 42941 -1
u 85186 7
u 50146 -12
u 67603 12
u 23351 12
u 223839 9
u 208289 4
u 250496 1
u 95345 3
u 120232 -19
u 199386 16
u 81569 13
u 214613 -16
u 169731 -5
u 22340 -2
u 17896 -10
u 233584 -4
u 248728 -16
u 151274 -11
u 236229 6
u 7304 10
u 104152 12
u 95007 -5
u 97364 9
u 248069 13
