262144
208896 53248
u 50670 7
u 29451 -11
u 148505 -9
u 5814 17
u 56320 13
u 121643 16
u 40167 19
u 206228 -9
u 2513 -14
u 107183 0
u 151282 12
u 179712 15
u 131805 -18
u 159337 -18
u 75426 4
u 83497 0
u 80200 -2
u 183422 14
u 180426 8
u 214176 16
u 149544 -8
u 216730 8
u 72351 4
u 260350 -8
u 196530 -3
u 211331 -6
u 58371 0
u 58409 9
u 136918 13
u 199522 12
u 118973 -16
u 76298 10
u 133826 19
u 165736 -12
u 186814 -2
u 26711 -8
u 191444 17
u 1783 -19
u 142112 19
u 76517 -8
u 105380 -16
u 162167 4
u 154604 13
u 91785 -15
u 176179 -15
u 241723 -14
u 50041 -11
u 232182 8
u 53455 0
u 235976 16
u 544 -12
u 182843 17
u 54124 8
u 123955 -11
u 261013 10
u 159496 -16
u 100478 -10
u 179177 -11
u 152890 11
u 235089 7
u 188136 -19
u 232096 17
u 238137 3
u 35325 -2
u 127652 -17
u 103167 0
u 65792 -16
u 110039 -1
u 208362 15
u 174032 11
u 172305 -9
u 231805 -18
u 132489 2
u 69550 -16
u 95251 -13
u 205290 -16
u 48450 6
u 3114 -16
u 66918 -14
u 136211 9
u 51890 16
u 60623 -2
u 1102 6
u 237600 11
u 142513 2
u 154553 -11
u 220873 -1
u 63315 -6
u 10909 0
u 114453 -3
u 175361 -11
u 127404 14
u 232842 0
u 248256 -14
u 168958 -1
u 232187 13
u 99559 -15
u 76388 -4
u 201329 -12
u 47982 -7
u 201333 10
u 134375 4
u 64606 10
u 251281 -8
u 68411 -4
u 181677 17
u 161191 -12
u 205442 0
u 177456 9
u 169507 -7
u 51735 1
u 42976 3
u 170217 -1
u 251956 -3
u 171210 -14
u 191102 -3
u 240331 -10
u 8319 -13
u 261023 19
u 118310 -9
u 101048 -14
u 48921 -19
u 84782 18
u 131987 -19
u 183774 -13
u 84366 15
u 178900 0
u 124661 -6
u 246708 -2
u 196376 3
u 152269 0
u 4031 0
u 188668 -18
u 173251 8
u 9807 -15
u 254839 -3
u 67262 -13
u 110953 3
u 33836 17
u 152139 13
u 20146 16
u 190977 10
u 101704 -11
u 23877 -6
u 167968 13
u 242043 -11
u 83445 17
u 188551 -18
u 258425 -4
u 197516 -19
u 129076 9
u 116945 9
u 231828 14
u 86239 -19
u 208695 16
u 221131 14
u 212739 2
u 165745 -12
u 203460 8
u 138569 -3
u 147733 -1
u 167379 15
u 102400 -5
u 241147 -4
u 193445 6
u 104770 -10
u 104588 13
u 256716 -8
u 187471 -7
u 77793 0
u 57046 -14
u 100721 -18
u 186746 -19
u 59942 0
u 193945 10
u 237347 -7
u 54837 1
u 48568 3
u 236368 -15
u 255919 5
u 204091 -4
u 228047 -12
u 58118 13
u 120808 17
u 41288 10
u 117469 -4
u 235383 13
u 105977 4
u 222513 5
u 25904 3
u 102288 -19
u 233848 3
u 143690 -16
u 52220 -2
u 47844 -12
u 23441 18
u 144541 18
u 36328 10
u 211965 3
u 186107 18
u 93596 -13
u 89446 -9
u 259623 9
u 226821 13
u 99199 18
u 112162 10
u 253834 -7
u 96471 0
u 104140 2
u 253295 3
u 194687 -17
u 141778 -8
u 3937 7
u 17601 12
u 73100 11
u 207014 5
u 245141 -14
u 233532 17
u 229740 10
u 200468 -9
u 188792 -12
u 6141 7
u 134355 -4
u 53719 16
u 251303 -13
u 128337 8
u 59464 -18
u 260931 -10
u 186079 -17
u 17162 19
u 220098 14
u 163733 10
u 258493 0
u 183571 14
u 71188 -1
u 30742 19
u 172384 -14
u 178320 -13
u 139495 15
u 20947 0
u 14767 2
u 50358 -8
u 157256 -12
u 137635 -7
u 65535 3
u 78227 -16
u 116830 16
u 226584 -2
u 114938 2
u 77126 8
u 7764 -3
u 183963 7
u 144753 -4
u 224744 -16
u 70035 17
u 150760 -7
u 132832 10
u 159035 -15
u 250264 -14
u 109137 -11
u 189324 8
u 77145 -13
u 167182 -13
u 157192 -16
u 189599 15
u 206103 10
u 80044 0
u 115369 14
u 228062 -8
u 246902 -14
u 61517 0
u 120757 9
u 74493 -17
u 222295 -10
u 52176 -9
u 116270 16
u 256654 9
u 23369 4
u 235002 7
u 181669 4
u 152736 0
u 97677 15
u 253552 12
u 195434 13
u 28872 7
u 255425 -6
u 53568 -2
u 22596 0
u 131689 17
u 190675 8
u 52037 -13
u 163223 -12
u 238218 8
u 208241 12
u 105010 0
u 111390 19
u 253396 11
u 228384 17
u 159971 4
u 202130 8
u 79724 9
u 17090 0
u 47307 -13
u 261354 7
u 22435 8
u 100718 -8
u 234688 -19
u 121022 12
u 188390 -9
u 159696 -15
u 194886 -18
u 26860 8
u 218011 18
u 168798 -2
u 154776 -3
u 42539 15
u 42053 -10
u 105650 -6
u 99316 -3
u 6212 -1
u 32603 -3
u 196225 -19
u 108729 -11
u 215912 -14
u 122223 -2
u 66233 -11
u 122407 -5
u 241104 -8
u 86194 2
u 194114 16
u 256544 16
u 213327 -14
u 34139 -11
u 125814 0
u 161695 0
u 255208 9
u 238958 8
u 199447 -6
u 244394 3
u 120519 -4
u 4536 8
u 159439 0
u 17702 1
u 205220 -4
u 24013 0
u 82724 -17
u 111700 -14
u 54868 2
u 90742 7
u 17152 18
u 50566 -18
u 184592 -15
u 199507 -1
u 112924 7
u 12968 15
u 24087 -17
u 158053 8
u 144449 6
u 59781 -6
u 17509 -7
u 224716 -4
u 102209 -8
u 134141 3
u 220113 14
u 75616 16
u 215177 0
u 247484 0
u 153563 8
u 259521 -19
u 104461 -18
u 237789 0
u 27850 0
u 49930 6
u 47311 -3
u 259825 -10
u 193507 13
u 165054 -14
u 34527 -14
u 190650 18
u 261936 -19
u 229763 12
u 130305 12
u 90451 -16
u 137807 -6
u 26069 16
u 98174 -19
u 108673 0
u 135413 4
u 36181 7
u 6171 -14
u 247545 10
u 256260 2
u 233251 -15
u 187508 4
u 21140 8
u 165880 18
u 140127 -14
u 203864 15
u 55766 -7
u 56262 -7
u 59652 3
u 83550 5
u 18318 13
u 64785 -11
u 139545 -9
u 88361 0
u 8491 -7
u 13259 16
u 111122 10
u 141356 0
u 125925 -13
u 121024 -19
u 79134 -10
u 234487 0
u 142271 -15
u 216736 10
u 183043 -14
u 108105 10
u 257108 6
u 255860 0
u 243848 -7
u 259456 18
u 164556 -18
u 231939 -17
u 211340 -3
u 145798 -8
u 156245 -19
u 79031 15
u 67423 -12
u 108135 11
u 79980 -10
u 149475 -19
u 100871 19
u 202241 -5
u 168328 9
u 230345 2
u 15892 14
u 140229 7
u 238230 -3
u 193984 8
u 221178 -8
u 404 -2
u 82318 -7
u 88515 2
u 130810 10
u 97293 12
u 259379 17
u 211670 -5
u 242206 3
u 193943 2
u 85581 4
u 36281 -4
u 127658 6
u 19779 -4
u 24392 12
u 29027 17
u 29260 -15
u 98706 -2
u 108867 8
u 261320 16
u 121729 -5
u 188324 -1
u 81095 1
u 217072 -10
u 27474 2
u 209550 -2
u 48872 17
u 214531 6
u 160198 15
u 18132 8
u 185930 -12
u 168017 12
u 76591 -19
u 64625 8
u 191802 -10
u 162991 -12
u 160273 -6
u 170352 16
u 227022 0
u 40383 18
u 12008 18
u 105409 -10
u 233620 -11
u 237413 0
u 29963 18
u 54121 12
u 40560 13
u 168941 -2
u 226719 15
u 40466 3
u 35226 11
u 207765 9
u 30486 -2
u 174724 19
u 241255 12
u 249862 18
u 202896 -5
u 52002 6
u 150925 -15
u 43903 7
u 20672 -5
u 134639 -10
u 58020 -13
u 178385 -16
u 12860 13
u 178974 -12
u 160166 0
u 243585 9
u 240570 3
u 186017 13
u 109128 6
u 210802 -12
u 4720 -19
u 224255 3
u 27931 -19
u 74389 -12
u 104040 11
u 109837 4
u 250466 -16
u 184657 -19
u 244931 -4
u 49268 1
u 226084 -15
u 71463 11
u 186875 19
u 162049 -14
u 169073 -3
u 83742 6
u 111368 -13
u 67294 1
u 51868 1
u 187904 3
u 88569 -14
u 55826 -8
u 61678 16
u 78074 -13
u 79828 0
u 187420 -13
u 158053 19
u 248279 -7
u 254221 2
u 116646 4
u 258892 10
u 72800 -3
u 246242 1
u 247417 -14
u 19635 6
u 191877 -3
u 208777 17
u 185097 -18
u 226043 -19
u 52777 -13
u 128371 16
u 87495 -16
u 236938 -8
u 107067 14
u 221815 14
u 128023 13
u 161959 10
u 64537 2
u 78774 -12
u 182025 -4
u 222989 -2
u 206616 5
u 97318 0
u 177934 -10
u 130598 15
u 104945 19
u 208765 9
u 21108 8
u 3928 0
u 150432 14
u 89745 -17
u 182164 18
u 217135 17
u 135618 -14
u 34369 -11
u 132176 19
u 167259 -8
u 164838 -19
u 206219 -7
u 63651 -8
u 49196 5
u 71500 19
u 98893 -5
u 179378 -4
u 220784 -9
u 66421 -12
u 83978 17
u 37946 -14
u 233144 6
u 72735 -19
u 229066 11
u 585 0
u 19417 5
u 136615 14
u 246051 10
u 38165 -14
u 106720 -3
u 28922 11
u 202275 11
u 46291 4
u 13823 -2
u 209302 -5
u 99155 17
u 136772 -9
u 158670 11
u 75525 0
u 152276 -8
u 259774 6
u 241534 0
u 135185 14
u 72370 6
u 258546 7
u 20873 -16
u 122559 14
u 233624 5
u 121921 17
u 19420 -9
u 83106 -1
u 54183 13
u 188730 12
u 167242 -19
u 76303 -11
u 78223 -8
u 229068 -11
u 208180 -4
u 20912 -17
u 13317 -17
u 197497 -14
u 42639 -11
u 257339 -17
u 226764 -2
u 261569 17
u 186196 -7
u 102615 16
u 40266 -15
u 191090 11
u 31314 -19
u 2740 -3
u 79183 15
u 167152 -16
u 71774 8
u 43627 -7
u 205380 16
u 119282 17
u 36893 -2
u 262140 -19
u 231595 19
u 247698 3
u 81953 -6
u 133883 -1
u 117372 -10
u 67585 2
u 68079 -9
u 258226 2
u 39991 4
u 172484 -2
u 89155 12
u 196858 -15
u 195093 -11
u 18268 15
u 168475 -17
u 233501 1
u 17686 13
u 31430 -4
u 45081 5
u 221859 4
u 228144 -15
u 48997 -14
u 97628 -13
u 181344 0
u 208314 -6
u 249386 -14
u 45652 8
u 67718 16
u 238096 -6
u 210589 2
u 104251 7
u 20210 -1
u 138857 -12
u 221577 8
u 216955 7
u 84249 7
u 208595 0
u 217035 -13
u 178326 0
u 181699 -1
u 227920 5
u 159823 -18
u 90898 14
u 252175 -9
u 51385 10
u 211279 3
u 120422 15
u 15430 19
u 20987 16
u 181075 16
u 156157 -19
u 158754 -4
u 136428 -2
u 146687 -11
u 249882 -9
u 177108 12
u 235185 -8
u 227088 -10
u 40186 13
u 130790 -6
u 155597 -7
u 247208 -17
u 49271 -19
u 11012 -9
u 237502 9
u 46057 0
u 195269 11
u 234124 -9
u 56314 -1
u 122165 -13
u 184911 -14
u 259712 4
u 111917 14
u 221891 3
u 179632 -6
u 243675 -8
u 170463 14
u 86961 13
u 229234 -5
u 27850 11
u 27919 -8
u 73964 14
u 16576 -12
u 30598 -8
u 164612 3
u 116944 -6
u 189893 -2
u 245332 -13
u 77025 11
u 191771 19
u 33474 6
u 67600 11
u 139898 3
u 161529 -3
u 252536 8
u 49438 -17
u 1144 -1
u 241500 -17
u 169348 -18
u 90611 -9
u 162719 11
u 159197 -6
u 59924 1
u 130136 0
u 85322 -10
u 131464 -1
u 233066 10
u 60591 -3
u 91482 13
u 217810 -7
u 149357 -19
u 100186 2
u 128508 -7
u 168221 -14
u 89498 19
u 107530 18
u 204245 -19
u 80543 -19
u 146970 12
u 138975 15
u 8298 -18
u 88946 16
u 207360 2
u 90042 -14
u 109515 -13
u 118573 19
u 50813 13
u 147230 7
u 36158 -11
u 215035 0
u 49997 -10
u 115731 18
u 65006 9
u 256268 12
u 144810 0
u 182125 3
u 141396 -18
u 132329 -6
u 158465 13
u 123310 -19
u 5936 16
u 2565 -11
u 198499 2
u 236072 15
u 203103 8
u 98172 18
u 249386 12
u 245199 -12
u 148034 16
u 2081 -15
u 110280 8
u 183809 18
u 193134 -11
u 76145 -6
u 14223 10
u 95292 -16
u 179196 -5
u 76909 -2
u 247653 -12
u 88067 8
u 239802 8
u 179569 14
u 137999 4
u 17149 -16
u 139804 -17
u 54591 18
u 203437 16
u 239618 0
u 30253 -11
u 223882 -13
u 253077 -11
u 64635 5
u 154888 1
u 23538 1
u 192383 -2
u 66867 5
u 35701 17
u 134942 6
u 146917 3
u 197591 -16
u 171323 18
u 12519 -2
u 228440 18
u 247043 19
u 43614 11
u 41025 -14
u 3668 -3
u 204678 4
u 247207 14
u 36811 7
u 77678 -4
u 85345 -2
u 87971 13
u 24936 15
u 110236 13
u 259467 -17
u 212566 -18
u 132031 7
u 261981 -2
u 175412 -13
u 63569 13
u 78000 -9
u 59956 -16
u 225795 -13
u 248751 -19
u 222467 -10
u 104142 -13
u 177665 9
u 3812 10
u 164859 -2
u 162985 4
u 133465 -2
u 172025 -19
u 30126 6
u 120284 11
u 215316 8
u 159833 -15
u 251091 13
u 51708 12
u 2666 -14
u 215207 14
u 102602 -11
u 8657 -17
u 249319 -18
u 220725 3
u 126520 -1
u 52073 19
u 234975 14
u 1195 -19
u 133818 -1
u 208497 -6
u 43190 -3
u 118164 -15
u 63833 5
u 246881 -9
u 208188 10
u 29488 -12
u 257150 -14
u 66770 17
u 50617 -16
u 134217 7
u 146919 8
u 174979 -1
u 148246 6
u 122708 -16
u 35512 -9
u 106912 -7
u 175249 14
u 110840 16
u 132805 -5
u 43437 -7
u 33379 -8
u 127496 -15
u 111072 9
u 10567 4
u 219619 2
u 76683 -4
u 68932 18
u 224146 13
u 165694 -7
u 237099 10
u 153773 -7
u 17765 -9
u 44801 0
u 43817 7
u 224184 -6
u 256457 19
u 160180 -1
u 23805 -18
u 53933 -14
u 170798 -18
u 179158 17
u 115804 17
u 237000 -8
u 203124 1
u 162518 7
u 79614 -11
u 259948 -5
u 121027 -13
u 225985 5
u 220213 8
u 252098 12
u 183445 2
u 74192 11
u 159244 0
u 241624 -9
u 139535 4
u 53236 18
u 144585 -15
u 71003 -6
u 168644 15
u 1502 17
u 25525 19
u 83494 2
u 41913 -12
u 49253 19
u 235362 -14
u 214508 3
u 189343 -15
u 101772 -6
u 154682 -7
u 154343 -15
u 239891 11
u 25269 -1
u 235672 -5
u 207898 1
u 67650 11
u 128288 -5
u 208708 12
u 239729 18
u 259119 -15
u 250604 15
u 66046 10
u 126859 18
u 229526 14
u 79690 -1
u 47740 15
u 154139 -16
u 179468 7
u 147819 3
u 13538 -5
u 33026 -7
u 40831 4
u 174365 18
u 110953 3
u 238017 -3
u 178788 14
u 78123 17
u 167304 11
u 238081 0
u 171470 -11
u 256752 13
u 27516 2
u 244698 11
u 66013 0
u 97839 -7
u 223948 0
u 160740 -19
u 30037 -8
u 252175 1
u 224912 14
u 248920 1
u 192383 -10
u 124248 -5
u 7738 -4
u 232231 7
u 155812 14
u 136276 7
u 113444 -1
u 128171 7
u 249205 14
u 259010 12
u 94733 4
u 213645 0
u 230569 11
u 3617 9
u 169582 18
u 72750 -4
u 55292 10
u 197366 -10
u 35039 5
u 242240 9
u 132149 -2
u 112037 17
u 235204 16
u 162909 13
u 204075 4
u 171131 -14
u 55238 -1
u 161435 -16
u 64165 5
u 217001 15
u 155445 -15
u 71426 12
u 224605 -18
u 11625 19
u 174101 18
u 188353 -13
u 108095 -14
u 27557 -7
u 16312 9
u 41277 13
u 88098 12
u 257052 1
u 72897 3
u 167001 0
u 59251 -1
u 108667 12
u 149466 7
u 163291 -2
u 186742 6
u 109429 -4
u 166639 -14
u 142806 -18
u 73886 5
u 93747 -6
u 98687 0
u 48441 8
u 85289 -13
u 67978 4
u 199694 15
u 33105 19
u 94694 1
u 211499 17
u 59722 -2
u 93944 17
u 25418 11
u 83020 9
u 239013 14
u 204649 -12
u 134048 -14
u 140953 15
u 171276 8
u 157376 19
u 232746 14
u 152608 5
u 198190 8
u 167098 -15
u 65342 -2
u 12757 0
u 229099 -3
u 109386 18
u 47933 9
u 184432 -16
u 156090 0
u 75557 -15
u 163190 13
u 260729 -8
u 143762 3
u 66744 -2
u 119172 13
u 22517 -11
u 142922 8
u 85960 11
u 43925 -4
u 71186 -18
u 205421 7
u 3256 18
u 110835 8
u 16013 -19
u 52483 -6
u 32776 12
u 45938 -15
u 25852 8
u 187323 -5
u 41921 -13
u 49806 -10
u 99572 9
u 254054 8
u 138850 -14
u 22107 12
u 46717 14
u 128466 -12
u 218740 16
u 237663 15
u 244084 -15
u 64180 -17
u 243675 -3
u 46078 -18
u 37674 15
u 99981 -7
u 15610 2
u 144034 -2
u 80372 0
u 38571 13
u 171781 -10
u 167116 13
u 26064 -14
u 6329 17
u 10597 17
u 217414 18
u 9851 -17
u 7254 18
u 129568 -11
u 260911 5
u 24591 -4
u 246840 -13
u 248535 0
u 155384 -9
u 2532 9
u 23842 6
u 254634 9
u 130669 -17
u 224398 0
u 1216 15
u 118848 13
u 227534 0
u 238081 15
u 120083 -3
u 25978 -1
u 10606 -12
u 217599 19
u 90771 11
u 124033 17
u 8611 0
u 177967 -15
u 38736 6
u 223413 5
u 189013 8
u 44260 9
u 158519 4
u 146716 -1
u 29665 -1
u 96555 2
u 228159 -1
u 6455 16
u 173103 14
u 234068 -19
u 165902 -5
u 247886 6
u 222523 4
u 206968 19
u 72023 5
u 168521 19
u 91761 12
u 189122 18
u 113746 -8
u 112047 1
u 196348 11
u 31017 4
u 68992 -14
u 138985 16
u 261528 -3
u 243827 5
u 206867 15
u 77656 5
u 131135 -16
u 166363 10
u 190718 -8
u 202052 -16
u 23378 0
u 8474 0
u 202724 -1
u 18393 0
u 66980 -12
u 37148 0
u 86883 6
u 115925 -6
u 24900 -5
u 251555 15
u 65033 -9
u 136872 9
u 89549 -13
u 137184 -17
u 113831 -8
u 38460 0
u 206123 -12
u 12191 2
u 167456 -15
u 21488 15
u 79995 -11
u 108266 5
u 234771 14
u 253147 19
u 59655 17
u 229297 0
u 47482 -4
u 58714 0
u 145116 9
u 155155 19
u 10848 9
u 134014 13
u 240550 2
u 101531 2
u 176789 -1
u 118155 19
u 181657 14
u 161519 3
u 188468 3
u 151813 17
u 132936 -1
u 110668 7
u 222992 5
u 55306 -3
u 103139 12
u 102769 -2
u 141934 16
u 68814 -1
u 120844 5
u 4058 -14
u 31222 -1
u 30131 12
u 86490 9
u 105020 -18
u 82029 19
u 260939 12
u 113657 -3
u 133241 -8
u 16703 8
u 180471 -1
u 136866 -16
u 233830 -17
u 257881 -13
u 136996 -2
u 210847 1
u 152072 16
u 1125 7
u 192805 -6
u 111709 -14
u 100431 9
u 30372 -4
u 146560 1
u 208690 -17
u 218537 14
u 206205 0
u 83093 -7
u 157962 -11
u 97584 3
u 95280 15
u 8137 -13
u 113493 4
u 23910 -2
u 80269 13
u 202234 9
u 252398 -13
u 123573 -16
u 139748 -18
u 164657 -6
u 25648 -1
u 49544 15
u 257916 0
u 50637 3
u 187417 2
u 45290 -16
u 120660 -11
u 64538 15
u 213637 -6
u 86628 -15
u 43021 -15
u 223741 -14
u 67240 -7
u 53902 11
u 93161 13
u 31139 -1
u 77467 -7
u 88519 -8
u 213322 1
u 226974 1
u 25236 -18
u 159150 2
u 63548 14
u 117906 -17
u 49994 11
u 46804 -5
u 231253 -18
u 126291 -14
u 93574 7
u 243338 8
u 136610 -18
u 43401 12
u 93019 0
u 25173 -13
u 8934 18
u 182793 -14
u 124 -7
u 180067 -10
u 41345 -14
u 78715 -6
u 240364 0
u 184356 11
u 133922 -12
u 245824 14
u 228698 14
u 152088 -4
u 239353 9
u 55099 -9
u 65267 -7
u 114426 -8
u 70277 -14
u 108373 -9
u 114876 -15
u 134074 3
u 62127 12
u 247562 -13
u 76166 5
u 249822 12
u 218279 15
u 175442 8
u 198377 -10
u 25855 6
u 260877 -7
u 245816 -10
u 161228 -5
u 138203 15
u 133175 17
u 39763 17
u 10730 6
u 142130 -8
u 124484 0
u 113207 10
u 35180 -4
u 148595 18
u 72244 -10
u 176149 -18
u 127280 10
u 184064 0
u 20815 5
u 190014 7
u 3691 -9
u 151405 0
u 50507 9
u 122776 -10
u 102862 -19
u 134097 14
u 130312 17
u 165853 5
u 86045 -12
u 156809 4
u 114199 -9
u 166767 16
u 10675 -6
u 105350 -15
u 256425 -14
u 213535 19
u 99295 -4
u 134840 2
u 31821 19
u 211041 0
u 260380 -7
u 99887 0
u 68155 -19
u 31898 3
u 55902 8
u 50347 5
u 259522 13
u 149438 -18
u 43659 18
u 39545 -14
u 25865 18
u 35913 0
u 93734 6
u 12820 0
u 166227 14
u 260240 5
u 44713 -5
u 30868 -2
u 101580 -10
u 4926 4
u 251474 -11
u 65441 17
u 10245 12
u 256906 -11
u 207525 -14
u 91844 15
u 25246 0
u 96408 -1
u 36368 -3
u 244537 10
u 70947 17
u 104914 -2
u 78474 0
u 228529 7
u 198550 15
u 75395 8
u 26585 1
u 174589 -14
u 93573 5
u 90735 -14
u 203660 7
u 10203 14
u 48194 -3
u 85744 -7
u 215841 -9
u 25013 -16
u 48628 0
u 140305 0
u 3568 -3
u 45014 10
u 78002 -1
u 127855 -4
u 261246 -13
u 141419 -5
u 209653 15
u 131631 3
u 152591 1
u 117934 10
u 248446 11
u 23203 10
u 9672 -12
u 226788 -11
u 178146 -3
u 185402 7
u 211640 15
u 121689 -15
u 88682 18
u 132088 -6
u 27703 -18
u 180460 16
u 243519 -12
u 126383 0
u 191782 17
u 72608 7
u 185852 -5
u 118085 9
u 144029 -7
u 253824 -10
u 187679 7
u 241747 0
u 145356 -4
u 164675 15
u 88694 -14
u 59679 -2
u 45984 16
u 91610 -15
u 27944 13
u 161327 13
u 200168 15
u 135668 -1
u 67602 18
u 57257 12
u 74339 -12
u 9520 19
u 226021 18
u 137051 -3
u 90416 -13
u 81129 7
u 74203 1
u 33363 -1
u 118804 0
u 147549 2
u 80824 -12
u 104332 -17
u 18523 16
u 142725 -6
u 231610 10
u 35614 -13
u 248920 -13
u 43680 12
u 34259 7
u 59887 0
u 220315 1
u 41642 -15
u 19681 -8
u 152563 1
u 199980 -14
u 23091 -17
u 84700 0
u 37508 -4
u 105280 7
u 189349 -8
u 118071 14
u 118552 -4
u 7955 4
u 55501 -13
u 80821 -2
u 166890 -14
u 256406 11
u 71367 -17
u 21395 14
u 152431 13
u 261899 6
u 240035 -7
u 40803 -17
u 187680 2
u 195633 -2
u 220831 -12
u 77705 -8
u 156409 -6
u 239473 12
u 127876 -11
u 65156 -15
u 97143 -10
u 241156 5
u 73363 -19
u 130297 14
u 221782 0
u 139174 10
u 214509 7
u 215074 1
u 63917 2
u 254931 -16
u 200126 -9
u 99844 -5
u 156155 -8
u 44159 -16
u 135324 -3
u 54510 15
u 168734 -14
u 138834 16
u 33930 -18
u 205749 19
u 137041 -7
u 193243 -6
u 613 2
u 229453 -10
u 32595 13
u 87136 15
u 30590 8
u 64969 8
u 2011 -3
u 208632 0
u 218444 -19
u 107660 0
u 34522 17
u 104989 -9
u 253483 -12
u 62021 0
u 131374 18
u 217788 0
u 139295 8
u 196518 6
u 145194 -16
u 142468 6
u 208492 11
u 100385 12
u 54422 -12
u 85695 -18
u 47874 9
u 135758 -7
u 177707 16
u 150848 5
u 27199 12
u 35283 4
u 205991 18
u 28417 -7
u 176025 14
u 255033 -10
u 246447 0
u 234859 9
u 80651 -8
u 141154 0
u 119976 14
u 145798 5
u 158063 -17
u 250246 -8
u 260160 1
u 242673 -16
u 89677 -17
u 183789 -14
u 6739 12
u 116668 7
u 174998 -3
u 241840 4
u 244916 12
u 89953 -10
u 25513 15
u 198498 2
u 195815 -7
u 51196 -6
u 101565 -14
u 165361 -4
u 178249 2
u 124798 -19
u 161702 -12
u 39308 5
u 258651 3
u 89063 6
u 3391 -9
u 68664 17
u 21172 4
u 49587 -12
u 127582 17
u 192176 -10
u 68095 17
u 152988 5
u 20526 -11
u 7099 10
u 202095 0
u 204559 -4
u 178342 17
u 7952 6
u 137701 -5
u 84211 1
u 165776 3
u 127255 8
u 49349 6
u 233635 6
u 162784 4
u 238185 15
u 144895 0
u 138396 5
u 185234 2
u 102054 0
u 15249 -13
u 226840 9
u 26195 15
u 106297 5
u 69666 9
u 42844 15
u 81241 5
u 160248 0
u 84798 0
u 45379 17
u 33263 -16
u 216319 7
u 150449 -5
u 81437 -8
u 238067 7
u 198727 18
u 227962 4
u 184766 18
u 136074 -15
u 155910 11
u 219429 10
u 179039 -14
u 106710 -8
u 169118 9
u 208883 12
u 176948 16
u 235918 0
u 158161 -1
u 223695 16
u 197764 10
u 160947 0
u 190793 0
u 35627 -2
u 118779 6
u 142335 -18
u 115298 -4
u 211300 -15
u 138148 -11
u 109338 -13
u 247376 -11
u 259621 4
u 36080 15
u 31161 9
u 95475 18
u 171697 -15
u 192332 -9
u 165442 -1
u 197266 10
u 234397 -11
u 110627 -2
u 66448 14
u 214210 -17
u 258119 -6
u 71472 -3
u 135338 -11
u 161391 0
u 218886 10
u 104066 18
u 129571 10
u 242760 -14
u 230637 6
u 109625 0
u 31788 -13
u 72862 -19
u 98650 7
u 118631 5
u 147271 -9
u 180703 1
u 160912 18
u 248561 -14
u 46736 2
u 166922 -19
u 83137 -18
u 253525 12
u 208387 15
u 251834 6
u 144948 -4
u 48672 6
u 144063 -1
u 180778 17
u 42880 -14
u 145668 9
u 107963 -10
u 71255 -18
u 54258 -11
u 40839 -4
u 205481 11
u 104473 -15
u 216608 -5
u 239184 4
u 67854 14
u 77587 12
u 66046 0
u 127395 12
u 247795 -12
u 190679 -15
u 83296 -8
u 218683 9
u 138431 -15
u 197993 9
u 85468 16
u 31541 -15
u 184452 0
u 55281 1
u 231870 -15
u 39623 -14
u 261197 -2
u 250383 -10
u 243471 -2
u 13066 14
u 161666 11
u 257654 17
u 15805 12
u 174079 3
u 241989 -3
u 84783 -10
u 86618 -2
u 94119 -18
u 252339 2
u 147843 13
u 181723 8
u 259647 7
u 42534 17
u 245877 -16
u 101378 19
u 252984 -19
u 200545 17
u 245863 13
u 200545 4
u 108443 7
u 5584 9
u 245704 -5
u 47407 -8
u 101130 -14
u 227080 17
u 259669 2
u 174295 19
u 65293 13
u 242915 -12
u 240691 -7
u 45825 15
u 83050 17
u 217883 -9
u 200577 3
u 224569 -12
u 74530 15
u 240104 -11
u 60212 -16
u 135770 4
u 62971 -4
u 148171 -10
u 247366 -10
u 55526 -12
u 15009 -14
u 99542 19
u 118447 2
u 225089 10
u 129594 7
u 6123 -9
u 74968 15
u 114904 2
u 198702 -5
u 207590 19
u 118232 -7
u 158114 7
u 181924 -13
u 241701 5
u 104466 -14
u 217662 -1
u 71381 -11
u 113032 8
u 200428 -8
u 129183 -9
u 256806 0
u 135906 -9
u 103856 18
u 219131 -13
u 81532 5
u 37186 10
u 245795 9
u 118825 5
u 239443 -4
u 70578 -7
u 133467 -16
u 201240 11
u 81158 -12
u 132534 -17
u 128107 19
u 87321 -1
u 134880 14
u 192401 16
u 211895 2
u 17007 -15
u 51823 -11
u 231048 -14
u 249494 -6
u 201051 14
u 186114 -18
u 46415 -11
u 35583 17
u 143 -2
u 37642 0
u 136183 5
u 132251 14
u 26376 -19
u 184588 13
u 243724 0
u 106023 19
u 165623 4
u 52782 0
u 193322 -13
u 222258 0
u 4783 2
u 141715 -12
u 203666 7
u 36711 11
u 31895 -8
u 74343 5
u 240103 11
u 129440 -19
u 211581 -12
u 223113 9
u 186225 -9
u 191750 -6
u 224840 17
u 224233 3
u 22522 8
u 26104 -15
u 68432 5
u 78504 -18
u 82974 -2
u 213765 -2
u 189570 -16
u 20805 5
u 232558 2
u 171865 7
u 202131 0
u 113014 0
u 199828 -13
u 215917 4
u 25009 7
u 56399 -12
u 100211 -7
u 74837 5
u 250322 3
u 178599 -9
u 6414 0
u 186022 9
u 156184 11
u 101371 0
u 94929 -18
u 46451 -14
u 143928 4
u 161129 -7
u 202087 -2
u 244137 14
