65536
180224 81920
q 48452 61237
q 6511 61044
q 8202 19164
q 4063 29689
q 45373 55861
q 16500 56668
q 3120 19478
q 5374 42837
q 23864 63372
q 45237 63549
q 32718 49461
q 19051 59656
q 1259 33382
q 20120 54667
q 5679 43396
q 1380 60085
q 1061 26312
q 45477 62425
q 9263 26578
q 49541 54637
q 505 16904
q 36383 45769
q 3625 51144
q 13685 27490
q 11698 48980
q 7192 16163
q 26243 61160
q 10283 29006
q 27503 64951
q 33183 49127
q 42811 43677
q 3588 34563
q 31453 44738
q 49065 54002
q 33070 58032
q 9400 43103
q 23337 33576
q 37202 45784
q 8945 59469
q 57925 64692
q 5632 6348
q 1256 8553
q 18837 32591
q 30263 60095
q 13854 18252
q 27742 61064
q 57531 62306
q 36734 64652
q 28223 48181
q 20719 25200
q 2767 15716
q 30120 49292
q 10368 26105
q 20958 35050
q 4302 20115
q 9934 27440
q 26463 35993
q 11191 59055
q 41454 54830
q 7547 53614
q 15821 55308
q 3075 47304
q 2191 12591
q 18502 40814
q 43702 50373
q 554 61534
q 26118 46470
q 7039 49846
q 5269 36487
q 40789 42090
q 3995 25384
q 50724 51848
q 39988 61915
q 29283 45367
q 33446 37833
q 27606 36830
q 39906 49267
q 9375 61859
q 27878 42097
q 26935 37137
q 6045 33135
q 27489 52515
q 11800 59254
q 30205 59555
q 17069 36109
q 5458 42454
q 40104 56182
q 14557 28766
q 8598 52562
q 24860 43841
q 15136 42045
q 25776 52467
q 55042 61842
q 22099 31604
q 24184 59237
q 30229 58539
q 20493 26837
q 17209 20555
q 11229 32293
q 49363 50760
q 47339 56219
q 21908 26282
q 46866 55049
q 33892 36465
q 14771 63647
q 40157 58753
q 29907 45684
q 398 19414
q 22497 41990
q 639 51018
q 16199 44022
q 30869 43036
q 48079 64515
q 31273 63592
q 48817 59308
q 15100 41111
q 39501 41383
q 20831 63019
q 30896 33949
q 29008 54724
q 47941 48721
q 3629 13092
q 4027 28089
q 4544 32507
q 17989 26525
q 5184 42725
q 36053 62011
q 20225 60991
q 18282 18596
q 12369 26728
q 1563 41829
q 41064 53480
q 17676 50964
q 48572 61896
q 19378 51085
q 2563 12045
q 15674 33490
q 15655 61580
u 48163 -19
u 46228 -19
u 5773 -5
u 62628 5
u 43642 15
u 60424 17
u 19276 -15
u 63489 17
u 60738 3
u 13246 8
u 35378 17
u 9 -7
u 8328 -18
u 54419 -5
u 18228 10
u 43706 -19
u 51053 -5
u 1472 14
u 47815 19
u 33118 -4
u 56648 -2
u 22311 -13
u 35265 -7
u 5959 -1
u 59283 -8
u 11099 -2
u 15489 -13
u 50054 -5
u 13681 3
u 47822 0
u 23865 -4
u 32764 -14
u 50390 0
u 674 0
u 32802 0
u 58592 -5
u 61800 -10
u 34304 0
u 35632 4
u 61998 -2
u 59470 -15
u 58506 -14
u 18670 6
u 33241 0
u 16426 -10
u 64260 4
u 41520 0
u 49674 -3
u 190 10
u 59044 0
u 18605 11
u 56907 -10
u 1932 -4
u 46400 2
u 404 6
u 1409 16
u 50424 16
u 3761 -17
u 37403 2
u 35909 12
u 52531 1
u 28585 -2
u 587 -12
u 54890 -19
u 63072 9
u 33770 -10
u 34963 -4
u 31013 2
u 50818 -12
u 8925 11
u 54740 -13
u 45560 4
u 4713 10
u 43187 5
u 20790 -11
u 30411 -15
u 48194 16
u 36301 9
u 6184 -4
u 49559 -17
u 8519 -9
u 19863 6
u 42936 11
u 14843 -2
u 62754 -5
u 13904 11
u 34102 16
u 26051 3
u 43251 -17
u 15397 19
u 17264 7
u 6291 19
u 39269 5
u 48704 7
u 2713 0
u 49174 -13
u 50522 -17
u 54717 -2
u 54378 -17
u 56141 11
u 27793 -17
u 38019 17
u 63975 19
u 35177 5
u 2238 10
u 40195 -8
u 30847 8
u 19425 -17
u 23543 -18
u 50033 -3
u 35321 0
u 37491 -7
u 37174 -3
u 48231 -4
u 30697 3
u 12077 15
u 43347 10
u 54852 5
u 48631 -5
u 17940 11
u 9532 15
u 4836 4
u 39086 -5
u 44960 18
u 26855 -2
u 23352 17
u 63130 17
u 16949 1
u 21980 19
u 60785 12
u 38482 -15
u 45634 -10
u 57423 1
u 58079 4
u 59444 -13
u 25853 -17
u 3084 -1
u 43820 5
u 54951 -5
u 39265 -10
u 52702 18
u 12911 10
u 57924 -1
u 19530 -11
u 29506 -10
u 1511 -18
u 22106 8
u 18746 -11
u 16561 -13
u 54513 -13
u 21774 -10
u 13911 -4
u 45519 15
u 1493 1
u 15440 4
u 51205 -18
u 37839 19
u 52905 -1
u 28442 -15
u 44598 15
u 21679 8
u 60402 6
u 27720 -11
u 57780 7
u 24903 8
u 54751 8
u 61588 -18
u 6000 5
u 60857 -15
u 10971 -13
u 48252 17
u 13370 -7
u 60758 -19
u 50785 -5
u 7638 -1
u 16077 -2
u 10421 -13
u 7568 3
u 24556 19
u 16886 10
u 46571 -16
u 30601 6
u 9227 2
u 18660 -17
u 44095 -1
u 15311 -3
u 26273 -2
u 47368 -6
u 29421 0
u 45160 2
u 62464 17
u 842 -15
u 6645 -14
u 45490 0
u 8224 18
u 15125 13
u 2942 7
u 31885 -12
u 16792 10
u 16719 17
u 14642 0
u 22163 4
u 60712 -17
u 62411 -4
u 36614 5
u 61657 0
u 37737 18
u 40892 7
u 5374 -7
u 10049 -11
u 17689 -4
u 2860 -7
u 5365 1
u 32801 -6
u 19755 10
u 17508 0
u 16015 4
u 9776 -13
u 43669 -15
u 35790 -10
u 48688 0
u 48290 -7
u 28875 -5
u 65273 0
u 44495 -14
u 47850 17
u 34961 10
u 17280 4
u 19919 10
u 62483 4
u 34066 -11
u 8536 10
u 54129 -8
u 61274 0
u 24965 0
u 47010 -15
u 63440 -1
u 29007 -3
u 53412 -2
u 61031 0
u 38532 6
u 29020 -15
u 28519 8
u 48284 9
u 30846 7
u 22578 19
u 59688 -1
u 49458 9
u 49428 7
u 15009 -14
u 11190 17
u 16975 -14
u 26248 8
u 35875 -11
u 9192 0
u 46496 9
u 9179 -13
u 55682 3
u 56280 3
u 20603 -6
u 18126 6
u 20967 -12
u 8761 -17
u 60562 15
u 50087 -13
u 1511 17
u 6519 -8
u 4837 0
u 64470 4
u 46892 -15
u 6547 -3
u 55852 -10
u 37832 8
u 53426 -2
u 18893 -14
u 50167 2
u 51676 -16
u 49300 16
u 10489 7
u 53091 16
u 54362 13
u 56318 17
u 7555 17
u 28113 -16
u 36332 -14
u 14617 6
u 37321 -16
u 58606 -14
u 50932 8
u 38195 -17
u 54991 -6
u 41309 5
u 28426 -4
u 36033 3
u 3864 -5
u 33957 15
u 12656 -4
u 53572 -7
u 20360 -10
u 26701 14
u 25618 5
u 34036 18
u 46252 -3
u 7022 0
u 8068 7
u 35938 18
u 2509 -12
u 38655 -1
u 36786 -14
u 4317 4
u 32741 3
u 33341 7
u 63014 -6
u 73 -9
u 37526 -3
u 8995 18
u 2558 6
u 60549 9
u 4603 -18
u 14923 -12
u 47254 11
u 10196 10
u 62573 9
u 15164 0
u 58004 -8
u 8938 -4
u 57756 5
u 5072 13
u 63656 -16
u 7537 1
u 31921 -9
u 33256 1
u 59565 -2
u 17754 19
u 30306 0
u 11305 -12
u 18004 -6
u 61788 -10
u 4817 -13
u 48865 18
u 30898 15
u 22496 -5
u 34547 -3
u 12817 0
u 32715 -7
u 2780 19
u 36889 1
u 33581 -1
u 64307 11
u 29552 -2
u 18478 4
u 41101 2
u 62360 2
u 51525 -18
u 48770 1
u 64463 -11
u 27123 -6
u 37251 17
u 48993 10
u 28804 -10
u 4889 0
u 15274 5
u 2085 9
u 7161 -19
u 34656 2
u 29934 12
u 12036 -16
u 24082 -14
u 42853 -13
u 10502 -4
u 44926 -14
u 40220 -16
u 30855 -12
u 2649 -11
u 62006 0
u 30486 -19
u 63037 7
u 43137 19
u 29081 10
u 444 18
u 21477 -1
u 51337 0
u 35878 -13
u 42374 -11
u 19955 12
u 39283 19
u 62308 -11
u 5859 -3
u 25904 -14
u 41940 -6
u 39961 -15
u 23734 2
u 52651 -19
u 37050 -10
u 51635 2
u 14398 -15
u 2337 -19
u 41090 3
u 10083 -9
u 51411 -1
u 5271 -4
u 29384 -18
u 39126 1
u 29671 19
u 43752 -16
u 21870 -8
u 12966 7
u 55641 -19
u 46941 -3
u 16279 0
u 64651 -1
u 40617 -19
u 30878 -10
u 39669 5
u 34102 -4
u 5464 4
u 50703 1
u 41417 -5
u 4557 -16
u 23789 9
u 11629 7
u 951 -4
u 25729 14
u 24678 -15
u 18212 4
u 40175 -9
u 6100 -10
u 18781 2
u 31429 15
u 12404 19
u 18460 -9
u 39369 -17
u 52718 -10
u 27921 14
u 20804 11
u 40049 0
u 31835 5
u 57030 15
u 32057 -10
u 64698 10
u 57131 4
u 2062 18
u 54595 -7
u 34673 -7
u 13758 8
u 20484 0
u 64947 16
u 35846 11
u 9569 18
u 43869 -1
u 49943 -8
u 62808 -10
u 59383 13
u 8271 -4
u 4939 -15
u 10638 17
u 46772 -12
u 59766 1
u 33543 -2
u 56320 8
u 10447 -13
u 13985 -13
u 5586 10
u 61987 -10
u 48063 4
u 45529 0
u 58703 6
u 48713 12
u 31568 14
u 12918 2
u 64418 -5
u 33043 7
u 36257 -3
u 15950 -17
u 56179 -15
u 51567 -19
u 18003 -19
u 10948 -5
u 49848 -15
u 38745 0
u 47721 -8
u 64845 4
u 61540 9
u 27903 -3
u 39471 4
u 64080 3
u 64380 0
u 18473 1
u 58862 1
u 39366 10
u 41159 -4
u 50596 16
u 25415 17
u 17216 -14
u 3409 14
u 42103 11
u 9165 5
u 26484 -16
u 23900 13
u 32742 18
u 29674 0
u 36191 -2
u 62875 13
u 63620 14
u 23553 2
u 40172 19
u 62850 -4
u 58339 -6
u 21241 -13
u 32457 -4
u 446 -14
u 10246 -14
u 50437 2
u 14781 -14
u 25582 9
u 6638 13
u 13275 6
u 18240 -13
u 31958 -10
u 1281 13
u 53776 5
u 54688 11
u 1150 8
u 8284 -6
u 57513 4
u 47043 15
u 49766 14
u 2035 1
u 28483 -9
u 43470 12
u 64340 10
u 43787 -12
u 27402 17
u 22694 16
u 12817 -5
u 49336 -19
u 65429 3
u 52148 -19
u 20446 16
u 23435 -12
u 35638 -16
u 4846 -7
u 62232 -15
u 54536 -4
u 23699 0
u 13710 -6
u 17043 15
u 34583 7
u 53990 14
u 38270 -19
u 15717 -6
u 2330 -10
u 60560 13
u 16654 -10
u 49375 4
u 27893 -8
u 45032 0
u 39347 5
u 39623 -2
u 1372 18
u 60819 -10
u 20290 -12
u 7045 13
u 56772 17
u 46615 -1
u 62308 18
u 51578 19
u 12407 8
u 53582 -2
u 62073 2
u 3614 -5
u 56900 9
u 57172 -1
u 24839 0
u 59059 -4
u 29045 13
u 41295 10
u 1133 9
u 38672 15
u 43840 -7
u 21877 4
u 16548 -15
u 39716 -2
u 54522 -3
u 58017 11
u 65184 17
u 9955 14
u 44743 -19
u 21724 -17
u 32850 -10
u 30259 17
u 4053 -16
u 45695 -16
u 54359 -8
u 63092 0
u 38585 -8
u 7741 13
u 27353 8
u 18553 -10
u 9684 -13
u 1865 -14
u 7130 -12
u 346 11
u 13412 -6
u 55921 8
u 37317 -7
u 42623 5
u 26663 -6
u 46557 -10
u 41616 6
u 48151 -11
u 63548 14
u 4263 -4
u 37815 -6
u 41706 8
u 33851 6
u 56833 5
u 55392 14
u 27320 -18
u 13713 -9
u 49532 11
u 38351 -3
u 26865 19
u 49403 -15
u 14966 -4
u 52001 18
u 40150 10
u 53474 7
u 9843 -4
u 1694 11
u 7717 1
u 29585 19
u 10993 -8
u 56194 3
u 22710 -17
u 56019 -15
u 55402 -2
u 33326 -9
u 28314 -9
u 24620 6
u 42678 -13
u 40862 -9
u 61099 -2
u 61706 -16
u 54555 18
u 56957 18
u 33412 -7
u 61287 7
u 40448 11
u 17183 18
u 56317 -15
u 4329 8
u 36502 2
u 62916 19
u 54849 -6
u 42561 0
u 33086 -9
u 49284 -2
u 46689 7
u 34057 1
u 43321 -4
u 32445 -13
u 46486 -2
u 55603 -6
u 14607 -15
u 19022 -16
u 14919 -5
u 51572 11
u 61007 9
u 50702 10
u 5416 -3
u 16776 3
u 45616 -19
u 1616 -3
u 45981 1
u 62478 -5
u 61154 -2
u 34965 5
u 57585 -4
u 63504 -15
u 32284 -9
u 12045 8
u 40343 18
u 33089 1
u 47034 -8
u 20598 12
u 45984 2
u 25417 -4
u 37900 -3
u 52834 -8
u 62709 10
u 42112 15
u 13628 -12
u 34896 -16
u 36574 0
u 12333 -17
u 49856 -5
u 50526 -4
u 22460 -8
u 60478 -17
u 36336 -10
u 56410 -9
u 52916 -10
u 42849 -4
u 43326 -1
u 43627 4
u 14388 -7
u 33291 -2
u 31745 -18
u 33694 -18
u 35517 8
u 6107 -7
u 4871 14
u 44501 -3
u 9177 4
u 31291 7
u 54985 -6
u 62298 5
u 38457 4
u 2111 -10
u 4224 7
u 56748 -8
u 406 -5
u 46629 0
u 27155 -10
u 34936 18
u 60816 5
u 16975 -19
u 32142 17
u 27484 5
u 35385 15
u 21298 -4
u 15404 -8
u 1664 12
u 57673 -17
u 4573 17
u 49515 17
u 14974 10
u 20288 17
u 16539 8
u 10856 11
u 44581 -16
u 26984 17
u 6289 16
u 57498 0
u 34910 -3
u 27012 14
u 52182 5
u 8734 12
u 30742 -19
u 57623 1
u 62769 5
u 31100 -12
u 25989 11
u 8276 5
u 33298 -8
u 28468 -12
u 25270 13
u 8365 0
u 49043 -19
u 65333 -8
u 27675 -3
u 9092 -11
u 3691 -9
u 2632 1
u 18698 16
u 4213 -10
u 36323 1
u 28140 18
u 21168 2
u 39305 13
u 55549 -18
u 1275 -10
u 57691 -14
u 46844 5
u 9969 8
u 59617 2
u 7917 -18
u 51966 -12
u 21000 13
u 46043 4
u 49319 10
u 55630 -7
u 20035 -8
u 16882 5
u 54651 14
u 30135 7
u 58426 0
u 59949 10
u 41053 5
u 26244 11
u 22365 -7
u 23132 -1
u 23500 -14
u 41891 7
u 64162 -6
u 18663 9
u 7120 -14
u 2515 -3
u 26993 -8
u 2824 -10
u 10051 0
u 60774 -18
u 64371 13
u 53523 4
u 30910 -11
u 25375 12
u 34558 9
u 18022 15
u 58070 16
u 37022 14
u 16777 13
u 39106 -5
u 64443 5
u 51053 -4
u 61020 12
u 42009 -16
u 21301 2
u 8477 -7
u 26899 17
u 60025 15
u 10695 -7
u 45550 7
u 2837 18
u 37776 17
u 57950 -14
u 52069 -14
u 64948 -4
u 33090 18
u 1725 -8
u 24221 18
u 6949 -19
u 2745 -2
u 37943 -13
u 48387 19
u 7687 6
u 57117 -8
u 62742 2
u 63637 -19
u 35168 1
u 60951 -3
u 45139 8
u 36775 7
u 7588 -17
u 42872 -14
u 22937 -19
u 6524 -1
u 2253 -14
u 58137 4
u 20493 5
u 39503 -2
u 18331 -1
u 46564 -10
u 2680 7
u 15581 3
u 15006 -13
u 65432 16
u 58482 2
u 39162 -19
u 41001 -9
u 9848 19
u 18057 -10
u 28289 -7
u 25642 -7
u 60507 8
u 61880 1
u 8780 -11
u 23 13
u 30213 -18
u 34473 7
u 40553 10
u 56792 4
u 44091 10
u 11586 -9
u 50273 12
u 34217 16
u 50990 11
u 10959 -11
u 7050 2
u 34634 -18
u 17201 -1
u 36495 -4
u 45655 2
u 15791 -13
u 39224 10
u 56127 -11
u 34209 8
u 54692 -12
u 31587 -19
u 30483 -10
u 53330 19
u 10912 3
u 51439 -6
u 52529 15
u 58473 -6
u 60511 -13
u 52607 0
u 36121 0
u 2454 11
u 43058 5
u 36642 0
u 55921 -16
u 15498 7
u 18080 8
u 45821 9
u 63412 0
u 47728 -14
u 6865 0
u 30660 16
u 26586 -5
u 15486 -6
u 33736 -18
u 53033 -17
u 35283 13
u 56235 -12
u 31631 -3
u 46456 -6
u 32658 17
u 1559 10
u 43506 8
u 33767 5
u 15461 -10
u 50171 -6
u 49592 -10
u 16186 -13
u 38893 0
u 32205 -15
u 34231 -7
u 11416 -17
u 9654 -18
u 16785 5
u 29458 18
u 63303 17
u 59661 19
u 47320 2
u 46709 -10
u 13479 17
u 31511 18
u 18962 -10
u 13410 1
u 26211 11
u 1286 15
u 59397 1
u 12584 -16
u 39496 -6
u 7394 14
u 63525 2
u 53988 17
u 33434 9
u 60621 -10
u 20210 5
u 30770 0
u 38429 18
u 31803 15
u 12314 7
u 27006 3
u 31981 -2
u 31408 -4
u 63811 6
u 31120 3
u 696 3
u 28518 19
u 9832 -9
u 59979 6
u 65084 13
u 58486 -7
u 31323 -5
u 53447 -17
u 20468 -7
u 61610 0
u 64929 -5
u 5773 0
u 51374 2
u 57217 10
u 15639 -6
u 21885 -10
u 61316 10
u 15021 -16
u 1838 -14
u 48880 -19
u 64530 5
u 21144 -1
u 16 -14
u 34536 -7
u 28772 -1
u 53267 -2
u 53691 16
u 59540 4
u 30688 11
u 23643 8
u 8487 7
u 62662 -17
u 30396 -12
u 9880 0
u 21613 15
u 33621 -7
u 35056 13
u 50926 1
u 63823 -7
u 55558 -3
u 50537 6
u 55225 3
u 36796 10
u 12687 -18
u 34916 2
u 48275 6
u 16324 7
u 47671 8
u 57550 15
u 13420 -11
u 50778 8
u 34236 -7
u 36272 -8
u 55373 1
u 39553 7
u 61619 -5
u 23150 11
u 63249 16
u 35004 -13
u 61894 -17
u 46731 7
u 47789 18
u 24500 -1
u 44241 -9
u 57661 -1
u 7184 3
u 64379 -3
u 9903 -8
u 17321 7
u 58024 18
u 40547 -9
u 20331 -3
u 14757 -11
u 61325 -4
u 11101 -19
u 6353 14
u 47964 -17
u 14700 -12
u 48115 0
u 34295 4
u 61359 5
u 13871 16
u 3428 -5
u 13137 -7
u 2703 -16
u 17930 6
u 22669 3
u 4036 2
u 53004 19
u 62584 19
u 1 -17
u 54306 9
u 7276 -17
u 60318 13
u 34686 -2
u 30096 -1
u 5022 6
u 25176 -14
u 2207 3
u 29200 -17
u 43939 8
u 48162 -19
u 19857 11
u 38500 -15
u 52024 1
u 5896 11
u 38951 16
u 34455 8
u 63673 -2
u 36084 0
u 58315 -19
u 63333 18
u 44612 -5
u 6252 8
u 61288 1
u 51731 4
u 17047 0
u 40765 2
u 21019 -11
u 44232 -15
u 49279 10
u 59534 -6
u 44796 -2
u 3387 6
u 57691 4
u 10222 10
u 40115 -15
u 48273 -8
u 30994 13
u 475 -3
u 24442 11
u 903 5
u 21028 5
u 12860 5
u 55399 14
u 49556 3
u 41685 6
u 61837 -7
u 6472 19
u 63879 19
u 39160 -14
u 49098 -11
u 16585 0
u 32931 9
u 20825 0
u 8791 7
u 20078 -14
u 21222 5
u 51363 0
u 17618 5
u 25638 -18
u 14833 -18
u 45194 -13
u 22734 11
u 10823 -7
u 50294 10
u 29643 0
u 63723 8
u 156 -1
u 28273 -7
u 64527 2
u 714 -8
u 46759 -6
u 60176 0
u 56019 -12
u 8277 -10
u 13898 -5
u 17910 16
u 34244 4
u 45223 7
u 61722 -1
u 29515 -4
u 63838 -3
u 6524 19
u 58822 1
u 19441 15
u 6326 -7
u 11347 12
u 42092 -16
u 20136 0
u 18247 -2
u 48697 0
u 51524 -19
u 25703 -7
u 41717 -16
u 65301 3
u 35372 -2
u 63734 0
u 56984 -17
u 32135 10
u 39520 11
u 42548 7
u 6197 12
u 33396 9
u 59883 12
u 15329 -12
u 16410 19
u 44741 -18
u 65099 -17
u 22632 5
u 10298 -6
u 13648 7
u 51679 -12
u 13811 6
u 16570 8
u 27862 14
u 31987 -17
u 36401 3
u 58770 -17
u 20938 12
u 57793 2
u 177 -14
u 34759 7
u 11068 0
u 49826 0
u 10067 16
u 56099 -5
u 40261 5
u 35563 13
u 19835 11
u 34483 9
u 42687 -19
u 52574 -11
u 39120 7
u 17814 16
u 33391 -13
u 30791 0
u 18740 -19
u 12951 -1
u 34338 18
u 63509 7
u 57368 13
u 2585 0
u 30781 3
u 20630 10
u 24746 13
u 32779 -18
u 56049 -7
u 15450 -1
u 90 0
u 24157 0
u 43337 13
u 1514 17
u 54965 -11
u 26350 -5
u 11709 -5
u 2636 -17
u 12862 -16
u 35635 6
u 43370 14
u 28724 -18
u 45844 17
u 4478 2
u 15785 -7
u 456 -10
u 53194 -4
u 49358 -1
u 14028 11
u 27537 -17
u 65339 12
u 27224 -12
u 12676 -1
u 15055 -4
u 35083 10
u 3646 -12
u 41421 0
u 15499 -6
u 28338 -7
u 58087 6
u 39908 15
u 60000 -3
u 17622 6
u 58562 0
u 29160 -7
u 35107 -2
u 8916 18
u 40477 -6
u 26658 13
u 47132 17
u 40687 10
u 9124 -9
u 17613 -4
u 38302 8
u 44603 -1
u 24540 -8
u 23862 -8
u 46542 5
u 62828 4
u 7599 -3
u 60132 6
u 55417 -17
u 39503 -1
u 25106 -19
u 20356 -15
u 62368 17
u 57481 -16
u 12080 -14
u 30581 10
u 55511 -14
u 15701 -11
u 28624 4
u 33522 -14
u 15512 -1
u 49200 -5
u 57268 6
u 282 8
u 47310 4
u 11974 -15
u 40412 0
u 13583 2
u 27838 -16
u 43201 4
u 15088 -14
u 24766 -16
u 17896 4
u 19581 8
u 14494 12
u 56152 -1
u 18383 4
u 53118 -13
u 18078 12
u 57266 19
u 27651 -17
u 6733 -18
u 36036 -7
u 39773 18
u 25846 -9
u 38258 4
u 25686 18
u 45999 6
u 37956 -19
u 24568 12
u 53148 -10
u 16922 -16
u 55003 -17
u 16111 -15
u 57906 -15
u 7398 -7
u 11547 -11
u 22549 9
u 34450 18
u 45923 16
u 14225 -8
u 35696 4
u 16135 -10
u 17959 13
u 16204 5
u 41007 -17
u 57714 15
u 9812 8
u 62435 -4
u 54727 13
u 33766 17
u 9291 7
u 10723 0
u 27361 7
u 28627 -15
u 39934 6
u 26394 -13
u 17230 5
u 26254 1
u 31085 5
u 12183 -15
u 46277 -17
u 64487 14
u 51543 17
u 16477 4
u 50656 10
u 37326 16
u 30021 9
u 26252 15
u 27686 13
u 65131 -18
u 32198 -4
u 12179 10
u 2983 3
u 19082 0
u 15358 0
u 40627 17
u 35627 4
u 52188 -6
u 35429 -18
u 62371 -7
u 53373 0
u 14961 -9
u 16674 5
u 9705 7
u 30558 -14
u 46446 18
u 35291 15
u 46649 3
u 31524 -19
u 6808 8
u 31461 8
u 42982 -19
u 21478 -1
u 23188 14
u 32765 -7
u 11922 -7
u 54185 -3
u 38462 -16
u 2561 9
u 49684 0
u 57469 -1
u 30340 -3
u 23684 -13
u 65500 13
u 11649 -15
u 36555 6
u 54209 -11
u 44664 -13
u 43637 -18
u 1523 -13
u 22341 -11
u 31470 -13
u 40329 -17
u 16314 6
u 52565 -19
u 10475 7
u 31057 4
u 6188 13
u 52270 -16
u 44416 19
u 12925 -10
u 41495 -19
u 29438 -7
u 11750 -15
u 22941 -11
u 18405 7
u 26720 10
u 56273 -19
u 54273 -15
u 44405 5
u 7514 13
u 20265 3
u 30161 -3
u 27779 -9
u 32606 -15
u 15280 7
u 22095 14
u 47131 11
u 11864 15
u 59072 1
u 6620 -12
u 14553 0
u 61818 -16
u 34854 10
u 12342 -11
u 26322 -7
u 3068 8
u 58428 0
u 7506 -7
u 50125 4
u 27331 19
u 20109 10
u 56646 -18
u 35424 -18
u 60586 -2
u 37780 -18
u 40903 11
u 35011 2
u 57624 -17
u 22206 -17
u 18053 9
u 24287 -7
u 29581 -9
u 54351 2
u 37853 3
u 11666 19
u 38811 0
u 49075 -1
u 33481 -8
u 32895 -2
u 47923 -16
u 30202 -5
u 57474 19
u 60477 10
u 4007 -9
u 53995 -6
u 141 -12
u 43182 -1
u 29928 0
u 1276 -18
u 5403 -12
u 1893 6
u 44718 11
u 8600 -12
u 4395 5
u 41195 11
u 46636 -16
u 10074 3
u 5540 -16
u 22603 -14
u 22165 -13
u 31608 -6
u 23810 -14
u 52030 12
u 41253 12
u 55983 8
u 712 15
u 25335 7
u 43309 0
u 58094 9
u 9896 0
u 34488 14
u 39615 7
u 29573 7
u 49580 11
u 54704 -16
u 63239 -7
u 28516 -6
u 30031 -10
u 9716 -16
u 2780 -19
u 52405 -17
u 58040 -12
u 48923 1
u 46141 5
u 17982 14
u 9698 12
u 47034 10
u 31498 -13
u 28935 -10
u 63248 -8
u 21752 17
u 38880 10
u 16930 -17
u 65278 -3
u 9125 -18
u 26810 17
u 6015 -8
u 8200 13
u 55127 13
u 30884 -15
u 44842 4
u 60045 -3
u 24362 -4
u 37412 12
u 41551 1
u 5864 18
u 30541 7
u 48036 8
u 48120 9
u 8582 14
u 50301 1
u 53240 14
u 54706 17
u 45720 7
u 50245 -13
u 51873 -1
u 51652 8
u 55893 -13
u 6855 -3
u 63775 9
u 62894 -17
u 46174 -2
u 48848 -2
u 9835 0
u 10918 -8
u 23142 17
u 53810 -13
u 52001 6
u 6750 0
u 21744 14
u 43255 -15
u 21013 -2
u 54464 -13
u 39849 17
u 39140 3
u 44191 2
u 42192 -4
u 64400 -4
u 53505 -14
u 56937 19
u 27117 -11
u 60107 -10
u 25389 8
u 58373 0
u 13224 -11
u 23601 14
u 22663 7
u 20314 -12
u 55985 16
u 7376 -1
u 32717 11
u 554 -14
u 10862 19
u 34878 19
u 8118 -3
u 63255 1
u 40823 15
u 50628 -19
u 38864 6
u 32817 11
u 58047 14
u 43032 -10
u 35497 18
u 26767 -4
u 57975 0
u 55537 -4
u 20176 14
u 34530 -1
u 55509 -17
u 29870 18
u 30152 -3
u 33327 -16
u 19880 -8
u 6116 15
u 61885 3
u 45298 13
u 29817 -6
u 4036 19
u 20606 -1
u 25725 -12
u 64949 -10
u 38201 -8
u 6282 -15
u 50628 17
u 11068 -10
u 59883 5
u 42553 -3
u 46661 18
u 46094 12
u 55643 5
u 26176 1
u 31305 14
u 58201 1
u 55771 -11
u 610 -10
u 26316 -19
u 31687 19
u 19613 3
u 6177 -17
u 34225 -9
u 19669 -2
u 58467 17
u 56248 4
u 59120 2
u 26834 10
u 13715 12
u 19098 7
u 43467 -12
u 14826 0
u 25036 -10
u 49663 11
u 15460 -10
u 50336 1
u 53785 14
u 39779 -6
u 8224 16
u 51048 -19
u 56135 5
u 40748 10
u 13032 -18
u 33412 -3
u 55058 12
u 6232 0
u 64275 -7
u 1156 -5
u 36496 11
u 9594 11
u 1100 16
u 21494 13
u 50908 17
u 11824 16
u 55186 18
u 60289 7
u 39096 1
u 29969 11
u 37549 18
u 13340 -3
u 50356 -8
u 60061 9
u 40633 17
u 7336 -12
u 46503 -9
u 63550 9
u 11325 -8
u 36953 17
u 15245 9
u 55831 -17
u 46113 10
u 50682 -7
u 20551 -10
u 6267 15
u 12960 -8
u 19637 18
u 39181 -11
u 46877 -11
u 9845 13
u 25872 14
u 5609 -5
u 38416 -9
u 43395 -13
u 13633 15
u 58611 -17
u 63537 3
u 54514 9
u 58863 -14
u 63799 19
u 2094 -13
u 19203 -6
u 9005 15
u 35894 14
u 7128 7
u 44561 0
u 36552 10
u 56887 -14
u 1571 1
u 19267 -10
u 27852 -12
u 19134 -4
u 51532 -15
u 9001 7
u 17641 -15
u 44455 -7
u 18489 18
u 41467 -3
u 56508 -12
u 17841 18
u 57565 18
u 31102 -2
u 47038 -6
u 38014 9
u 57201 14
u 63814 -8
u 4089 -9
u 45372 13
u 25525 13
u 34945 6
u 61639 -11
u 62903 -11
u 11988 3
u 42086 -18
u 50660 16
u 1062 6
u 56795 0
u 5734 3
u 54619 6
u 21371 8
u 35496 -8
u 266 4
u 37062 7
u 29671 18
u 34477 19
u 40218 -1
u 12946 2
u 45173 -4
u 10884 -6
u 27896 17
u 16116 -2
u 38698 -15
u 61124 7
u 45673 10
u 22647 -19
u 30956 15
u 21158 0
u 32193 15
u 11326 17
u 55272 7
u 60945 -1
u 10849 -14
u 2005 14
u 33290 -12
u 12211 17
u 8898 -2
u 24610 9
u 35704 -7
u 26494 -10
