65536
234496 27648
u 40077 -6
u 36729 6
u 32371 7
u 28368 15
u 18053 -11
u 60801 -17
u 42818 -19
u 4471 16
u 64466 -2
u 53566 3
u 19448 3
u 21205 7
u 45464 -15
u 32054 16
u 22209 1
u 24663 18
u 56597 17
u 40969 -5
u 40342 -17
u 16515 15
u 17194 -12
u 62363 16
u 13272 -19
u 54439 -12
u 29160 5
u 50577 9
u 15217 -16
u 28930 17
u 14245 17
u 55235 2
u 30269 -11
u 33205 -6
u 10219 -14
u 44763 10
u 12440 17
u 43421 -1
u 7523 4
u 24111 -7
u 41547 -12
u 32999 -16
u 55484 -8
u 53781 -16
u 24287 -9
u 311 3
u 12624 13
u 9451 6
u 4373 6
u 64223 -11
u 51296 6
u 65155 18
u 39193 6
u 27835 8
u 17754 11
u 1978 16
u 64962 1
u 64474 13
u 53018 12
u 60076 -12
u 4359 16
u 50302 -9
u 50397 16
u 59877 13
u 36874 15
u 3828 -6
u 36479 -17
u 20835 -13
u 46488 9
u 56855 19
u 35082 15
u 58008 1
u 28275 14
u 23883 -10
u 44131 -8
u 27527 9
u 13274 -12
u 65475 18
u 6511 16
u 52907 6
u 52845 14
u 483 -5
u 60183 -6
u 33926 5
u 4453 -4
u 39842 4
u 18543 0
u 8508 8
u 23726 0
u 62576 -18
u 50815 -5
u 50813 19
u 36862 10
u 62226 6
u 45032 10
u 21222 0
u 40796 -6
u 56130 1
u 43025 -5
u 11044 8
u 49767 11
u 21479 -18
u 17666 -1
u 49594 5
u 62380 8
u 43715 9
u 5667 -2
u 46213 5
u 14209 6
u 20367 16
u 26965 5
u 26047 -18
u 63296 -9
u 37670 4
u 41163 9
u 22728 -4
u 34065 6
u 28170 11
u 8659 -12
u 27590 -16
u 58864 -16
u 53163 19
u 34763 0
u 41526 9
u 11208 17
u 42677 3
u 37948 -18
u 40400 1
u 19831 -12
u 10958 17
u 61249 0
u 20853 -1
u 12359 9
u 15976 -7
u 61253 6
u 26523 13
u 49336 -11
u 53578 -8
u 47992 -1
u 2000 16
u 25926 7
u 31839 18
u 47867 -15
u 34047 -18
u 19239 7
u 63157 -10
u 13158 -8
u 44732 -4
u 1963 17
u 46537 18
u 38740 -15
u 52263 -6
u 21676 4
u 41105 -17
u 4337 6
u 63333 -1
u 22247 -1
u 28602 -17
u 36341 18
u 6741 13
u 42119 -17
u 4997 13
u 22837 10
u 15259 -4
u 44904 17
u 22482 -8
u 3786 -14
u 40649 -4
u 49514 -10
u 29595 12
u 59323 -3
u 18580 -10
u 57030 8
u 20614 -3
u 44295 -3
u 17880 -7
u 31718 -6
u 10621 13
u 7073 -4
u 13820 11
u 22141 2
u 4549 -4
u 45512 7
u 51390 -2
u 61416 -10
u 17807 13
u 42842 2
u 5703 0
u 18033 -3
u 62171 18
u 53673 -11
u 17673 -7
u 37394 -2
u 8875 7
u 54175 -6
u 30908 -13
u 58999 1
u 36708 3
u 15120 -6
u 2929 -13
u 38012 -7
u 668 -10
u 57124 -16
u 49655 -14
u 32690 8
u 6416 -7
u 60806 -5
u 40683 0
u 52383 10
u 11596 5
u 6719 5
u 51803 -19
u 12426 -5
u 39158 -3
u 45539 5
u 38547 -9
u 62825 3
u 33334 13
u 45588 -9
u 64035 -12
u 63744 -16
u 59015 -2
u 8717 -4
u 15853 15
u 37740 14
u 64996 -11
u 43143 19
u 27135 -19
u 38802 13
u 46123 -10
u 27693 19
u 12643 -19
u 31937 -19
u 46962 10
u 20 16
u 47600 -16
u 27739 5
u 33942 2
u 1687 10
u 29198 4
u 41135 -2
u 54138 -8
u 28303 -10
u 19327 -19
u 4884 19
u 16923 0
u 64053 -1
u 33951 -1
u 31087 -10
u 14311 -1
u 9546 17
u 36045 2
u 37454 -17
u 8207 3
u 54246 2
u 13035 -1
u 528 -19
u 48590 -2
u 17375 -18
u 30401 -6
u 2296 8
u 54837 -19
u 11355 -5
u 31270 5
u 38631 7
u 8016 9
u 41956 6
u 19928 -11
u 48513 -2
u 53017 2
u 4 -19
u 1534 -19
u 2154 10
u 29365 -8
u 52506 16
u 41789 13
u 41556 -1
u 55617 12
u 54344 -6
u 29819 -3
u 1396 3
u 10082 6
u 16361 -1
u 57228 19
u 58145 7
u 36562 15
u 45227 3
u 58684 8
u 22685 -6
u 1376 -14
u 16745 6
u 64458 15
u 8721 13
u 45677 18
u 10355 -13
u 24970 -12
u 47796 1
u 55104 19
u 65063 8
u 63496 15
u 25970 1
u 50287 -16
u 7084 6
u 53043 -1
u 413 13
u 39426 -9
u 32049 3
u 9924 4
u 27353 13
u 38301 3
u 26 18
u 49460 9
u 32788 3
u 46445 0
u 20288 7
u 24452 8
u 13393 -14
u 51920 -7
u 52638 4
u 50248 12
u 28311 -5
u 4674 16
u 62488 -11
u 35596 -5
u 4663 -14
u 62014 -17
u 6098 8
u 52513 3
u 19431 0
u 5666 4
u 12293 -1
u 20443 -4
u 39322 -15
u 46164 -3
u 46255 -1
u 13940 -14
u 55015 -8
u 3857 11
u 33212 4
u 10737 3
u 47816 -15
u 42567 12
u 53154 -1
u 27266 -15
u 62968 0
u 46769 -14
u 63051 -18
u 35413 2
u 8504 -10
u 63263 13
u 46917 -12
u 63792 2
u 30282 -18
u 22828 18
u 41568 0
u 35836 -5
u 40781 -12
u 12228 -2
u 42412 4
u 35449 4
u 6891 -9
u 49571 -17
u 18359 -8
u 41245 -3
u 35490 3
u 16088 -9
u 50640 -11
u 53268 -10
u 16458 -13
u 13346 15
u 44126 10
u 16339 -8
u 62050 -2
u 47770 3
u 2526 -9
u 13236 -14
u 34366 18
u 13825 12
u 16720 13
u 14053 11
u 28508 -1
u 3546 -11
u 44486 14
u 29000 17
u 1840 5
u 53435 8
u 25993 -17
u 65338 -6
u 32807 9
u 61434 1
u 65257 -14
u 44753 0
u 6407 15
u 21278 -5
u 48114 1
u 9803 -13
u 65474 -11
u 24700 7
u 4629 12
u 39833 -16
u 30511 -3
u 52437 14
u 31972 11
u 13476 19
u 34276 -14
u 34579 0
u 18510 -11
u 2550 -4
u 6839 -5
u 48045 13
u 59160 15
u 505 16
u 5663 -4
u 37987 -13
u 13370 -12
u 16763 6
u 40017 -17
u 34850 -16
u 55905 9
u 5698 -4
u 57702 4
u 58644 -13
u 54074 17
u 35594 17
u 19486 -8
u 50331 -11
u 10418 11
u 6673 -10
u 10507 7
u 26374 -5
u 56945 6
u 2223 0
u 46804 2
u 37881 2
u 19865 6
u 61819 -12
u 18321 13
u 22709 -15
u 50585 15
u 2237 -17
u 10873 12
u 17647 -7
u 37870 -5
u 37372 9
u 3446 18
u 6718 16
u 41350 -14
u 26284 -6
u 46016 19
u 59792 -19
u 42209 14
u 12377 16
u 45467 1
u 1854 -1
u 27855 -17
u 35054 3
u 56660 12
u 60020 -2
u 11487 0
u 11835 -10
u 30069 -8
u 9791 -16
u 27496 2
u 28502 -15
u 34704 -6
u 8322 -13
u 13299 -7
u 6372 15
u 55787 -14
u 23748 -8
u 12318 15
u 56836 -17
u 45968 11
u 32436 15
u 17643 7
u 6854 9
u 62827 -9
u 53596 -4
u 52720 -9
u 32765 -6
u 39322 5
u 33267 12
u 61788 4
u 45852 11
u 47867 -17
u 4611 16
u 62866 17
u 63627 6
u 47234 -1
u 35218 19
u 9264 5
u 47054 -15
u 58718 1
u 31344 8
u 51678 19
u 2256 -4
u 39661 1
u 12551 1
u 9628 15
u 22417 15
u 62469 -3
u 52144 16
u 22941 10
u 37563 -17
u 15228 -15
u 3980 -5
u 49319 11
u 31049 5
u 20614 18
u 22869 -15
u 60967 -4
u 32223 1
u 60649 7
u 5470 -17
u 37643 -2
u 62236 1
u 54916 9
u 28840 -12
u 33545 -19
u 16960 9
u 8113 -7
u 7731 15
u 6441 3
u 34398 -3
u 35638 14
u 33813 -1
u 16857 -19
u 627 -12
u 45276 -16
u 16712 -9
u 33985 -11
u 51960 -5
u 62257 -10
u 35686 -1
u 16133 12
u 13505 -5
u 8053 -7
u 16144 -11
u 60017 10
u 41550 -1
u 42275 -14
u 61190 16
u 10329 17
u 5567 13
u 2379 -6
u 7453 2
u 35692 16
u 59730 0
u 9144 -1
u 62681 -4
u 16993 -13
u 49524 -4
u 31887 -19
u 39541 -3
u 50676 -10
u 56489 -3
u 25383 11
u 21012 1
u 48426 -3
u 25782 11
u 48859 0
u 21635 -8
u 27114 -10
u 51430 2
u 45711 9
u 61536 18
u 59227 7
u 22215 -4
u 45657 17
u 51948 -1
u 11776 6
u 58213 2
u 29510 -11
u 7337 -12
u 40269 0
u 63207 -5
u 820 -8
u 42609 -2
u 35136 -2
u 64194 -10
u 11545 16
u 12480 -16
u 40183 1
u 30815 -7
u 30916 -9
u 51102 6
u 60129 6
u 14316 -5
u 57469 -6
u 36503 0
u 54774 0
u 55795 13
u 53481 0
u 17993 -5
u 61374 -9
u 38394 -15
u 11309 11
u 12619 11
u 20034 6
u 6261 11
u 60662 15
u 28107 13
u 35607 5
u 13822 -3
u 64078 10
u 59743 12
u 18965 10
u 43375 -15
u 17337 17
u 29993 -11
u 12484 -18
u 20558 -5
u 53725 0
u 9751 -14
u 11077 -10
u 59174 -16
u 7841 -6
u 61459 6
u 64170 -14
u 5454 18
u 60072 19
u 50493 -11
u 49666 -2
u 20413 -19
u 24165 10
u 14642 2
u 53257 1
u 60444 5
u 2843 -17
u 49671 -11
u 20673 6
u 20124 -2
u 65056 -10
u 6428 18
u 25794 -12
u 60867 -7
u 11545 7
u 33833 17
u 8621 13
u 62678 0
u 39117 -12
u 3900 -3
u 46986 19
u 2750 10
u 3469 11
u 63751 -5
u 30196 -8
u 52657 -1
u 34387 16
u 27871 16
u 5433 -5
u 14977 -9
u 3493 9
u 12653 -12
u 37523 -14
u 44901 -13
u 21582 9
u 37944 -18
u 47611 4
u 52863 11
u 27580 11
u 9687 15
u 3882 18
u 21956 3
u 55895 10
u 32916 17
u 7496 9
u 12771 -13
u 31170 -4
u 23104 -18
u 35221 -18
u 14262 14
u 51272 11
u 59837 0
u 27364 8
u 18893 13
u 32707 -2
u 47185 2
u 25390 -17
u 9324 -10
u 53435 5
u 11542 17
u 24599 -5
u 6385 14
u 49738 -2
u 58927 -8
u 31960 -15
u 10692 -9
u 59860 -16
u 51045 -6
u 52159 -17
u 11098 -8
u 32983 15
u 55921 15
u 61889 19
u 8587 10
u 41950 -7
u 45184 -19
u 44443 11
u 56783 -2
u 15524 10
u 48070 8
u 57828 15
u 65182 11
u 63757 10
u 8306 10
u 55094 -8
u 4176 -6
u 12152 16
u 15380 -14
u 59807 -5
u 58294 2
u 44098 3
u 37235 -5
u 23976 -2
u 51652 4
u 13121 0
u 21450 -16
u 27415 -7
u 57567 -4
u 6252 -19
u 10482 17
u 19743 -11
u 18353 0
u 9220 0
u 40400 -17
u 57702 0
u 39713 2
u 5565 -13
u 59271 -1
u 39896 7
u 3507 12
u 14040 -4
u 58432 5
u 46054 10
u 1556 11
u 50802 -12
u 48118 -16
u 26696 -19
u 36905 1
u 34669 -12
u 39408 -3
u 44929 -11
u 63101 10
u 24999 14
u 14501 19
u 36690 -9
u 52377 10
u 42967 7
u 26650 -5
u 30202 -2
u 10257 -10
u 40244 15
u 20479 -19
u 59311 15
u 37323 -2
u 3619 -13
u 55281 9
u 24782 12
u 33507 10
u 44148 9
u 49140 -10
u 483 1
u 497 6
u 15719 -3
u 1401 8
u 55354 -12
u 61391 -1
u 4498 -10
u 31469 18
u 8183 -18
u 26717 -12
u 14452 -9
u 60351 3
u 3773 -2
u 23480 9
u 10796 -15
u 63224 -13
u 43066 18
u 54730 15
u 25333 14
u 39172 -10
u 2254 1
u 45215 -15
u 51362 -13
u 5026 16
u 14404 0
u 5812 -2
u 48207 -19
u 2555 11
u 28950 -4
u 34367 4
u 33121 0
u 51026 -13
u 30242 4
u 3902 13
u 30817 6
u 5192 0
u 12566 10
u 39825 19
u 61556 7
u 57938 -13
u 11059 18
u 39281 16
u 64378 5
u 45712 -3
u 2337 -11
u 2003 1
u 46599 12
u 46110 -13
u 27716 10
u 1346 15
u 27551 -16
u 26070 4
u 56946 -19
u 38509 12
u 45211 -1
u 63391 14
u 29127 2
u 50002 -2
u 13438 -1
u 55762 -10
u 44722 15
u 51235 -4
u 45260 0
u 37092 -15
u 16287 3
u 438 6
u 44977 -3
u 18419 2
u 26868 14
u 23818 -16
u 22305 -6
u 62815 11
u 58811 8
u 13866 -15
u 11925 -17
u 22491 14
u 61858 -15
u 16898 5
u 40001 12
u 49024 14
u 26893 10
u 34590 -16
u 10435 12
u 42723 2
u 44403 -19
u 43847 -19
u 22680 5
u 52606 -10
u 22874 -19
u 22670 1
u 5029 7
u 25912 -19
u 53352 6
u 42935 -3
u 31266 -3
u 18570 15
u 10349 12
u 64494 -7
u 40636 5
u 58088 -8
u 42687 2
u 20677 19
u 11992 -15
u 15787 1
u 8684 3
u 4131 -11
u 18083 -1
u 15065 -16
u 7320 15
u 33718 3
u 18887 11
u 31210 -2
u 39915 -1
u 50022 -10
u 6314 5
u 34520 9
u 13440 13
u 48834 -4
u 62946 19
u 60299 -16
u 37544 19
u 19808 13
u 28940 1
u 61528 2
u 27337 -1
u 9311 8
u 16465 4
u 9927 14
u 5154 16
u 5860 -12
u 36989 4
u 60472 10
u 30043 6
u 10326 -3
u 42856 -16
u 33549 -10
u 3986 12
u 4957 0
u 22694 -19
u 3651 10
u 30660 -12
u 30722 8
u 53484 4
u 37970 15
u 35064 6
u 4573 -16
u 18676 19
u 56947 9
u 43280 -18
u 10638 -7
u 6829 6
u 35466 -13
u 32009 4
u 43742 13
u 41373 8
u 39200 -16
u 60356 -17
u 53623 9
u 45037 -4
u 41408 -11
u 4353 8
u 21083 -5
u 45491 -12
u 6215 -5
u 14233 -9
u 43836 -7
u 61042 -11
u 31877 -3
u 54190 -13
u 16683 -1
u 57477 14
u 36525 11
u 60271 -4
u 35067 4
u 50671 -13
u 54337 13
u 56922 -13
u 12519 2
u 22379 -8
u 60113 2
u 35588 3
u 57675 -1
u 52181 -5
u 58610 4
u 34101 -14
u 5327 -4
u 105 5
u 12804 16
u 931 9
u 34612 11
u 58812 -5
u 41091 10
u 33298 12
u 21539 13
u 6809 -10
u 26755 5
u 54530 -8
u 7957 5
u 42911 -19
u 16476 -12
u 10788 -6
u 37519 -13
u 63657 10
u 5734 19
u 32660 4
u 50655 -4
u 63760 -4
u 10599 0
u 14286 0
u 21665 -7
u 48256 9
u 63494 2
u 1778 -16
u 12891 7
u 6947 -2
u 56167 -9
u 51171 -2
u 28629 10
u 12938 0
u 48346 7
u 9174 0
u 6000 -15
u 59676 -9
u 38922 -14
u 48739 16
u 29522 0
u 43471 -3
u 3175 7
u 33396 -10
u 24404 4
u 45434 -10
u 58079 -1
u 43186 -7
u 14827 14
u 55536 18
u 36189 19
u 31104 5
u 6574 -4
u 58789 7
u 33672 5
u 40547 18
u 7917 -8
u 25139 -13
u 63733 15
u 27160 -6
u 33343 -15
u 37638 -4
u 38128 -10
u 47060 12
u 5878 2
u 50595 5
u 36236 -10
u 18721 6
u 41408 -12
u 22771 -14
u 53969 18
u 7203 17
u 16266 0
u 7444 -11
u 25344 1
u 37067 15
u 41663 -14
u 19039 -11
u 24459 -19
u 1676 -1
u 37624 11
u 6870 -14
u 2899 -4
u 51136 7
u 37567 -14
u 53854 -4
u 6155 17
u 22350 -6
u 27865 -1
u 36886 12
u 64399 -14
u 46361 4
u 17588 19
u 54782 5
u 428 14
u 6850 3
u 43195 -11
u 46378 8
u 39312 0
u 24868 -13
u 40350 -11
u 37343 8
u 8708 16
u 3391 2
u 23953 4
u 24248 -6
u 48696 -16
u 63343 -19
u 4939 12
u 42797 -16
u 43514 10
u 43421 -7
u 63369 -5
u 1733 2
u 56241 -3
u 48490 -1
u 39789 -7
u 12025 9
u 14457 -10
u 19536 3
u 55694 6
u 61228 3
u 48859 16
u 39604 12
u 46090 -9
u 59166 -5
u 978 2
u 45242 19
u 61315 8
u 35959 11
u 8042 -8
u 17540 9
u 39211 -1
u 30794 12
u 44981 10
u 26543 1
u 28580 -6
u 8459 -12
u 15735 9
u 166 17
u 64929 16
u 20358 -19
u 30848 -19
u 64720 -3
u 47041 1
u 13112 13
u 54056 -1
u 37381 -3
u 60219 -18
u 15865 4
u 52970 5
u 9269 -10
u 64644 -9
u 27918 -10
u 255 -2
u 11134 19
u 21881 0
u 20 12
u 31558 19
u 13822 -12
u 34347 -3
u 2613 -6
u 57588 4
u 50600 11
u 42634 -19
u 26400 -1
u 43337 1
u 46084 5
u 53398 -14
u 57290 12
u 36552 -18
u 53302 15
u 34381 12
u 45628 -19
u 52526 16
u 13469 -6
u 20849 -10
u 44205 -12
u 56077 -2
u 65173 0
u 30198 -4
u 63244 -15
u 61707 6
u 50446 10
u 52260 5
u 37687 -5
u 45089 -4
u 16173 -11
u 13240 17
u 14339 -19
u 55717 -3
u 21569 -13
u 43891 -19
u 23933 1
u 29508 -5
u 2072 16
u 49608 19
u 2171 7
u 43573 12
u 29815 -1
u 29282 -18
u 53574 -14
u 27421 -17
u 22770 4
u 478 2
u 40893 14
u 64919 18
u 1690 6
u 62701 -4
u 12171 -3
u 49195 -11
u 20845 0
u 14025 -5
u 13512 15
u 10098 6
u 22361 4
u 45295 -13
u 48215 -15
u 14611 -16
u 47842 -10
u 42561 -5
u 5749 5
u 20127 -15
u 19683 -9
u 33064 0
u 43967 -9
u 46099 19
u 49991 16
u 22293 18
u 52187 0
u 41297 -14
u 6236 -7
u 19412 13
u 28237 0
u 59902 -13
u 49113 2
u 33744 13
u 13336 12
u 62303 0
u 5629 -1
u 64875 10
u 46556 7
u 48874 -1
u 40027 -16
u 28981 -3
u 38023 -17
u 35692 7
u 25798 13
u 33175 12
u 23592 -3
u 64579 -15
u 64469 0
u 62033 -12
u 21124 15
u 45289 -3
u 23097 7
u 10815 -17
u 24531 16
u 35130 19
u 65321 19
u 25702 3
u 3318 17
u 16531 -2
u 50964 10
u 17617 -14
u 11712 -9
u 16191 -13
u 49449 -12
u 22916 -16
u 5953 -18
u 31793 -2
u 47298 6
u 33169 -16
u 36762 -18
u 5317 2
u 1339 -1
u 8819 -17
u 26879 -4
u 33774 -12
u 9522 11
u 21328 -7
u 2516 2
u 31880 11
u 50208 13
u 57004 14
u 57466 -5
u 19677 3
u 334 12
u 45523 2
u 55610 11
u 8109 14
u 16324 -9
u 61606 6
u 42280 -1
u 55511 11
u 15700 -13
u 7501 -8
u 48825 4
q 28643 33498
q 24124 61652
q 19378 20573
q 43802 59803
q 19713 31113
q 39791 56810
q 21188 25096
q 12601 64919
q 16312 41421
q 8672 19089
q 38517 58593
q 9065 44859
q 20370 54218
q 6900 52361
q 3659 26207
q 11547 37157
q 7664 54850
q 9888 61281
q 27043 39548
q 4155 46756
q 5126 43946
q 26314 38031
q 3506 37415
q 38915 44927
q 47588 53728
q 46785 64017
q 7546 20569
q 9252 26109
q 12934 27916
q 16152 31575
q 27700 39141
q 3196 28455
q 35364 64478
q 38343 62408
q 38490 42499
q 43616 43628
q 16124 20909
q 4394 24416
q 43310 53539
q 3808 41731
q 2289 25362
q 22980 45932
q 9836 49090
q 37752 55184
q 5801 62024
q 3792 35629
q 6988 33501
q 3330 64085
q 5931 36892
q 202 44422
q 13856 43831
q 22502 34766
q 26897 59955
q 47959 59182
q 4672 62991
q 24154 30034
q 47135 65281
q 9581 10431
q 79 30689
q 27178 47334
q 5880 51126
q 39382 62808
q 58115 61357
q 42713 64047
q 32714 42915
q 42933 46570
q 21211 65436
q 15631 15800
q 9447 26797
q 31470 63590
q 6902 22209
q 6648 61504
q 3808 6399
q 16229 34498
q 6479 63564
q 12360 61677
q 49155 58949
q 41734 51743
q 28920 54771
q 21949 40246
q 6300 17643
q 2984 27511
q 17543 18785
q 43142 44340
q 28233 41196
q 10275 35136
q 6243 63405
q 1678 41784
q 12643 58014
q 19123 36176
q 32318 56042
q 31484 39661
q 17691 25731
q 14967 15860
q 46612 56106
q 36917 52912
q 8214 39901
q 14887 25757
q 58029 58687
q 4562 21384
q 14837 33690
q 31559 56520
q 21081 32768
q 33238 33725
q 3879 25247
q 15753 52848
q 18797 36197
q 55415 61928
q 5740 36489
q 11359 17565
q 48277 61847
q 4525 4941
q 19828 22642
q 15794 30282
q 12322 34844
q 37178 46012
q 28163 49682
q 5227 12036
q 45274 60932
q 20643 38952
q 26265 49153
q 19814 36397
q 26277 45062
q 16015 16207
q 27567 32018
q 28329 33580
q 10308 38522
q 32855 32951
q 58350 63137
q 5136 48745
q 20388 32446
q 16593 51149
q 48551 63185
q 21820 43948
q 42924 60772
q 26541 64591
q 21502 35453
q 1028 46356
q 61730 62563
q 17044 28213
q 24595 50625
q 34904 56542
q 23611 23861
q 2319 16425
q 21463 51065
q 21562 53910
q 5917 7176
q 4967 54469
q 4826 26788
q 32881 47750
q 22024 31937
q 8755 43527
q 1855 55112
q 44555 63586
q 52139 61600
q 11199 26263
q 17270 46689
q 4764 46103
q 41132 48423
q 21190 62595
q 33952 42753
q 39869 50970
q 49929 55938
q 28803 54755
q 17190 61685
q 36970 39215
q 28087 45725
q 17206 29943
q 35301 61762
q 21905 27993
q 54256 57826
q 33105 38980
q 5991 13672
q 43745 47123
q 62095 64935
q 30511 44183
q 29617 42153
q 4845 26547
q 20020 33649
q 15767 37210
q 29799 52737
q 10890 57886
q 28097 32927
q 2693 22293
q 24323 50287
q 16614 24599
q 39008 57704
q 44999 55594
q 5841 33803
q 2400 26586
q 5233 33203
q 9821 32912
q 34851 37758
q 36368 54871
q 5872 52136
q 26546 35671
q 37436 39337
q 6729 28022
q 50315 65533
q 9422 24320
q 34022 35066
q 8539 40935
q 26190 30993
q 32031 53538
q 14588 64797
q 32464 34432
q 1809 19822
q 42286 54673
q 13119 39568
q 44008 45440
q 5018 65255
q 15575 39057
q 42454 43597
q 42452 45786
q 28377 55209
q 1237 63444
q 23695 42172
q 6447 49886
q 7630 59986
q 6891 16381
q 9038 50814
q 28861 39356
q 16106 52623
q 17998 26655
q 29225 62006
q 6560 28945
q 1489 22136
q 2466 43943
q 197 48253
q 20860 28575
q 22097 37927
q 26484 61622
q 32932 64270
q 6364 45972
q 27382 62354
q 13255 36421
q 47632 52612
q 34720 65282
q 3182 17744
q 32408 61376
q 2400 14214
q 15704 61353
q 24536 63819
q 24734 59647
q 14972 46537
q 18928 53310
q 14258 37069
q 15014 35803
q 47190 60987
q 9036 42168
q 55423 57806
q 39903 45458
q 42499 45204
q 9088 45682
q 4928 62948
q 11627 12554
q 7329 8372
q 27331 31865
q 6655 21443
q 53193 56600
q 36415 44374
q 6585 7949
q 21600 58633
q 40288 43753
q 17052 20385
q 9322 49325
q 10273 29247
q 49226 52773
q 8915 58314
q 6328 32919
q 45474 63242
q 5035 17956
q 45288 53846
q 36901 60502
q 1195 27966
q 37611 48159
q 6805 54745
q 45561 65438
q 10809 23779
q 27861 40190
q 23979 44164
q 37184 54438
q 20874 53226
q 41675 62142
q 9059 13653
q 2935 11360
q 20891 54534
q 16396 42844
q 643 53297
q 1839 37811
q 15728 20435
q 22533 39451
q 9644 19476
q 20453 22435
q 43255 62626
q 21884 48315
q 19964 21069
q 8760 10786
q 40839 52462
q 5367 54492
q 8302 61521
q 316 50520
q 16712 29194
q 27828 29837
q 104 4474
q 20202 31677
q 5592 20539
q 30183 42735
q 25069 65171
q 2788 50637
q 33417 62261
q 17795 24673
q 35460 53381
q 26556 28684
q 22386 31923
q 17641 18372
q 17957 40226
q 3356 3884
q 31185 34670
q 33722 39144
q 31289 65399
q 51829 59347
q 5455 36547
q 16477 30524
q 1578 36183
q 32908 33313
q 34996 57987
q 22841 50704
q 11724 27911
q 50297 51526
q 3631 43647
q 3134 18338
q 6490 21589
q 22222 56259
q 37676 55944
q 3430 29868
q 23680 55807
q 55259 61263
q 6200 60227
q 26252 30874
q 7779 59566
q 42776 63783
q 48951 52017
q 82 14392
q 51608 60675
q 38787 64690
q 2288 55240
q 11293 57125
q 8779 13812
q 2017 46456
q 4220 31885
q 49886 60028
q 39610 55565
q 50257 55756
q 16472 45811
q 15596 53591
q 10502 13843
q 30831 62520
q 30913 62795
q 11377 57935
q 10531 16985
q 6690 31187
q 12820 22777
q 17984 21600
q 20001 36589
q 2520 40810
q 51887 52407
q 35302 41917
q 25522 26482
q 6757 26639
q 41995 42235
q 52498 60348
q 25643 56079
q 49482 53338
q 56556 60859
q 8006 45738
q 5855 11389
q 14697 18675
q 32681 34167
q 5220 40276
q 42797 52683
q 39034 46030
q 15797 29668
q 15416 56151
q 41320 42055
q 17779 62908
q 18754 57720
q 4742 9297
q 17828 54224
q 8849 62636
q 42838 49548
q 16856 55403
q 31553 54228
q 8542 22859
q 48819 64234
q 28080 51382
q 8575 26080
q 24880 55749
q 24372 40296
q 157 46364
q 16816 43736
q 17937 35570
q 22679 35921
q 44868 53749
q 11367 41968
q 60915 62599
q 13919 19271
q 7964 50782
q 45472 59325
q 30824 44171
q 42609 58904
q 3153 30017
q 1943 54898
q 26316 58902
q 29659 39731
q 26473 46475
q 17931 44410
q 16510 53853
q 1554 61378
q 12921 42067
q 37811 39130
q 8301 57082
q 53049 59084
q 32986 65047
q 30335 52874
q 11621 29947
q 23703 41639
q 25647 33100
q 26467 31001
q 51963 60661
q 662 12901
q 18594 41600
q 57312 58110
q 6912 58866
q 48979 53953
q 6252 26228
q 14553 22574
q 10087 17775
q 8102 17286
q 43074 60976
q 47621 54695
q 5788 25387
q 30799 58488
q 31435 61801
q 17863 19420
q 20083 56926
q 30764 32991
q 22540 38678
q 25566 45590
q 13983 15871
q 22123 29034
q 40211 51608
q 36676 57986
q 44778 61696
q 9736 39234
q 40219 57358
q 71 28393
q 59193 63147
q 29046 58559
q 12443 55458
q 46849 46910
q 12138 32527
q 5669 14304
q 34679 39870
q 50550 51259
q 14757 53854
q 7137 28530
q 830 43814
q 20981 62526
q 23057 30718
q 36224 63276
q 22540 64618
q 20151 63347
q 56371 58275
q 48197 49198
q 3279 30572
q 29510 35806
q 42711 43815
q 11854 41476
q 18150 27199
q 6468 62405
q 4007 41957
q 34999 42787
q 47821 55980
q 5342 39777
q 10465 21162
q 3083 43703
q 895 9547
q 2287 63854
q 47517 57267
q 50484 60547
q 12554 14459
q 30817 55265
q 6758 58274
q 1584 10889
q 33957 63990
q 10379 17358
q 2461 52357
q 50282 53166
q 27408 42801
q 55625 63964
q 37874 58709
q 42132 47422
q 40450 59605
q 49709 51336
q 22432 34658
q 34986 46347
q 11629 49118
q 24715 41857
q 18387 26300
q 52345 52746
q 4568 24754
q 27215 62724
q 50355 56925
q 11962 34191
q 2052 12227
q 32620 50102
q 9216 60761
q 31988 54831
q 16161 49667
q 6563 40631
q 21443 50820
q 34402 41549
q 729 33073
q 10723 51461
q 27030 63469
q 38270 51784
q 2502 35459
q 13464 59428
q 20278 25427
q 28083 32506
q 27479 60704
q 17072 22705
q 4384 49061
q 12000 54051
q 52632 65222
q 50507 60615
q 8539 36629
q 19373 41613
q 30097 37359
q 27538 64389
q 273 28031
q 30533 50638
q 35732 64103
q 24425 56011
q 23994 52509
q 22981 51474
q 40054 47677
q 8643 52062
q 20644 23579
q 23266 40578
q 7740 35657
q 8237 16280
q 6750 27611
q 44110 57893
q 19896 57709
q 20204 42963
q 20169 28066
q 50738 55901
q 9628 26633
q 46377 50628
q 3823 62137
q 36566 44279
q 43877 45209
q 1921 30806
q 318 5848
q 8058 25188
q 33426 41505
q 24338 48256
q 16696 61037
q 26830 53210
q 4258 36593
q 7879 56762
q 32324 58617
q 47128 58958
q 2709 27969
q 44050 64847
q 15080 31792
q 10134 43590
q 8860 60290
q 12056 60608
q 14709 37244
q 3131 56215
q 5134 27470
q 636 38935
q 230 44166
q 15223 53847
q 4489 61726
q 6450 36814
q 53578 54807
q 30236 57517
