262144
135168 126976
u 238904 17
u 57663 -7
u 45009 -11
u 62191 1
u 194348 -9
u 134434 -1
u 224805 19
u 239092 1
u 237542 1
u 163703 -13
u 62739 -5
u 197484 15
u 85125 15
u 108096 14
u 42272 15
u 950 -17
u 216553 -11
u 100479 19
u 112172 4
u 139791 -13
u 228675 -18
u 168823 9
u 5851 2
u 71360 17
u 25194 15
u 23761 -6
u 70069 13
u 60221 3
u 194872 5
u 120452 16
u 137137 -1
u 256178 -6
u 180017 -5
u 90967 -15
u 257185 15
u 74422 14
u 242840 17
u 152909 17
u 126872 14
u 229941 3
u 197189 18
u 240001 -19
u 212804 -14
u 160310 2
u 206396 -17
u 120534 -7
u 140022 -2
u 172938 -11
u 209082 -19
u 87941 11
u 232519 4
u 165697 12
u 143465 -11
u 199763 -18
u 18588 5
u 160261 12
u 159119 1
u 220893 -3
u 176197 -1
u 255311 -1
u 137679 -2
u 201840 -17
u 228270 -2
u 73454 6
u 114396 4
u 117189 -7
u 61615 -16
u 35843 11
u 77205 15
u 213275 -5
u 141022 -3
u 49427 -14
u 249510 -18
u 147776 4
u 127237 1
u 21870 -19
u 254646 14
u 18330 13
u 74201 -5
u 133838 8
u 253181 18
u 11225 -11
u 9627 -12
u 257734 -6
u 20531 11
u 182625 4
u 58113 15
u 199552 -13
u 240230 -7
u 209044 -3
u 226129 15
u 108096 13
u 192481 0
u 177261 -19
u 218212 -12
u 193137 11
u 37840 11
u 261903 -12
u 251433 19
u 134300 -18
u 204214 -11
u 171375 -19
u 24691 -3
u 45665 -19
u 193968 18
u 108101 4
u 223481 12
u 114442 3
u 80481 -15
u 158359 -14
u 78516 -6
u 245800 -2
u 31573 17
u 163825 -16
u 240909 -14
u 30683 7
u 90763 10
u 183164 -2
u 48697 14
u 118232 17
u 221396 14
u 138475 7
u 180388 18
u 74409 19
u 20333 15
u 35276 -4
u 59978 -17
u 215207 -6
u 2348 -2
u 112413 17
u 152869 1
u 164094 17
u 83010 -7
u 96944 0
u 51801 12
u 112229 -18
u 179367 18
u 193788 -5
u 241478 -19
u 96337 19
u 238823 0
u 98518 -14
u 150547 -12
u 128208 3
u 168470 16
u 134010 -10
u 121574 -14
u 40685 11
u 121075 1
u 74149 6
u 90662 8
u 183931 -18
u 174939 -2
u 105498 3
u 121630 10
u 153942 -4
u 71306 18
u 134968 13
u 41899 -19
u 112606 12
u 241654 17
u 7422 -4
u 20432 -12
u 43526 1
u 185737 -2
u 52241 -17
u 41909 16
u 22143 13
u 89604 0
u 108979 12
u 67333 -19
u 47402 1
u 253239 7
u 98349 -14
u 183403 12
u 243364 4
u 195428 18
u 1855 12
u 36750 -13
u 95225 13
u 163057 2
u 236745 11
u 121494 19
u 159672 12
u 124385 -19
u 160191 9
u 7287 11
u 68214 19
u 127820 5
u 31378 -12
u 115376 -18
u 211993 -12
u 1241 12
u 2378 -14
u 259231 -5
u 260480 4
u 245070 15
u 102968 -4
u 231826 -19
u 53376 -5
u 7006 12
u 23643 -17
u 159018 -5
u 12676 -16
u 258423 -13
u 73774 -2
u 56653 -16
u 160316 -11
u 237473 4
u 95887 15
u 260299 -5
u 132562 17
u 67162 15
u 85502 -14
u 236027 1
u 130913 17
u 90304 3
u 257327 18
u 246415 -18
u 11872 17
u 51915 -6
u 92205 -3
u 109270 18
u 166464 -7
u 153074 -19
u 57017 3
u 94432 8
u 132310 4
u 162965 13
u 198439 0
u 94549 -9
u 117739 8
u 221765 -2
u 172031 11
u 120782 8
u 186586 6
u 7407 -17
u 19123 -2
u 7026 8
u 201278 4
u 185795 19
u 49186 -17
u 185731 7
u 179678 -6
u 137166 -2
u 223403 15
u 183181 -7
u 154425 1
u 191921 -10
u 86695 -12
u 248217 -18
u 223258 19
u 27785 16
u 110159 -14
u 165825 -12
u 194913 -6
u 45446 17
u 107560 15
u 163453 -16
u 55587 -14
u 141067 -17
u 8048 -10
u 95845 4
u 204908 -16
u 226786 -15
u 76183 12
u 40597 -14
u 206341 -9
u 17535 -11
u 103195 7
u 103650 -14
u 10693 2
u 17920 -1
u 118131 7
u 143348 6
u 219850 -16
u 190566 14
u 84378 -16
u 128227 -15
u 49891 -5
u 56602 0
u 43586 -5
u 163374 18
u 165582 7
u 42140 -18
u 102126 2
u 42598 -2
u 32744 -10
u 231074 3
u 241893 -2
u 62451 10
u 134551 18
u 165353 13
u 15142 -15
u 246073 -10
u 124308 -13
u 191110 5
u 137732 -5
u 155679 -13
u 11106 10
u 47804 -2
u 81467 -6
u 226053 -2
u 150922 9
u 2944 0
u 45119 -10
u 68126 7
u 56270 15
u 136457 -9
u 2774 -1
u 136447 0
u 160919 -10
u 32834 -14
u 157754 8
u 77678 5
u 124189 0
u 19950 11
u 215886 17
u 57725 -4
u 178844 -10
u 235336 14
u 126066 -13
u 141491 7
u 12656 -17
u 253750 -17
u 136192 0
u 142514 -14
u 193468 6
u 71475 -6
u 101717 2
u 257941 14
u 12493 -17
u 169420 14
u 261752 14
u 70900 7
u 25672 -13
u 140273 3
u 85412 -17
u 71932 -5
u 35427 -10
u 113500 6
u 191593 19
u 206587 -1
u 169218 -17
u 211998 -18
u 165073 11
u 234699 7
u 223543 1
u 143802 14
u 106978 12
u 139461 0
u 258796 -17
u 22246 -7
u 37212 -5
u 180135 -8
u 157717 -15
u 244259 -6
u 25361 8
u 210086 9
u 204622 4
u 203372 -3
u 105592 6
u 22974 -9
u 55760 5
u 28000 4
u 119336 5
u 33245 -2
u 185052 -11
u 198055 13
u 149670 -2
u 32760 -13
u 147538 -17
u 132412 6
u 203579 -7
u 105336 2
u 240295 -12
u 253610 -7
u 222494 -17
u 150737 -17
u 181217 7
u 178850 -14
u 84055 12
u 154399 -18
u 5444 -6
u 229228 3
u 206358 19
u 200359 -5
u 14720 -9
u 2508 13
u 150982 -3
u 102213 0
u 154411 -5
u 212879 -2
u 108120 -4
u 130872 -15
u 18066 -12
u 65604 -4
u 259676 13
u 109085 -19
u 48171 -8
u 158091 18
u 76014 -5
u 84138 -6
u 166936 -6
u 46890 -11
u 194492 2
u 184909 -6
u 242784 0
u 201520 -6
u 237118 -9
u 115955 18
u 117829 7
u 95162 -2
u 139420 11
u 118338 8
u 18273 -17
u 179977 -5
u 110594 -19
u 185022 -17
u 88618 15
u 71161 -16
u 118873 19
u 107726 -4
u 129572 -12
u 188274 -4
u 117352 -13
u 97587 15
u 223645 9
u 88399 -4
u 134853 11
u 26369 3
u 221024 11
u 247415 -9
u 208319 5
u 84860 -14
u 140062 3
u 55761 19
u 149948 4
u 96305 -17
u 210590 -16
u 121924 -9
u 64521 13
u 38837 -16
u 150117 0
u 126944 -16
u 71831 3
u 175954 -15
u 97516 4
u 100186 -13
u 69376 8
u 78485 11
u 78924 0
u 206230 14
u 35590 -13
u 246250 17
u 62828 -3
u 49835 0
u 63398 -6
u 153372 12
u 215911 -17
u 236343 -16
u 171485 2
u 56310 -18
u 49236 3
u 50550 -1
u 79399 0
u 65908 4
u 1139 -18
u 125053 -14
u 50387 -3
u 20766 -2
u 215191 -9
u 240565 -17
u 159275 0
u 229961 -2
u 149965 11
u 138642 -10
u 92171 9
u 66165 1
u 89306 -2
u 260021 5
u 245752 -10
u 64886 17
u 73781 8
u 21477 -1
u 36955 -13
u 237384 18
u 112845 12
u 6449 -18
u 85454 16
u 123020 15
u 178428 19
u 32583 -18
u 194471 -4
u 149864 -16
u 215464 2
u 190339 10
u 211528 18
u 183820 -16
u 183021 11
u 147334 13
u 247541 -1
u 209980 -5
u 76237 13
u 108220 4
u 190697 15
u 134968 -3
u 230759 5
u 115438 4
u 4156 -19
u 184721 13
u 150901 -2
u 156550 -4
u 105998 -8
u 123452 -15
u 21381 -18
u 246853 -18
u 131219 9
u 105022 11
u 148976 12
u 107004 -8
u 182340 16
u 184511 3
u 147381 -14
u 51900 3
u 40964 16
u 109015 9
u 87393 -19
u 30008 9
u 81650 3
u 220268 -4
u 162104 11
u 109812 -15
u 137524 12
u 238636 -16
u 165934 -7
u 101885 -6
u 63326 -16
u 237088 12
u 62058 -15
u 100102 -4
u 1321 11
u 32744 -6
u 212540 -10
u 19963 -15
u 216214 16
u 135079 -2
u 183066 17
u 147355 -11
u 197582 -1
u 82802 -4
u 207344 8
u 187505 -18
u 208941 4
u 219234 -18
u 189294 -11
u 111878 9
u 4166 2
u 17187 13
u 207375 -14
u 248755 4
u 15240 -1
u 15476 10
u 104439 4
u 256752 -13
u 24535 -8
u 141251 15
u 262100 -9
u 240406 11
u 229063 10
u 217754 3
u 254690 -9
u 84685 19
u 212110 -4
u 213421 4
u 139024 10
u 56643 3
u 59579 -8
u 90427 5
u 234952 -7
u 203897 19
u 162448 -7
u 229223 4
u 149619 11
u 109159 -2
u 142839 -10
u 10607 0
u 132257 -5
u 132099 -7
u 197166 -7
u 239566 -8
u 21265 -14
u 228312 -7
u 106186 -11
u 244864 -7
u 141632 8
u 76338 -13
u 7480 -13
u 204341 3
u 250903 -12
u 11493 0
u 116126 -16
u 4842 17
u 117393 0
u 68463 -12
u 220318 -12
u 126463 16
u 79951 -5
u 60285 8
u 149227 -13
u 2988 -15
u 229624 -7
u 70652 16
u 122744 -18
u 132060 -2
u 64206 1
u 243104 7
u 165654 17
u 166572 -16
u 122744 15
u 73320 -7
u 18778 10
u 60359 -4
u 30272 -1
u 22724 7
u 163651 -16
u 208216 0
u 105040 -17
u 106093 14
u 29574 16
u 77146 -5
u 119563 -11
u 11970 -16
u 43909 7
u 43979 5
u 151434 -2
u 247573 5
u 54940 -13
u 6799 -6
u 166432 -15
u 2569 -9
u 55236 12
u 199071 4
u 227509 -13
u 125918 19
u 19030 10
u 88721 1
u 261172 -4
u 161668 -13
u 17090 11
u 209592 5
u 60803 9
u 76594 -2
u 240809 -7
u 200957 2
u 112916 11
u 213038 5
u 152167 2
u 66286 -2
u 192987 9
u 112474 12
u 133126 10
u 88468 0
u 39744 18
u 175093 -11
u 193640 -1
u 225360 18
u 55418 -13
u 108045 -14
u 123204 -12
u 179182 16
u 250385 0
u 142130 1
u 17899 11
u 257942 12
u 138478 -3
u 160760 -18
u 47325 18
u 141616 -6
u 237221 -11
u 143905 5
u 177107 -3
u 161018 15
u 146933 -18
u 4466 -18
u 53778 8
u 244114 -13
u 51581 -1
u 182428 -9
u 70374 7
u 18223 11
u 24356 7
u 218314 -9
u 166067 -5
u 158752 1
u 152352 -13
u 47719 -9
u 147636 11
u 37697 -15
u 215657 -13
u 40418 -18
u 225812 -16
u 49310 -17
u 146490 15
u 84731 13
u 147821 -4
u 163573 6
u 19793 -1
u 243860 8
u 217529 1
u 64862 -3
u 180984 -2
u 175053 -9
u 59175 12
u 98901 -18
u 254914 1
u 19980 13
u 161710 -9
u 233832 -12
u 38886 -11
u 776 8
u 159374 5
u 96742 7
u 21948 -8
u 102885 16
u 218929 5
u 85072 1
u 18186 19
u 204245 -8
u 210732 -13
u 90051 11
u 180324 -3
u 159941 -7
u 179323 0
u 125947 13
u 188050 0
u 142774 -6
u 28929 16
u 2304 -12
u 55832 -3
u 28213 -18
u 10794 -2
u 150387 -15
u 111267 -5
u 106344 -10
u 133493 9
u 1215 -12
u 44284 4
u 131565 14
u 30643 19
u 179674 13
u 122092 -10
u 41829 3
u 37676 -13
u 201901 -5
u 149324 15
u 106127 4
u 81256 19
u 189100 9
u 86860 -14
u 252381 13
u 229696 18
u 9883 -18
u 152610 1
u 235445 7
u 136817 3
u 139803 19
u 213279 7
u 147789 18
u 225767 -6
u 82321 -2
u 55517 8
u 10923 0
u 182820 10
u 67155 -18
u 233325 -11
u 227890 10
u 48845 16
u 212715 10
u 117079 8
u 122565 18
u 76847 -19
u 250663 -15
u 181858 0
u 16794 2
u 223856 -4
u 258429 -17
u 25421 -18
u 154005 11
u 207233 13
u 215778 7
u 16409 7
u 117149 -10
u 157154 -9
u 4567 -18
u 253737 0
u 3843 -9
u 127358 18
u 96423 -12
u 128672 -2
u 192554 -6
u 212334 8
u 107615 16
u 196049 19
u 183854 1
u 220636 0
u 57411 16
u 56869 6
u 40157 12
u 242281 -13
u 226115 15
u 171858 15
u 40171 -14
u 222322 0
u 84146 -6
u 249813 -17
u 179235 10
u 203397 -16
u 175616 0
u 24183 -5
u 16298 17
u 234816 -8
u 219722 -15
u 248270 19
u 243567 14
u 42462 11
u 200139 12
u 175353 16
u 251394 0
u 114761 -8
u 224382 -4
u 87953 1
u 40290 -15
u 166181 12
u 166510 9
u 51091 7
u 173042 -16
u 256518 0
u 53307 17
u 128357 -14
u 208909 6
u 242270 2
u 122996 3
u 125071 -2
u 28867 16
u 185644 18
u 80119 -18
u 132580 -1
u 40661 -14
u 74174 11
u 226984 0
u 127837 1
u 149030 -1
u 6359 10
u 102713 0
u 237069 -12
u 43393 13
u 196383 5
u 110531 -10
u 16493 1
u 36999 10
u 130505 -2
u 213592 -19
u 237529 18
u 37560 -12
u 199282 -19
u 174826 -10
u 140283 -10
u 187186 2
u 1907 -15
u 19216 16
u 77234 -10
u 194028 -18
u 228999 -13
u 70784 17
u 181814 -3
u 185487 -12
u 224902 0
u 51117 10
u 129045 -6
u 249847 -9
u 91078 4
u 131159 15
u 224242 -11
u 115861 14
u 83958 0
u 202981 4
u 197687 0
u 172667 5
u 177281 17
u 147892 -5
u 89090 -9
u 147127 -12
u 208171 10
u 252136 -8
u 24779 16
u 141257 -2
u 140224 -18
u 85076 -4
u 66474 10
u 66327 2
u 73870 -18
u 49481 -18
u 142031 13
u 173957 -11
u 203456 -10
u 154120 -15
u 130941 -14
u 82251 -8
u 237349 -8
u 152043 19
u 49939 -15
u 115842 9
u 41429 10
u 30342 -3
u 139712 -5
u 258336 12
u 103836 -13
u 222997 17
u 5679 0
u 40892 11
u 194515 9
u 239538 -10
u 234117 -10
u 140282 11
u 131889 -15
u 209307 7
u 61338 -10
u 109849 -4
u 1781 1
u 210671 1
u 236862 11
u 92932 -8
u 252538 -11
u 62278 19
u 188596 -4
u 205209 -1
u 36040 7
u 184281 -18
u 242250 -10
u 217337 -2
u 92602 5
u 31681 3
u 227508 1
u 256708 14
u 19578 11
u 108639 19
u 149956 10
u 72851 1
u 255357 0
u 136424 7
u 238300 -7
u 40633 -18
u 262094 14
u 20211 16
u 25191 16
u 92053 -2
u 139906 -1
u 9590 -3
u 3121 -19
u 72416 -16
u 209390 7
u 16995 -5
u 120483 -6
u 237553 -2
u 224976 -2
u 33361 10
u 191324 -8
u 213330 9
u 36765 15
u 171332 -10
u 208948 -19
u 179750 -6
u 124976 8
u 191982 0
u 193494 -19
u 150796 1
u 183309 5
u 237943 -13
u 257639 12
u 155345 13
u 63042 8
u 159460 18
u 558 -3
u 183497 -14
u 82046 -5
u 99281 -15
u 93927 -17
u 115561 13
u 206227 -13
u 84856 0
u 47653 15
u 16174 15
u 141300 18
u 10468 0
u 205326 5
u 95123 -19
u 92377 18
u 260591 -5
u 103088 7
u 130260 8
u 12486 15
u 213984 -3
u 246428 -9
u 63173 9
u 112801 2
u 65945 4
u 121538 -7
u 129275 -19
u 74093 1
u 137491 -17
u 43415 15
u 23500 0
u 225055 -16
u 228729 -9
u 203893 -5
u 251133 13
u 64242 10
u 60650 -12
u 8233 -1
u 239038 -1
u 9709 -13
u 19346 0
u 124960 2
u 131942 10
u 26222 -18
u 216330 -9
u 239904 16
u 205430 10
u 261779 6
u 6670 11
u 6717 19
u 157765 -9
u 198634 13
u 119487 11
u 80095 -5
u 65758 -6
u 139222 -7
u 221052 -19
u 233727 -6
u 201092 19
u 98140 3
u 67444 -8
u 132966 -18
u 16571 0
u 182746 -16
u 73987 8
u 18901 15
u 260423 13
u 188024 -2
u 162260 -19
u 214148 14
u 95780 -6
u 50979 -11
u 93265 -16
u 145539 -15
u 20369 17
u 187492 -6
u 57435 -11
u 98545 -8
u 190917 -17
u 97248 -19
u 208612 -2
u 234512 11
u 71541 4
u 62515 15
u 166369 -17
u 199676 -19
u 105747 18
u 54695 10
u 11075 10
u 231226 -15
u 181769 3
u 119259 16
u 214891 13
u 51068 1
u 236952 2
u 146424 7
u 2321 -1
u 128168 -8
u 17042 9
u 45521 7
u 205204 17
u 183417 -12
u 233710 16
u 247820 17
u 176203 13
u 14087 -5
u 111335 0
u 72891 -10
u 89007 -1
u 207746 -10
u 10131 -5
u 247236 -18
u 210819 -2
u 86316 14
u 41801 0
u 149129 17
u 114891 -9
u 33669 -6
u 46372 -17
u 69100 13
u 236248 -7
u 56261 -6
u 216534 0
u 149522 -13
u 253111 -5
u 107214 -19
u 187151 -5
u 13552 0
u 205568 -4
u 101544 17
u 231707 18
u 232232 -7
u 58934 -19
u 170913 -3
u 23103 16
u 65739 19
u 61057 -1
u 82647 -17
u 251153 15
u 58845 16
u 65150 5
u 243221 18
u 258366 19
u 125984 10
u 94499 14
u 187017 -10
u 216060 3
u 148518 -18
u 160864 -11
u 118157 8
u 35157 8
u 181175 -5
u 43753 -19
u 111662 -15
u 233848 6
u 12741 -14
u 74422 19
u 27012 -9
u 250592 3
u 10292 -7
u 118382 10
u 147011 -8
u 92273 -14
u 85149 18
u 90673 11
u 174960 0
u 125059 -5
u 222046 5
u 95670 -9
u 201577 -9
u 242072 12
u 104229 -11
u 208137 0
u 124996 9
u 22095 0
u 17390 1
u 70455 5
u 212776 4
u 197787 -14
u 153721 -15
u 239088 -9
u 152149 -4
u 160529 -2
u 8673 19
u 183616 12
u 61431 4
u 162425 5
u 217896 -3
u 34759 -7
u 42861 -11
u 216037 -10
u 197332 -16
u 224653 2
u 187077 4
u 183746 -7
u 186614 4
u 145194 -8
u 551 -13
u 188672 -18
u 37636 -3
u 219475 -4
u 11546 -1
u 2585 15
u 228175 -14
u 48046 -18
u 94200 -19
u 69144 -15
u 26289 -15
u 177354 12
u 191950 -4
u 29879 -2
u 259648 6
u 193042 19
u 218653 -1
u 7280 19
u 229715 14
u 93213 16
u 84368 -5
u 208559 -12
u 133144 19
u 59292 14
u 258546 0
u 256733 -16
u 160090 6
u 236059 -6
u 8757 -19
u 206318 -19
u 178867 0
u 4318 0
u 256787 -18
u 129522 14
u 238355 13
u 203476 -10
u 56391 2
u 110980 8
u 144354 5
u 154736 1
u 36565 2
u 163448 10
u 59126 0
u 24409 -9
u 141157 15
u 74145 -11
u 105801 -8
u 193257 -4
u 90062 -10
u 62660 -9
u 21228 -19
u 126853 -8
u 153884 16
u 5012 -14
u 145962 4
u 176851 7
u 46931 -8
u 117040 -3
u 215520 1
u 173941 -5
u 110034 17
u 152415 12
u 64406 -7
u 54137 3
u 144165 -2
u 220742 5
u 120790 -6
u 243015 -18
u 61141 17
u 48625 11
u 145633 14
u 127488 9
u 41490 17
u 36479 19
u 123835 12
u 89400 15
u 196364 16
u 187562 19
u 63201 16
u 153095 11
u 96353 -2
u 110616 13
u 197144 -6
u 229674 19
u 77371 -17
u 203245 14
u 241634 -9
u 153426 -16
u 50974 8
u 15847 6
u 138183 -3
u 146536 -8
u 84920 -9
u 71030 2
u 51511 14
u 93344 2
u 73674 11
u 102864 -18
u 33305 -9
u 4816 -3
u 86552 11
u 71539 -9
u 14508 14
u 87023 -10
u 152728 -4
u 240293 -15
u 208120 0
u 101171 -15
u 196641 6
u 179019 17
u 134183 -18
u 133873 11
u 214181 16
u 216532 17
u 44990 13
u 96020 0
u 167268 5
u 197585 7
u 130381 -16
u 247260 -16
u 125336 14
u 49734 -9
u 87953 3
u 102209 -16
u 60964 -17
u 8459 9
u 29305 1
u 140861 17
u 116927 -5
u 228830 4
u 54456 -10
u 31316 13
u 230267 14
u 141358 -4
u 251366 0
u 119471 -2
u 89742 5
u 185870 7
u 57969 -16
u 200145 -1
u 45021 11
u 51938 -8
u 88794 9
u 55669 11
u 25907 -16
u 105496 -7
u 85063 0
u 39944 -11
u 103570 7
u 151691 -5
u 45634 -18
u 207350 0
u 178226 0
u 50927 16
u 157013 18
u 92985 10
u 197534 2
u 14216 -16
u 75580 -9
u 229906 -4
u 92241 -8
u 181850 7
u 210071 13
u 230491 -12
u 140954 -1
u 144289 8
u 129058 -6
u 59821 -13
u 220573 -3
u 19192 -2
u 99678 -2
u 55333 -14
u 257102 -9
u 59254 -9
u 139435 -15
u 172026 15
u 100275 -6
u 146838 -12
u 51384 -2
u 99700 9
u 235224 17
u 116784 -4
u 71342 6
u 147280 -15
u 25210 5
u 145214 0
u 16507 10
u 159958 -18
u 7953 13
u 82004 2
u 246229 18
u 116923 -7
u 83619 -19
u 132564 0
u 116803 15
u 65199 -6
u 214111 7
u 192023 -16
u 96445 -8
u 53082 -1
u 243633 10
u 246545 19
u 136701 2
u 9462 2
u 101428 -6
u 29900 -6
u 83353 2
u 169875 5
u 148441 -13
u 39832 -19
u 10417 -3
u 92984 14
u 24871 -16
u 247840 -1
u 100024 -14
u 242972 -7
u 237076 14
u 79510 -2
u 109590 -6
u 256287 12
u 180438 -16
u 34390 -19
u 170867 11
u 168620 -11
u 244562 11
u 60265 18
u 51340 3
u 217365 -8
u 176115 10
u 197528 -17
u 241840 7
u 95509 13
u 143587 6
u 66262 18
u 1847 -10
u 202053 7
u 84450 16
u 183934 18
u 178565 -6
u 50338 4
u 36720 -3
u 153819 -6
u 1711 -3
u 164273 7
u 49959 -4
u 191821 -15
u 15871 -16
u 246428 4
u 200206 -12
u 150493 10
u 110953 -6
u 122197 9
u 64702 -13
u 188577 17
u 134399 16
u 142107 6
u 87376 -14
u 259182 -6
u 142824 4
u 4770 9
u 260970 9
u 222439 -17
u 221779 11
u 174157 4
u 257271 -10
u 99752 -3
u 152909 13
u 39339 13
u 3793 14
u 198735 1
u 204689 -7
u 47169 -15
u 112481 -13
u 119010 18
u 205520 -1
u 185945 11
u 58228 2
u 219045 -17
u 90821 0
u 177706 -6
u 193566 -17
u 192029 -7
u 237265 15
u 39799 16
u 197142 16
u 117108 1
u 55088 5
u 169610 5
u 208486 -15
u 160732 3
u 150257 -7
u 94066 11
u 230775 -12
u 226351 -10
u 182027 1
u 145402 -2
u 157229 -8
u 197781 0
u 44512 16
u 111265 16
u 213970 14
u 119198 -18
u 130508 -15
u 174485 -8
u 53141 -8
u 228714 11
u 157607 -10
u 149741 0
u 111605 -2
u 185692 -15
u 255862 -9
u 144939 3
u 144238 -7
u 21154 8
u 56013 0
u 168261 -18
u 98649 -16
u 14755 14
u 51979 8
u 43866 -3
u 170 -18
u 46376 4
u 71074 9
u 21873 7
u 47923 11
u 214169 -13
u 14372 -5
u 192589 4
u 177541 12
u 85218 15
u 84018 18
u 241394 7
u 16650 19
u 149683 -9
u 183247 9
u 173751 7
u 203986 13
u 79051 -18
u 154101 -4
u 195597 10
u 46346 2
u 243666 -10
u 244588 6
u 219330 4
u 125711 -13
u 131396 12
u 33740 -3
u 130254 -12
u 104654 -17
u 119020 -16
u 211343 -15
u 209174 3
u 250756 -16
u 166104 1
u 127006 -4
u 82595 6
u 247181 -10
u 234073 15
u 238229 9
u 127467 -4
u 233665 19
u 49383 -19
u 107368 7
u 55652 12
u 197432 6
u 237779 2
u 205301 8
u 37674 9
u 210892 11
u 74483 -8
u 41193 3
u 249109 -15
u 221196 13
u 255856 10
u 150154 -1
u 36935 -1
u 117900 -6
u 126937 14
u 3813 7
u 175146 10
u 95119 3
u 85734 -14
u 73448 -1
u 232190 -16
u 65044 -13
u 97952 -3
u 201609 -7
u 160662 -13
u 126179 -5
u 193967 17
u 132736 -11
u 103116 13
u 180437 -9
u 222868 -4
u 241387 4
u 196003 0
u 247704 15
u 203474 -3
u 204327 14
u 174014 17
u 61480 -17
u 188323 2
u 150575 -6
u 190210 -17
u 182641 -1
u 261971 -11
u 175533 -4
u 10145 -5
u 169184 15
u 194711 2
u 132840 0
u 16309 -1
u 100707 13
u 227371 -13
u 183312 1
u 29605 17
u 157349 13
u 129047 -13
u 42625 -11
u 60393 14
u 179148 -10
u 16357 -5
u 163164 -15
u 186365 -9
u 259516 -1
u 218632 0
u 247504 15
u 248613 -6
u 192583 12
u 128959 -2
u 90939 4
u 96400 17
u 114348 14
u 31926 3
u 20417 -5
u 120097 10
u 152541 0
u 29959 -11
u 162957 13
u 123766 4
u 73114 -7
u 28397 -11
u 53053 -17
u 144543 17
u 228708 -18
u 97244 -11
u 169922 9
u 43648 -16
u 156948 -8
u 179101 7
u 167895 -14
u 114787 -11
u 173510 2
u 111854 -8
u 98928 15
u 234653 6
u 53732 -19
u 230518 -3
u 15774 -2
u 90279 17
u 124276 8
u 39843 -15
u 119024 -7
u 54182 -17
u 159067 15
u 191195 -10
u 8195 -13
u 123111 7
u 188585 15
u 256029 -16
u 208442 14
u 197413 -19
u 229445 5
u 106817 17
u 16562 10
u 227559 1
u 122476 -19
u 172893 16
u 88749 14
u 255330 17
u 198215 8
u 50492 11
u 228219 6
u 125972 3
u 146426 -1
u 180032 -5
u 86251 -2
u 92756 -11
u 18946 10
u 36628 -14
u 134525 -19
u 176346 19
u 7301 -6
u 236359 -5
u 52027 15
u 81725 18
u 151782 0
u 194509 -2
u 43677 -11
u 10376 9
u 178195 9
u 20685 -19
u 43566 -2
u 55855 -10
u 50870 -5
u 98021 8
u 94527 -18
u 180254 -4
u 99319 3
u 197880 3
u 121871 -17
u 139446 -18
u 149679 -9
u 129369 9
u 130150 1
u 121317 -12
u 68010 1
u 48503 -2
u 255444 -4
u 174089 -13
u 196842 -18
u 229567 -15
u 22190 2
u 131054 -1
u 40004 -9
u 10713 4
u 84253 2
u 173387 15
u 221972 -13
u 165146 -6
u 180358 -16
u 136179 17
u 166322 8
u 97802 4
u 26897 -18
u 203794 14
u 19715 6
u 252965 -13
u 56752 -1
u 163416 -5
u 188668 6
u 258634 -18
u 62147 5
u 244710 -16
u 210490 2
u 111953 0
u 172033 17
u 114930 -8
u 170672 12
u 235835 10
u 222481 7
u 159166 16
u 86559 2
u 21959 1
u 9720 8
u 240069 10
u 97362 16
u 209166 4
u 144293 9
u 181485 -5
u 77302 -15
u 221345 18
u 17284 -8
u 63404 8
u 24721 -14
u 123384 17
u 214581 -16
u 227256 -14
u 170394 18
u 182309 7
u 172447 4
u 116359 -18
u 134651 -10
u 167176 -17
u 255114 -6
u 109440 -9
u 117813 -9
u 57465 0
u 142774 -1
u 60912 5
u 157966 8
u 152554 -3
u 204702 -2
u 149401 -2
u 104738 -9
u 30924 -17
u 229802 2
u 22709 -4
u 210665 8
u 119110 11
u 14260 14
u 11766 0
u 35049 -9
u 5028 7
u 190102 -9
u 83175 -6
u 250236 15
u 196328 9
u 91253 -7
u 43604 9
u 153153 -8
u 211034 -1
u 221813 15
u 223122 5
u 161485 -7
u 111827 6
u 46496 -1
u 45675 -7
u 192826 -12
u 259370 -1
u 116643 -7
u 206708 -4
u 53989 1
u 35387 2
u 224479 -7
u 79090 -2
u 153521 -15
u 236301 -2
u 261725 10
u 21381 4
u 15224 0
u 74668 -10
u 256803 -1
u 143268 8
u 171048 1
u 46126 -16
u 220897 18
u 130284 -18
u 131584 5
u 157986 -5
u 244664 16
u 209410 0
u 2914 8
u 249232 -19
u 118703 -18
u 163562 0
u 141678 16
u 195649 0
u 96432 -8
u 61679 -19
u 217269 -3
u 30884 6
u 98496 4
u 188766 15
u 64697 -7
u 61857 -12
u 59541 -18
u 183259 -10
u 192691 5
u 64951 -12
u 178817 14
u 183178 -11
u 204602 -2
u 194689 -14
u 193458 19
u 44226 2
u 102030 -8
u 62462 10
u 236279 18
u 168464 -14
u 73692 15
u 86051 0
u 239445 -18
u 195689 5
u 177514 19
u 219243 -5
u 227011 1
u 152539 5
u 256963 -7
u 208360 8
u 79310 18
u 74717 7
u 65553 0
u 119723 -13
u 126265 -16
u 78523 10
u 256366 5
u 71048 15
u 171741 -19
u 141516 -6
u 3091 -4
u 181299 15
u 238895 -9
u 137428 15
u 156779 -7
u 159849 16
u 74087 15
u 155286 1
u 109603 -18
